w56,w28_1,w28_2,wdeep,mIoU,mDice,class0_iou,class1_iou,class2_iou,class3_iou,delta_vs_official
0.05000000074505806,0.25,0.30000001192092896,0.4000000059604645,67.30671591996995,80.25200348026922,76.3622495976134,70.44769949374961,57.590376980173865,64.82653760834293,-0.021200775442342668
0.05000000074505806,0.25,0.3499999940395355,0.3499999940395355,67.307800190826,80.25442642454959,76.33223651885653,70.4329359227738,57.633930452908054,64.83209786876559,-0.02011650458628722
0.05000000074505806,0.25,0.4000000059604645,0.30000001192092896,67.30670616616844,80.25529649148613,76.29908542075457,70.4155816107098,57.67480098497024,64.83735664823914,-0.02121052924384248
0.05000000074505806,0.25,0.44999998807907104,0.25,67.30213752531375,80.25355500784678,76.26453954089148,70.39451611726064,57.70843137264625,64.84106307045671,-0.025779170098527704
0.05000000074505806,0.25,0.5,0.20000000298023224,67.29582053193487,80.25042299737572,76.23130342989779,70.37219243246855,57.737201214207325,64.84258505116581,-0.032096163477413064
0.05000000074505806,0.25,0.550000011920929,0.15000000596046448,67.2860448650689,80.2447820824361,76.19500385257045,70.34674147364474,57.76212074671528,64.84031338734518,-0.04187183034337627
0.05000000074505806,0.25,0.6000000238418579,0.10000000149011612,67.27289233291305,80.23654392535015,76.1589241929617,70.31959501913269,57.77984494434991,64.8332051752079,-0.05502436249923415
0.05000000074505806,0.25,0.6499999761581421,0.05000000074505806,67.25857941765095,80.22737422732331,76.12315554104435,70.29007690748396,57.79202462806008,64.82906059401537,-0.0693372777613277
0.05000000074505806,0.25,0.699999988079071,0.0,67.24013037726884,80.21544878717154,76.07815766067286,70.26080016363142,57.809369250016275,64.81219443475487,-0.08778631814343463
0.05000000074505806,0.30000001192092896,0.0,0.6499999761581421,67.23034540059103,80.18452271990266,76.53794423194313,70.50246321865043,57.22712442783621,64.65384972393436,-0.0975712948212526
0.05000000074505806,0.30000001192092896,0.05000000074505806,0.6000000238418579,67.28057244039792,80.22289012580465,76.54170137929906,70.5134950258972,57.31473911758965,64.75235423880576,-0.047344255014358794
0.05000000074505806,0.30000001192092896,0.10000000149011612,0.550000011920929,67.30424857159926,80.24232476612943,76.52351734699467,70.51866946305216,57.40625050357075,64.76855697277945,-0.02366812381302541
0.05000000074505806,0.30000001192092896,0.15000000596046448,0.5,67.32348821985077,80.25834442904139,76.50445931034284,70.51960225045603,57.48647375042134,64.78341756818293,-0.004428475561502054
0.05000000074505806,0.30000001192092896,0.20000000298023224,0.44999998807907104,67.33713190133258,80.27014365378024,76.48217746011643,70.51611037578687,57.55447012916517,64.79576964026187,0.009215205920298786
0.05000000074505806,0.30000001192092896,0.25,0.4000000059604645,67.34714075479967,80.27915326774936,76.45817043710676,70.50996326527138,57.61240855835236,64.8080207584682,0.01922405938739047
0.05000000074505806,0.30000001192092896,0.30000001192092896,0.3499999940395355,67.35222457409151,80.28458615675886,76.42963174317664,70.49800681386282,57.66349676651159,64.81776297281496,0.024307878679219463
0.05000000074505806,0.30000001192092896,0.3499999940395355,0.30000001192092896,67.35277726983134,80.28661469884018,76.39872474087025,70.48310155144684,57.70570722432312,64.82357556268512,0.024860574419049986
0.05000000074505806,0.30000001192092896,0.4000000059604645,0.25,67.34952774683669,80.28589531733171,76.36436507155253,70.46448411114504,57.743954356523574,64.82530744812559,0.021611051424397232
0.05000000074505806,0.30000001192092896,0.44999998807907104,0.20000000298023224,67.34246251766504,80.2822701213969,76.32962709563957,70.44225328591236,57.77374685076081,64.82422283834748,0.014545822252765017
0.05000000074505806,0.30000001192092896,0.5,0.15000000596046448,67.3326623899112,80.27661407616111,76.29376671735855,70.41638135029994,57.798686832939616,64.8218146590467,0.004745694498919928
0.05000000074505806,0.30000001192092896,0.550000011920929,0.10000000149011612,67.32003658918525,80.26884608706757,76.25682343459607,70.38848774702126,57.819116738061005,64.81571843706267,-0.007880106227031725
0.05000000074505806,0.30000001192092896,0.6000000238418579,0.05000000074505806,67.30742368638217,80.26104762788044,76.2198639254443,70.3592456359346,57.83647693824836,64.81410824590135,-0.0204930090301203
0.05000000074505806,0.30000001192092896,0.6499999761581421,0.0,67.28989531127854,80.24984748081677,76.17377727097663,70.33008330251621,57.854671137588056,64.80104953403327,-0.03802138413374623
0.05000000074505806,0.3499999940395355,0.0,0.6000000238418579,67.28264325385678,80.22296780619523,76.59267316428902,70.55264146256329,57.32918674282743,64.65607164574736,-0.0452734415555045
0.05000000074505806,0.3499999940395355,0.05000000074505806,0.550000011920929,67.32904858515238,80.258419048928,76.59526897100486,70.56094604332846,57.409027468968645,64.75095185730754,0.001131889740091374
0.05000000074505806,0.3499999940395355,0.10000000149011612,0.5,67.35070691598321,80.27627818224391,76.57719494044716,70.56402824652427,57.49528776493202,64.76631671202941,0.02279022057093405
0.05000000074505806,0.3499999940395355,0.15000000596046448,0.44999998807907104,67.365593000928,80.2889349147866,76.55703378205278,70.56205082023956,57.56381259508575,64.7794748063339,0.03767630551572143
0.05000000074505806,0.3499999940395355,0.20000000298023224,0.4000000059604645,67.37685899242256,80.29882491510728,76.53516803933238,70.55700993341199,57.622677628056366,64.79258036888953,0.0489422970102793
0.05000000074505806,0.3499999940395355,0.25,0.3499999940395355,67.3848531451983,80.30632904544846,76.51066320257168,70.54935953450556,57.6779814718117,64.80140837190426,0.056936449786026966
0.05000000074505806,0.3499999940395355,0.30000001192092896,0.30000001192092896,67.38750104922181,80.30994010031259,76.48170077539936,70.53647216932653,57.72642031038948,64.80541094177187,0.059584353809527535
0.05000000074505806,0.3499999940395355,0.3499999940395355,0.25,67.38678355959351,80.31095283304421,76.45206451687505,70.52130165574381,57.76557169663982,64.80819636911535,0.05886686418122844
0.05000000074505806,0.3499999940395355,0.4000000059604645,0.20000000298023224,67.38070307091715,80.30800475552348,76.41920167736818,70.500649904124,57.79587997692579,64.80708072525066,0.0527863755048652
0.05000000074505806,0.3499999940395355,0.44999998807907104,0.15000000596046448,67.37114830469764,80.30255307089428,76.38269837991243,70.4756646841598,57.82153617825101,64.80469397646736,0.043231609285365735
0.05000000074505806,0.3499999940395355,0.5,0.10000000149011612,67.35985336957515,80.29579078029327,76.34646173232571,70.4493974860276,57.84520560943187,64.79834865051545,0.03193667416286905
0.05000000074505806,0.3499999940395355,0.550000011920929,0.05000000074505806,67.34704741218866,80.28786188665882,76.30958265091229,70.42141848417182,57.86379300251867,64.79339551115189,0.019130716776383228
0.05000000074505806,0.3499999940395355,0.6000000238418579,0.0,67.32947583682699,80.27668305712209,76.2622369726753,70.39187958291208,57.88259978130238,64.78118701041815,0.0015591414146975957
0.05000000074505806,0.4000000059604645,0.0,0.550000011920929,67.32296638970601,80.25273607568235,76.63383230064132,70.59057675595858,57.41460966555382,64.65284683667034,-0.004950305706274971
0.05000000074505806,0.4000000059604645,0.05000000074505806,0.5,67.36511473889104,80.2849409636501,76.63490562786748,70.59528045307408,57.48448764525137,64.7457852293712,0.03719804347875888
0.05000000074505806,0.4000000059604645,0.10000000149011612,0.44999998807907104,67.3842726117341,80.3008401094435,76.61683613777184,70.59694861585287,57.5637849790647,64.759520714247,0.05635591632182635
0.05000000074505806,0.4000000059604645,0.15000000596046448,0.4000000059604645,67.399189818404,80.3134004914267,76.59836453291612,70.59542327751019,57.62860692957341,64.77436453361625,0.07127312299171074
0.05000000074505806,0.4000000059604645,0.20000000298023224,0.3499999940395355,67.40870060008923,80.32196291152727,76.5764489467339,70.58952130344376,57.68517182749312,64.78366032268616,0.08078390467695096
0.05000000074505806,0.4000000059604645,0.25,0.30000001192092896,67.41410502399224,80.32750250929259,76.55181810459601,70.5803167217806,57.736137798812706,64.78814747077965,0.08618832857995029
0.05000000074505806,0.4000000059604645,0.30000001192092896,0.25,67.41404053561659,80.32893863159592,76.52505698990416,70.56653559981679,57.776679992146185,64.78788956059924,0.08612384020431074
0.05000000074505806,0.4000000059604645,0.3499999940395355,0.20000000298023224,67.40898343194321,80.32670964379093,76.49408599567455,70.54694854636423,57.808051497705726,64.78684768802837,0.08106673653093255
0.05000000074505806,0.4000000059604645,0.4000000059604645,0.15000000596046448,67.40227427074186,80.32322296637942,76.46244531712377,70.52617575780269,57.83543312567863,64.7850428823624,0.07435757532957554
0.05000000074505806,0.4000000059604645,0.44999998807907104,0.10000000149011612,67.39318045379868,80.31803248842495,76.42764250862949,70.50193173118403,57.85922314730464,64.78392442807653,0.06526375838639131
0.05000000074505806,0.4000000059604645,0.5,0.05000000074505806,67.380413245862,80.31011403322782,76.39112426962433,70.47449085407908,57.877157990344365,64.77887986940021,0.05249655044972101
0.05000000074505806,0.4000000059604645,0.550000011920929,0.0,67.36522118956486,80.30074254237871,76.34446617261403,70.44664799306068,57.90095698464507,64.76881360793966,0.03730449415257908
0.05000000074505806,0.44999998807907104,0.0,0.5,67.35259725910609,80.27466074496648,76.6642271468456,70.6177260940414,57.4808773379217,64.6475584576156,0.024680563693801894
0.05000000074505806,0.44999998807907104,0.05000000074505806,0.44999998807907104,67.39365574876642,80.30600055548028,76.66511293415725,70.6213895096267,57.546782846597786,64.74133770468397,0.06573905335414132
0.05000000074505806,0.44999998807907104,0.10000000149011612,0.4000000059604645,67.40945798656138,80.31921166289956,76.6483586375672,70.62147780914032,57.614812729910504,64.7531827696275,0.08154129114908981
0.05000000074505806,0.44999998807907104,0.15000000596046448,0.3499999940395355,67.42153992380725,80.32962352316314,76.62958344190605,70.61882366006375,57.67526869371713,64.76248389954206,0.09362322839496784
0.05000000074505806,0.44999998807907104,0.20000000298023224,0.30000001192092896,67.42856782136573,80.33634815958207,76.60658565116752,70.61246717796828,57.729739768793856,64.76547868753325,0.10065112595345482
0.05000000074505806,0.44999998807907104,0.25,0.25,67.43139881915565,80.3399024751967,76.58212173568457,70.60150156298344,57.77450310590954,64.76746887204506,0.10348212374337029
0.05000000074505806,0.44999998807907104,0.30000001192092896,0.20000000298023224,67.4303423641063,80.34057615901796,76.55546300667203,70.58551080889363,57.8117534619542,64.76864217890534,0.10242566869400616
0.05000000074505806,0.44999998807907104,0.3499999940395355,0.15000000596046448,67.4252351113292,80.33816414055542,76.52747706584034,70.56676681031459,57.83921879811519,64.76747777104664,0.09731841591691381
0.05000000074505806,0.44999998807907104,0.4000000059604645,0.10000000149011612,67.41780157251011,80.3340789024437,76.4962155109221,70.54433893020358,57.861937276900576,64.76871457201419,0.08988487709783444
0.05000000074505806,0.44999998807907104,0.44999998807907104,0.05000000074505806,67.40751388432743,80.32790209003537,76.46306044287059,70.51994749933553,57.88139432706048,64.76565326804312,0.07959718891514811
0.05000000074505806,0.44999998807907104,0.5,0.0,67.39291506237859,80.31891132575116,76.4182292732799,70.49361494922663,57.9050062469572,64.75480978005059,0.06499836696630679
0.05000000074505806,0.5,0.0,0.44999998807907104,67.37511971460567,80.29133108281685,76.68862229591123,70.63686557591272,57.532855324576715,64.64213566202206,0.04720301919339809
0.05000000074505806,0.5,0.05000000074505806,0.4000000059604645,67.4110711968025,80.31876282570587,76.68872789159158,70.63650575878218,57.58671851726742,64.73233261956885,0.08315450139021463
0.05000000074505806,0.5,0.10000000149011612,0.3499999940395355,67.42406615989374,80.32988461032619,76.67051122655069,70.63517849759477,57.650766815691824,64.7398080997377,0.09614946448145423
0.05000000074505806,0.5,0.15000000596046448,0.30000001192092896,67.434674065191,80.33922575954702,76.65135424693989,70.63243874838787,57.71179962154357,64.74310364389268,0.10675736977872052
0.05000000074505806,0.5,0.20000000298023224,0.25,67.44041962720021,80.34493985469747,76.62891164479547,70.62513618199627,57.7626552965802,64.74497538542892,0.1125029317879278
0.05000000074505806,0.5,0.25,0.20000000298023224,67.44152466375625,80.34711232698024,76.60509361328256,70.61268549397187,57.800737741644745,64.74758180612585,0.11360796834397613
0.05000000074505806,0.5,0.30000001192092896,0.15000000596046448,67.43886273076791,80.34647888837296,76.57911629032677,70.59565554706877,57.83072552689303,64.74995355878309,0.11094603535563019
0.05000000074505806,0.5,0.3499999940395355,0.10000000149011612,67.43395948674973,80.34418723737173,76.55122505214219,70.57677081528504,57.85638687012356,64.75145520944812,0.10604279133744621
0.05000000074505806,0.5,0.4000000059604645,0.05000000074505806,67.42443445765052,80.33847264775353,76.52085258067949,70.5524376566845,57.87352483184095,64.75092276139718,0.09651776223823516
0.05000000074505806,0.5,0.44999998807907104,0.0,67.41190427143405,80.33096539185591,76.4792731574975,70.52923572912529,57.901307806368486,64.73780039274497,0.0839875760217712
0.05000000074505806,0.550000011920929,0.0,0.4000000059604645,67.38911969993079,80.30176223444396,76.70509211810132,70.64776106277905,57.57061804989575,64.63300756894702,0.061203004518506354
0.05000000074505806,0.550000011920929,0.05000000074505806,0.3499999940395355,67.42180538291007,80.32669963163114,76.70463145746196,70.64539737504404,57.61725794118979,64.71993475794449,0.09388868749778956
0.05000000074505806,0.550000011920929,0.10000000149011612,0.30000001192092896,67.43360759578772,80.3369092289618,76.6866887699814,70.64362761497347,57.679656739079086,64.72445725911686,0.1056909003754325
0.05000000074505806,0.550000011920929,0.15000000596046448,0.25,67.4411186824862,80.3439236117851,76.66640069934394,70.637671782299,57.73421705609151,64.7261851922104,0.11320198707391871
0.05000000074505806,0.550000011920929,0.20000000298023224,0.20000000298023224,67.44551588083257,80.34854350555982,76.64491512191533,70.62886585138835,57.77939776575419,64.72888478427241,0.1175991854202918
0.05000000074505806,0.550000011920929,0.25,0.15000000596046448,67.4444839657188,80.34908888477888,76.62055739856505,70.61406940546694,57.811808335854266,64.73150072298895,0.11656727030652236
0.05000000074505806,0.550000011920929,0.30000001192092896,0.10000000149011612,67.44053162137715,80.34741977655658,76.59538367677959,70.59707595296484,57.837845085285856,64.73182177047828,0.11261492596486011
0.05000000074505806,0.550000011920929,0.3499999940395355,0.05000000074505806,67.43498871747785,80.34462353921484,76.56834204865206,70.57739689890366,57.86209027615027,64.73212564620542,0.10707202206556854
0.05000000074505806,0.550000011920929,0.4000000059604645,0.0,67.42295230451847,80.33740239627328,76.52836269303408,70.55484470751296,57.88762102733399,64.72098079019287,0.09503560910618658
0.05000000074505806,0.6000000238418579,0.0,0.3499999940395355,67.39589194948883,80.30681503185122,76.71622404976469,70.65250464813175,57.59357511020388,64.621263989855,0.06797525407654659
0.05000000074505806,0.6000000238418579,0.05000000074505806,0.30000001192092896,67.42648682188307,80.33014564506516,76.71620270315823,70.64890847248495,57.636081410444774,64.70475470144437,0.09857012647079832
0.05000000074505806,0.6000000238418579,0.10000000149011612,0.25,67.4366007977137,80.3390634813669,76.69865082567259,70.64429920882841,57.694240226739865,64.70921292961393,0.10868410230141512
0.05000000074505806,0.6000000238418579,0.15000000596046448,0.20000000298023224,67.44210643381817,80.34452828331078,76.67813782382937,70.63590861754395,57.74244683853068,64.71193245536867,0.11418973840587876
0.05000000074505806,0.6000000238418579,0.20000000298023224,0.15000000596046448,67.44416177183774,80.347408909601,76.65498952282391,70.6241520638039,57.78221500481704,64.71529049590605,0.11624507642545856
0.05000000074505806,0.6000000238418579,0.25,0.10000000149011612,67.44245360023125,80.34744939634318,76.63049452444194,70.61031776408956,57.81475924574052,64.71424286665294,0.11453690481896261
0.05000000074505806,0.6000000238418579,0.30000001192092896,0.05000000074505806,67.43751464811297,80.34505540490167,76.60466942078932,70.59266692300628,57.83948186085834,64.71324038779788,0.10959795270067962
0.05000000074505806,0.6000000238418579,0.3499999940395355,0.0,67.42698586627766,80.3388673622826,76.5681611247502,70.57287303084351,57.867141039869665,64.69976826964724,0.09906917086537348
0.05000000074505806,0.6499999761581421,0.0,0.30000001192092896,67.39673125986882,80.3075567273766,76.72187217735366,70.65098922878806,57.607912393833736,64.6061512394998,0.06881456445653189
0.05000000074505806,0.6499999761581421,0.05000000074505806,0.25,67.42553682922822,80.32949197542557,76.72233974683932,70.6461529785329,57.645605631377435,64.6880489601632,0.09762013381593437
0.05000000074505806,0.6499999761581421,0.10000000149011612,0.20000000298023224,67.4336531816823,80.33683415335182,76.70483135065338,70.63942383877831,57.69614532008474,64.69421221721277,0.10573648627001386
0.05000000074505806,0.6499999761581421,0.15000000596046448,0.15000000596046448,67.43741745438973,80.3409819781072,76.68370376800644,70.62938982346286,57.74022347613148,64.69635274995812,0.10950075897745437
0.05000000074505806,0.6499999761581421,0.20000000298023224,0.10000000149011612,67.43820461358722,80.34292124191275,76.66047521308397,70.61732010840578,57.77922856320199,64.69579456965712,0.11028791817493389
0.05000000074505806,0.6499999761581421,0.25,0.05000000074505806,67.43557477447644,80.34227733638414,76.63574125551081,70.60144512348411,57.80955679732388,64.69555592158696,0.10765807906415459
0.05000000074505806,0.6499999761581421,0.30000001192092896,0.0,67.42696136422379,80.33754011140735,76.59929583565234,70.58340804111694,57.84075900285869,64.6843825772672,0.09904466881150986
0.05000000074505806,0.699999988079071,0.0,0.25,67.3923387483548,80.30448268628379,76.72137806973981,70.64510025516363,57.612741509158994,64.5901351593568,0.06442205294252545
0.05000000074505806,0.699999988079071,0.05000000074505806,0.20000000298023224,67.41882222192646,80.32462078005271,76.7216677307249,70.6368993008581,57.64246738185555,64.67425447426723,0.09090552651417338
0.05000000074505806,0.699999988079071,0.10000000149011612,0.15000000596046448,67.42533257474936,80.33072915836729,76.70427562635913,70.62998583374483,57.69005195449094,64.67701688440255,0.09741587933708162
0.05000000074505806,0.699999988079071,0.15000000596046448,0.10000000149011612,67.42722526885467,80.33344484189698,76.68374110190584,70.61908356118532,57.73117678523294,64.67489962709465,0.09930857344239152
0.05000000074505806,0.699999988079071,0.20000000298023224,0.05000000074505806,67.42784396374219,80.33518345167202,76.66192816912583,70.60669398528306,57.767342084252974,64.6754116163069,0.0999272683299024
0.05000000074505806,0.699999988079071,0.25,0.0,67.42124790436215,80.33194460844402,76.62664014026151,70.59015765852831,57.801741230888126,64.6664525877706,0.09333120894986502
0.05000000074505806,0.75,0.0,0.20000000298023224,67.38134772861221,80.29650789779473,76.71619844227733,70.6326691362184,57.60397840093806,64.57254493501512,0.053431033199935474
0.05000000074505806,0.75,0.05000000074505806,0.15000000596046448,67.40552606514045,80.3149175253289,76.71589552447715,70.6234123432387,57.6301604029099,64.65263598993609,0.07760936972817101
0.05000000074505806,0.75,0.10000000149011612,0.10000000149011612,67.41061005131492,80.31996516893093,76.6980995948782,70.61466676253558,57.67518211619576,64.65449173165008,0.08269335590262994
0.05000000074505806,0.75,0.15000000596046448,0.05000000074505806,67.41310840951068,80.32308788318913,76.6781932090722,70.60304474305282,57.7142256489869,64.65697003693082,0.08519171409839821
0.05000000074505806,0.75,0.20000000298023224,0.0,67.4092771165858,80.32183366636471,76.64657442178472,70.58987519624709,57.75293131821081,64.64772753010061,0.08136042117351527
0.05000000074505806,0.800000011920929,0.0,0.15000000596046448,67.36551385932451,80.2850216453014,76.70690811989896,70.6151239430874,57.58921796539921,64.55080540891248,0.03759716391222856
0.05000000074505806,0.800000011920929,0.05000000074505806,0.10000000149011612,67.38891588674777,80.30283078683856,76.70619190156663,70.6039339979591,57.611422996336024,64.63411465112934,0.06099919133548681
0.05000000074505806,0.800000011920929,0.10000000149011612,0.05000000074505806,67.39299019614842,80.30711509272909,76.68775679092779,70.59364300293393,57.65315094850823,64.63741004222372,0.06507350073613472
0.05000000074505806,0.800000011920929,0.15000000596046448,0.0,67.39106000675558,80.30728813402834,76.65812119570272,70.5821228172183,57.697130072470735,64.62686594163057,0.06314331134329443
0.05000000074505806,0.8500000238418579,0.0,0.10000000149011612,67.34754391136002,80.27199332380235,76.69511361995298,70.59494891896287,57.57104269139271,64.52907041513154,0.01962721594773731
0.05000000074505806,0.8500000238418579,0.05000000074505806,0.05000000074505806,67.37065948892118,80.28949339530779,76.6960777341682,70.58280005620573,57.58887630122898,64.61488386408185,0.04274279350889865
0.05000000074505806,0.8500000238418579,0.10000000149011612,0.0,67.36892762564017,80.28976879639302,76.66800273980841,70.5724375916304,57.63296112413027,64.6023090469916,0.041010930227891595
0.05000000074505806,0.8999999761581421,0.0,0.05000000074505806,67.32500533489537,80.25543828915288,76.68220509371102,70.57115118666832,57.53959106295722,64.50707399624493,-0.002911360516910655
0.05000000074505806,0.8999999761581421,0.05000000074505806,0.0,67.34384045986496,80.27011410220265,76.67436480488985,70.56066470959276,57.565586997867555,64.57474532710971,0.015923764452685507
0.05000000074505806,0.949999988079071,0.0,0.0,67.21438488721425,80.17722057292008,76.5607724160702,70.49895897666889,57.52137533984215,64.27643281627576,-0.11353180819803077
0.10000000149011612,0.0,0.0,0.8999999761581421,66.28168922170602,79.48763653808967,75.73397835951694,69.80247734484027,56.06234593999869,63.52795524246818,-1.0462274737062627
0.10000000149011612,0.0,0.05000000074505806,0.8500000238418579,66.61146375456353,79.73078490169792,75.92571396545111,69.9119710718122,56.26219725722114,64.34597272376965,-0.7164529408487552
0.10000000149011612,0.0,0.10000000149011612,0.800000011920929,66.7071072850311,79.80394470490897,75.95207666553382,69.980197321635,56.4575353327378,64.43861982021778,-0.6208094103811845
0.10000000149011612,0.0,0.15000000596046448,0.75,66.7767463342918,79.85779907395273,75.96032753368351,70.02200297720967,56.616506997422064,64.50814782885196,-0.5511703611204788
0.10000000149011612,0.0,0.20000000298023224,0.699999988079071,66.83416095959626,79.90249691736916,75.96241628039887,70.05127571236088,56.75751133052274,64.56544051510261,-0.49375573581601495
0.10000000149011612,0.0,0.25,0.6499999761581421,66.88180698650552,79.94003716849815,75.95453331948512,70.07156049419675,56.8866132736377,64.61452085870253,-0.44610970890676116
0.10000000149011612,0.0,0.30000001192092896,0.6000000238418579,66.9181255860028,79.96900487753989,75.94092422594277,70.08382678773397,56.994477103682115,64.6532742266524,-0.40979110940947416
0.10000000149011612,0.0,0.3499999940395355,0.550000011920929,66.94381200617117,79.99005426303056,75.92168785284066,70.08841233702935,57.08805439587612,64.67709343893857,-0.38410468924111596
0.10000000149011612,0.0,0.4000000059604645,0.5,66.96334697878564,80.00639737557569,75.89977291767063,70.08886338714333,57.1675415015602,64.69721010876843,-0.3645697166266393
0.10000000149011612,0.0,0.44999998807907104,0.44999998807907104,66.97824137030601,80.01923967786382,75.87578864557459,70.08534237478105,57.23842550508309,64.71340895578528,-0.349675325106269
0.10000000149011612,0.0,0.5,0.4000000059604645,66.9887931993085,80.02879793081893,75.85000248797246,70.07764084041271,57.300479951645734,64.7270495172031,-0.339123496103777
0.10000000149011612,0.0,0.550000011920929,0.3499999940395355,66.9963099013156,80.03593827954145,75.8257373475351,70.06728531121053,57.353180452313794,64.739036494203,-0.3316067940966838
0.10000000149011612,0.0,0.6000000238418579,0.30000001192092896,67.0009237118208,80.04090730943727,75.7996576964328,70.05429893322402,57.4005369180223,64.74920129960408,-0.32699298359147866
0.10000000149011612,0.0,0.6499999761581421,0.25,67.00241402876699,80.0434452920443,75.77403593896459,70.03775093845704,57.439211955421584,64.75865728222476,-0.32550266664529426
0.10000000149011612,0.0,0.699999988079071,0.20000000298023224,67.00085916476806,80.04369088712528,75.74733732609911,70.02058955254445,57.473642470668096,64.76186730976059,-0.3270575306442258
0.10000000149011612,0.0,0.75,0.15000000596046448,66.99668730653435,80.04193150173423,75.72064403092878,70.00199033505686,57.50300882042868,64.76110603972309,-0.3312293888779294
0.10000000149011612,0.0,0.800000011920929,0.10000000149011612,66.988617589606,80.03724248548735,75.6926035034361,69.97999833265155,57.52536109908717,64.75650742324913,-0.33929910580628997
0.10000000149011612,0.0,0.8500000238418579,0.05000000074505806,66.97768925038923,80.03038563426155,75.66343413218618,69.95453583609786,57.54067583705231,64.75211119622057,-0.3502274450230547
0.10000000149011612,0.0,0.8999999761581421,0.0,66.95545447175807,80.01556262051892,75.61869278605529,69.92847337877612,57.55708116021368,64.71757056198729,-0.3724622236542019
0.10000000149011612,0.05000000074505806,0.0,0.8500000238418579,66.73405046395405,79.8166265056085,76.13977845880238,70.05882766434019,56.36112147577125,64.37647425690236,-0.5938662314582399
0.10000000149011612,0.05000000074505806,0.05000000074505806,0.800000011920929,66.84765538210081,79.90232429379469,76.17736817953453,70.12059179462457,56.532653803944235,64.5600077502999,-0.4802613133114697
0.10000000149011612,0.05000000074505806,0.10000000149011612,0.75,66.91946449210806,79.9578720435295,76.18310656224263,70.16359515115481,56.69751238525424,64.63364386978057,-0.4084522033042215
0.10000000149011612,0.05000000074505806,0.15000000596046448,0.699999988079071,66.97355983348002,80.00017463234167,76.1779537625197,70.19062784713748,56.83390253678008,64.69175518748283,-0.354356861932259
0.10000000149011612,0.05000000074505806,0.20000000298023224,0.6499999761581421,67.017830818968,80.03523671629027,76.16588143039048,70.20847748611067,56.95904203091281,64.73792232845803,-0.3100858764442882
0.10000000149011612,0.05000000074505806,0.25,0.6000000238418579,67.05447667706204,80.06446749730043,76.15261731471409,70.22122601473906,57.07039384980727,64.77366952898774,-0.2734400183502461
0.10000000149011612,0.05000000074505806,0.30000001192092896,0.550000011920929,67.07989115932675,80.08525449089079,76.13427945814465,70.22488824290005,57.16213559806847,64.79826133819388,-0.2480255360855277
0.10000000149011612,0.05000000074505806,0.3499999940395355,0.5,67.09825310566859,80.10076192470656,76.11146048150073,70.22338233989299,57.24145652256184,64.81671307871879,-0.2296635897436894
0.10000000149011612,0.05000000074505806,0.4000000059604645,0.44999998807907104,67.11122195705134,80.11225989794366,76.08420344268802,70.21673009539406,57.31068688185413,64.83326740826914,-0.21669473836094522
0.10000000149011612,0.05000000074505806,0.44999998807907104,0.4000000059604645,67.12049014837186,80.12094672196028,76.05536582502926,70.20792084366119,57.37244535560523,64.84622856919177,-0.20742654704042351
0.10000000149011612,0.05000000074505806,0.5,0.3499999940395355,67.1249073600666,80.12594211769968,76.02541690424657,70.19482263827331,57.423869721386055,64.85552017636043,-0.203009335345683
0.10000000149011612,0.05000000074505806,0.550000011920929,0.30000001192092896,67.12737822362045,80.12946005268184,75.99433058126658,70.17957220673313,57.470411533639734,64.86519857284239,-0.20053847179182238
0.10000000149011612,0.05000000074505806,0.6000000238418579,0.25,67.12682323397789,80.13061220051141,75.96424891360465,70.16202294438511,57.50928820814194,64.87173286977983,-0.20109346143439844
0.10000000149011612,0.05000000074505806,0.6499999761581421,0.20000000298023224,67.12338516711537,80.12948164648492,75.93466482604168,70.14257128265572,57.53871887968843,64.87758568007561,-0.204531528296914
0.10000000149011612,0.05000000074505806,0.699999988079071,0.15000000596046448,67.11631177542914,80.12568760762284,75.90297573547807,70.12085495638692,57.56490797820932,64.87650843164225,-0.2116049199831438
0.10000000149011612,0.05000000074505806,0.75,0.10000000149011612,67.10633482473443,80.11968111748507,75.8716713345032,70.09683607044998,57.58600199902032,64.87082989496425,-0.22158187067784496
0.10000000149011612,0.05000000074505806,0.800000011920929,0.05000000074505806,67.09468335905086,80.11237553557358,75.84085518969688,70.07067055438367,57.6027294146638,64.86447827745909,-0.23323333636141586
0.10000000149011612,0.05000000074505806,0.8500000238418579,0.0,67.07574179378378,80.09999623146456,75.79813937687037,70.04183604657254,57.61954466173209,64.84344708996012,-0.2521749016285102
0.10000000149011612,0.10000000149011612,0.0,0.800000011920929,66.90380196088721,79.94108855943445,76.30753888502068,70.22597836167046,56.618132976178956,64.46355762067871,-0.42411473452507176
0.10000000149011612,0.10000000149011612,0.05000000074505806,0.75,66.99796127839176,80.0122687234385,76.33337807721507,70.2707993727721,56.76498272491647,64.62268493866337,-0.3299554170205332
0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071,67.05491115203597,80.05668439624691,76.33047749431896,70.30339490833573,56.90962408326663,64.67614812222253,-0.27300554337631455
0.10000000149011612,0.10000000149011612,0.15000000596046448,0.6499999761581421,67.10056706519758,80.09272785847597,76.31899480717739,70.32175839462349,57.03498735612029,64.72652770286913,-0.22734963021470156
0.10000000149011612,0.10000000149011612,0.20000000298023224,0.6000000238418579,67.13341290137747,80.11918508988211,76.30086307763521,70.33170732995994,57.140845425559306,64.76023577235541,-0.1945037940348171
