group,estimator,targets,accuracy,miou,dice,nll,brier,iou_class0,iou_class1,iou_class2,iou_class3
pair1_2,ctx_S,76360,0.6264143530644316,0.29811991525456705,0.41668415463935937,0.9279779273835423,0.5204474587710117,0.21541997492687004,0.46769733260751223,0.5093623534838858,0.0
pair1_2,ctx_D,76360,0.687847040335254,0.3447104873009754,0.4800288597736153,0.755968429447074,0.4223464995811149,0.2189405487804878,0.4138795288089337,0.6363508845755966,0.10967098703888335
pair1_2,ctx_sym,76360,0.6944473546359351,0.3507146046013142,0.48078762931705255,0.7793995484594751,0.4371542479562529,0.24220703450575096,0.4612085769980507,0.6309572835161544,0.06848552338530067
pair1_3,shallow,86266,0.37613891915702596,0.09403472978925649,0.1366645888437758,1.4468594127237584,0.7628150462676457,0.0,0.37613891915702596,0.0,0.0
pair1_3,deep,86266,0.4632068254005054,0.11580170635012635,0.15828480887304416,3.559398005636645,0.8999576940652909,0.0,0.0,0.0,0.4632068254005054
pair1_3,fixed_average,86266,0.5339299376347576,0.1827768178234192,0.262993871040087,1.0520024046478105,0.5846001006013719,0.01609985528219971,0.20826010544815465,0.0026263952724885093,0.5041209152908339
pair1_3,anchor_old,86266,0.579753321123038,0.23588204918112365,0.32629616135214523,1.0373496792051107,0.5736576232364612,0.01855855855855856,0.4443325286977059,0.003931847968545216,0.47670526149968495
pair1_3,anchor_sym,86266,0.6655692856977257,0.28211566300862156,0.3657575548012133,0.9440973304446071,0.501276648057257,0.01795866799025359,0.4802012688689565,0.004594683295044306,0.6257080318802319
pair1_3,ctx_S,86266,0.43976769526812415,0.2126028392634356,0.3265415651539494,1.1420971726956899,0.6255094728322067,0.2843384372296001,0.42053930005737233,0.0703030303030303,0.07523058946373966
pair1_3,ctx_D,86266,0.743004196323001,0.4553452215221643,0.6011064347941587,0.7275961869650935,0.3687638374024213,0.35544388609715244,0.5529166440990089,0.20291888857704182,0.710101467315454
pair1_3,ctx_sym,86266,0.7740129367305775,0.48806906366522396,0.623054201402985,0.773464138728528,0.4074191100530014,0.3706911190354899,0.6325962657491272,0.18237170194259206,0.7666171679336865
pair2_0,shallow,5604,0.11491791577444682,0.028729478943611705,0.051536491677336746,1.716810065024065,0.9644619782035628,0.0,0.0,0.11491791577444682,0.0
pair2_0,deep,5604,0.708779443254818,0.1771948608137045,0.20739348370927319,1.7770991179872635,0.4801623195673925,0.708779443254818,0.0,0.0,0.0
pair2_0,fixed_average,5604,0.69593147751606,0.22802560734005722,0.2952449619093494,1.009407020839083,0.5172903098683294,0.7073030477285797,0.022556390977443608,0.1822429906542056,0.0
pair2_0,anchor_old,5604,0.719129193433262,0.238739233464958,0.3062957044006816,0.9488011323587713,0.4689846216010524,0.731614135625597,0.025718608169440244,0.1976241900647948,0.0
pair2_0,anchor_sym,5604,0.7221627408993576,0.2414035548461312,0.30963604193709593,0.9201421049753749,0.4471765085732337,0.7346587650544829,0.02723146747352496,0.20372398685651696,0.0
pair2_0,ctx_S,5604,0.7387580299785867,0.2785096799235856,0.36727425071442826,0.7678600595053908,0.38968541791873146,0.75741504615989,0.1531322505800464,0.19788918205804748,0.0056022408963585435
pair2_0,ctx_D,5604,0.7517844396859387,0.34337367124299356,0.46362976819406526,0.7281442397209916,0.35339629265665595,0.7734182415776499,0.16149732620320856,0.30209617755856966,0.13648293963254593
pair2_0,ctx_sym,5604,0.7512491077801571,0.32350485383481675,0.43541139222210884,0.7050578129644808,0.3591029767187506,0.7704884941461445,0.16404494382022472,0.2701005025125628,0.0893854748603352
pair2_1,shallow,35079,0.2999515379571824,0.0749878844892956,0.11537027696761036,1.3629687479029196,0.813453476235073,0.0,0.0,0.2999515379571824,0.0
pair2_1,deep,35079,0.5545197981698452,0.1386299495424613,0.1783572646751389,2.4784520931539773,0.7274704319354259,0.0,0.5545197981698452,0.0,0.0
pair2_1,fixed_average,35079,0.5556030673622395,0.17959726537097462,0.25213869897222374,1.0411440673435908,0.5775375886920067,0.0038392050587172538,0.5360171495223984,0.1785327069027828,0.0
pair2_1,anchor_old,35079,0.5655235325978506,0.18123049332804828,0.25273633465639134,1.0140409881372803,0.5549044640171962,0.0038392050587172538,0.5476837534751507,0.17339901477832512,0.0
pair2_1,anchor_sym,35079,0.5687163260070127,0.18148717247159374,0.252588333755669,1.0118923578098145,0.5507860951004327,0.0040650406504065045,0.5512254292112466,0.1706582200247219,0.0
pair2_1,ctx_S,35079,0.6225091935345933,0.2791855480334989,0.3844047565134343,0.8938651760459186,0.49914619260752546,0.3932537479178234,0.5974025974025974,0.1231703949185308,0.0029154518950437317
pair2_1,ctx_D,35079,0.6391858376806636,0.3220512707854321,0.46315964689978517,0.8895970078364565,0.4877377744940004,0.3273559710034338,0.5986466413599604,0.21552028218694885,0.14668218859138532
pair2_1,ctx_sym,35079,0.6401550785370165,0.308640993361115,0.43496921959620993,0.8267893154799302,0.47127958006200205,0.38213969938107867,0.6027238768966315,0.18194971965997467,0.06775067750677506
pair2_3,shallow,3995,0.14593241551939926,0.036483103879849814,0.06367409349060725,2.0122423446822784,1.0082700202350952,0.0,0.0,0.14593241551939926,0.0
pair2_3,deep,3995,0.37622027534418023,0.09405506883604506,0.13668606766096764,4.609342233955612,1.0701836693779865,0.0,0.0,0.0,0.37622027534418023
pair2_3,fixed_average,3995,0.3797246558197747,0.1308080706986044,0.2017251503049161,1.5250237254897305,0.7765345127145922,0.0126953125,0.019507186858316223,0.09923664122137404,0.3917931422147274
pair2_3,anchor_old,3995,0.323153942428035,0.14527057096819088,0.22748535799889855,1.4787307027157688,0.7721412925474063,0.012633624878522837,0.028084252758274825,0.16805671392827357,0.3723076923076923
pair2_3,anchor_sym,3995,0.4085106382978723,0.16823883208587348,0.2525836618789857,1.4348688724352328,0.7222609753026068,0.014634146341463415,0.023350253807106598,0.19140919366993217,0.4435617345249917
pair2_3,ctx_S,3995,0.38848560700876095,0.20533156268210354,0.32370487402674064,1.2824431245202137,0.6891884729990707,0.3888888888888889,0.2478448275862069,0.1038107752956636,0.08078175895765473
pair2_3,ctx_D,3995,0.5909887359198999,0.37495869924874414,0.533437278891637,1.0883735842720414,0.5423818736164262,0.44694767441860467,0.2611764705882353,0.24785100286532952,0.543859649122807
pair2_3,ctx_sym,3995,0.5992490613266583,0.3907404178281375,0.549971941858672,1.0422245374037626,0.5566760957782542,0.4726027397260274,0.3154459753444525,0.22797202797202798,0.5469409282700421
pair3_0,shallow,1273,0.15239591516103693,0.03809897879025923,0.06612133605998637,1.3271769373550828,0.7748480290480781,0.0,0.0,0.0,0.15239591516103693
pair3_0,deep,1273,0.5231736056559309,0.1307934014139827,0.17173800928313562,3.3750558796927197,0.8115534543983425,0.5231736056559309,0.0,0.0,0.0
pair3_0,fixed_average,1273,0.5106048703849175,0.14549878576707848,0.2024579173289544,1.14704230427128,0.6406516035473915,0.5130081300813009,0.012987012987012988,0.0,0.056
pair3_0,anchor_old,1273,0.5121759622937941,0.14587796631592254,0.2030514313472513,1.109784767255205,0.6149340303522521,0.51338199513382,0.012987012987012988,0.0,0.05714285714285714
pair3_0,anchor_sym,1273,0.5137470542026709,0.14557501013299878,0.20194534368955017,1.1056919722713705,0.6108360088327397,0.5158150851581509,0.012987012987012988,0.0,0.053497942386831275
pair3_0,ctx_S,1273,0.6072270227808326,0.2784636241481908,0.39352226720647776,0.8897815180353861,0.4858925787319442,0.5833333333333334,0.2913907284768212,0.2391304347826087,0.0
pair3_0,ctx_D,1273,0.6402199528672428,0.36067349868577425,0.5139509985748876,0.9363411412185689,0.4814419047794099,0.6204819277108434,0.2545045045045045,0.27586206896551724,0.2918454935622318
pair3_0,ctx_sym,1273,0.6300078554595444,0.3413657926157216,0.4919118656010428,0.8431197846334441,0.46724350352009497,0.5965583173996176,0.2725225225225225,0.28846153846153844,0.2079207920792079
pair3_1,shallow,1888,0.07997881355932203,0.019994703389830507,0.03702795487984306,1.443912570891402,0.8155932976073665,0.0,0.0,0.0,0.07997881355932203
pair3_1,deep,1888,0.659957627118644,0.164989406779661,0.19878749202297383,1.643430457985738,0.5689889245531733,0.0,0.659957627118644,0.0,0.0
pair3_1,fixed_average,1888,0.6324152542372882,0.18176928497494554,0.23411665114900201,1.0879788287249632,0.5590855747550021,0.0033444816053511705,0.6453744493392071,0.0,0.07835820895522388
pair3_1,anchor_old,1888,0.6350635593220338,0.1836898327399653,0.23652167313407732,1.065461610427441,0.5449231503112687,0.003355704697986577,0.6490066225165563,0.0,0.08239700374531835
pair3_1,anchor_sym,1888,0.6377118644067796,0.18552046479640846,0.2389272110739502,1.0503949211000863,0.5345559529537396,0.003355704697986577,0.6519337016574586,0.0,0.08679245283018867
pair3_1,ctx_S,1888,0.6949152542372882,0.3313888458216129,0.45102039607140737,0.8382652709828569,0.445417197729465,0.38294314381270905,0.6896321070234114,0.2,0.052980132450331126
pair3_1,ctx_D,1888,0.7171610169491526,0.400258351826101,0.5516411494843488,0.7220764514042618,0.39414864247411574,0.3640661938534279,0.6950354609929078,0.2781954887218045,0.26373626373626374
pair3_1,ctx_sym,1888,0.7102754237288136,0.3672213964862777,0.506373928767375,0.7502603107026601,0.3996670888461422,0.36983471074380164,0.6959896507115135,0.2530612244897959,0.15
pair3_2,shallow,713,0.10238429172510519,0.025596072931276297,0.04643765903307888,1.8833840862392113,0.9373759765356771,0.0,0.0,0.0,0.10238429172510519
pair3_2,deep,713,0.5245441795231417,0.13113604488078542,0.17203311867525298,2.036764493076229,0.7118995760622506,0.0,0.0,0.5245441795231417,0.0
pair3_2,fixed_average,713,0.5217391304347826,0.18541585766756727,0.2725327856042413,1.1602171858157508,0.6279467617835982,0.029411764705882353,0.11923076923076924,0.5204402515723271,0.07258064516129033
pair3_2,anchor_old,713,0.5329593267882188,0.19983729499249614,0.293033033033033,1.1420669348665144,0.6173117236211189,0.029411764705882353,0.13846153846153847,0.5365853658536586,0.0948905109489051
pair3_2,anchor_sym,713,0.5315568022440392,0.19092385535083306,0.279863565060958,1.0949732912048804,0.5866391997635411,0.029411764705882353,0.10810810810810811,0.5313479623824452,0.09482758620689655
pair3_2,ctx_S,713,0.5680224403927069,0.26512106028700444,0.3742367717962468,1.0891564484259324,0.5902554960566975,0.125,0.46851385390428213,0.46697038724373574,0.0
pair3_2,ctx_D,713,0.6409537166900421,0.33325630186208277,0.470362811645626,0.8489254780663158,0.455400502311516,0.2777777777777778,0.38198757763975155,0.5921787709497207,0.08108108108108109
pair3_2,ctx_sym,713,0.6465638148667602,0.3179547995856846,0.43643306622443817,0.9145841779142918,0.49012394308913815,0.21153846153846154,0.4595375722543353,0.5870445344129555,0.0136986301369863
