draw,teacher-fixed_miou,teacher-fixed_accuracy,teacher-vs-rect_NetRepair,fixed-vs-rect_NetRepair,CCA:all:mean_dm,CCA:Top20:mean_dm,CCA:class0:mean_dm,CCA:class1:mean_dm,CCA:class2:mean_dm,CCA:class3:mean_dm,CCA:all:benefit_rate,CCA-U:all:benefit_rate,CCA-U:all:mean_dm,CCA-U:Top20:mean_dm,CCA-FA:all:benefit_rate,CCA-FA:all:mean_dm,CCA-FA:Top20:mean_dm
6766,0.020729403246394273,0.011211730931353033,-0.03278047058482181,-0.04399220151617484,-0.0002888122873626376,-0.0006838624204141835,-0.0003478796855549558,-0.00025155326649300253,-0.0002942340009248555,-0.00015092263451374222,0.17691822875445093,0.0,-9.350101755575649e-05,-0.00040074634633159947,0.0011859724006531513,4.241252659056665e-05,0.0001709043534526417
6767,0.019950345781103773,0.011356574570118363,-0.032914817821868475,-0.04427139239198684,-0.0002997232992085849,-0.0007131130665744253,-0.0003771696804452217,-0.00025798765310520793,-0.0002824266249833759,-0.00013941162923092898,0.17634630066937731,0.0,-9.988474108515052e-05,-0.00041843039719167464,0.0010661290556889002,4.303214812352193e-05,0.00017147044935188248
6768,0.02010101845306722,0.01122438123240901,-0.030491854545689017,-0.04171623577809803,-0.0002853557382135253,-0.0006722231363295157,-0.00035310665148838966,-0.0002617111306996383,-0.00025248509138597034,-8.216520460606627e-05,0.178672869656611,0.0,-9.303017550507668e-05,-0.00039439259635598513,0.001112685501317007,4.2705974386161e-05,0.00017293744340286481
6769,0.02049907325183331,0.011392147172437443,-0.033858939575789976,-0.04525108674822741,-0.00029466846617142025,-0.0007037144631343506,-0.0003656825760683641,-0.00025807174220299727,-0.0002609053091419229,-0.00013312357713036313,0.17454336402787723,0.0,-9.636634557097236e-05,-0.00041854957856400665,0.001105407013686472,4.301488735680838e-05,0.00017738337339965666
6770,0.020161230502465544,0.011166456091322299,-0.03167674922586929,-0.04284320531719159,-0.0002901443004598192,-0.0006888617725989785,-0.0003630995889968481,-0.00025104631099408427,-0.00027331530105503127,-0.0001273928524206782,0.17828381965317175,0.0,-9.653505796787834e-05,-0.0004104155420057669,0.0010881847735333525,4.278599391094575e-05,0.00017397253556009328
6771,0.01915247654405383,0.011109290091618705,-0.030824102371288735,-0.04193339246290744,-0.0002873513022877509,-0.0006808228174218734,-0.0003605046576242412,-0.00025306284210761516,-0.0002687971887487265,-9.558214075800983e-05,0.17840621696054706,0.0,-9.489303483492324e-05,-0.00040494145985138557,0.0011998643876072125,4.288553212176179e-05,0.00017188597459395655
6772,0.02086831952804369,0.011653046457041719,-0.033260171059409774,-0.04491321751645149,-0.0002920410824964593,-0.0006921003882669501,-0.00037183519033721153,-0.00024394242853960024,-0.0002643570568554984,-0.00011835380091735988,0.18013113084822135,0.0,-9.729547872771048e-05,-0.0004107857643438951,0.001172600828637919,4.3060877911624404e-05,0.00017161644246411215
6773,0.019223168116548672,0.011489454490038933,-0.032237185010695876,-0.04372663950073481,-0.0002896895797397496,-0.0006903932491201284,-0.0003647663721460481,-0.0002543425795487778,-0.00027647109471826245,-7.398206933701631e-05,0.17770313045888916,0.0,-9.6141932508881e-05,-0.0004149562215672588,0.0010472961197354523,4.360262366277689e-05,0.00017820153842184615
6774,0.018868406784235625,0.011140550098517747,-0.03223919478215733,-0.04337974488067508,-0.0002905521235254042,-0.0006792059897691813,-0.00036615593405083533,-0.00025852697226913496,-0.0002474177039598082,-0.00013548538348271202,0.18115299316884334,0.0,-9.584883568062142e-05,-0.0004005813690331657,0.001159412790570756,4.291994131883199e-05,0.00017036149317336866
6775,0.020010289652724556,0.011253283640602123,-0.031365974261678996,-0.04261925790228112,-0.00029333865109344877,-0.0007009278198156657,-0.00036232454062639843,-0.00025938026426460984,-0.0002571302922223882,-0.00012541879859304166,0.17319416455646527,0.0,-9.960926014385684e-05,-0.00041861443001207894,0.001028836969191127,4.464974794958903e-05,0.00018154147292557366
6776,0.018926201581767388,0.010921604371537233,-0.03361656795881657,-0.0445381723303538,-0.0002894962607488682,-0.0006912417413181905,-0.00036622764761978105,-0.00024708506905027886,-0.0002787224779486775,-0.00010605448659163057,0.1766096376985568,0.0,-9.431112039834525e-05,-0.00040780437099631787,0.0011002838780663476,4.333143791596438e-05,0.00017664998893820926
6777,0.01811885460644269,0.010927692462003832,-0.03264257268174344,-0.043570265143747275,-0.00028345972746382384,-0.0006521848980342508,-0.0003709295949637577,-0.0002401596452648324,-0.00026494362594871497,-4.247845019692019e-05,0.18722657926678474,0.0,-9.352854319226926e-05,-0.0003922855550693562,0.0010866780017956988,4.313261484631135e-05,0.00017082149715448542
6778,0.020026379031785724,0.011193770563050515,-0.032795642993108526,-0.04398941355615905,-0.0002929823641641217,-0.0006769081957909722,-0.00036802380395330056,-0.00025782770755832646,-0.00025145005782649296,-0.00013437718519190495,0.17672484604950436,0.0,-9.588851696995807e-05,-0.00039966006783697647,0.001187741479651944,4.323443040994308e-05,0.00017271009481479105
6779,0.02021697404523881,0.011372669953352281,-0.030679439120780406,-0.04205210907413269,-0.0002903802671340561,-0.000678580136403668,-0.00037122893139716196,-0.00024501622741881433,-0.00026395350973776685,-0.0001371786092395492,0.1745119402049961,0.0,-9.491748236694288e-05,-0.00040412393131054745,0.0011883654909401878,4.369616361112658e-05,0.00017721514447555236
6780,0.018946793432468412,0.011446399110890584,-0.03235486531271022,-0.04380126442360081,-0.0002912514001711386,-0.000686390685968771,-0.00036630162517951387,-0.00025974070416963764,-0.00025918276476264194,-7.510727369023817e-05,0.17675392232275008,0.0,-9.735631830467962e-05,-0.0004186386100371735,0.0012919268044855956,4.417213069813302e-05,0.00018136868433233725
6781,0.019957200464049807,0.0113446396587695,-0.03220007929027541,-0.04354471894904491,-0.0002945045445414349,-0.0006992164369989797,-0.00036983363246684113,-0.0002601199708355961,-0.00026441081016057494,-0.00011427642617203085,0.17631438957175588,0.0,-9.785198096331364e-05,-0.00041233838811891287,0.0012236352776389728,4.4315668167524596e-05,0.00017764815841379774
6782,0.02127735338754022,0.011783197274142891,-0.032029388298896115,-0.043812585573039006,-0.00028312590082223344,-0.0006598186429008156,-0.0003447843315752903,-0.0002610051519134322,-0.00023263684227032753,-0.00012878291946030266,0.1866457637825522,0.0,-9.262917672288765e-05,-0.00039141949646887675,0.0011771041293461176,4.2000296006954866e-05,0.0001661771681040536
6783,0.020117519639623938,0.011651673313232577,-0.0338790889723343,-0.04553076228556688,-0.0002938784412996423,-0.0007051792484531358,-0.000368577527331912,-0.0002609400573898536,-0.00025677600328962547,-0.00010203278117383326,0.17760664594593173,0.0,-9.744448247554215e-05,-0.00042126430119882594,0.0011430502986608075,4.372104853584888e-05,0.0001771843810723418
6784,0.01970318087253864,0.011395406849230749,-0.030550543124366246,-0.041945949973597,-0.00028903144180712575,-0.0006923267388511604,-0.00036141602600781074,-0.00025262163755276836,-0.0002646148567648512,-0.00012216267240932675,0.17608252315527234,0.0,-9.874021695601065e-05,-0.00041700953295535376,0.0011723419626340802,4.482809186221876e-05,0.00018429696883881275
6785,0.018734578567491722,0.010986814046061985,-0.03270680396515625,-0.04369361801121824,-0.00028668359446187,-0.0006732962144784513,-0.0003678072779970546,-0.00025678368826506236,-0.00024357266109336606,-8.288777624893894e-05,0.18348581241760797,0.0,-9.331264584865027e-05,-0.0003996040815818674,0.0011805483754232689,4.212253079114839e-05,0.00016895313149800233
6786,0.019363954231123803,0.011635718635515645,-0.03340003028750576,-0.0450357489230214,-0.0002865407691027016,-0.0006638491983684346,-0.00036206493583946234,-0.00025384442857581425,-0.0002553501264103214,-0.0001048520930283177,0.18199286954784621,0.0,-9.18725294152213e-05,-0.0003889188432242251,0.0011696132543280524,4.328449003127995e-05,0.00017305816709564564
6787,0.020617161109529825,0.011597124965792566,-0.03390238405692117,-0.045499509022713734,-0.0002932215505915542,-0.0006956624840480363,-0.00036839859229809277,-0.000257626439199637,-0.0002598551533724806,-0.00012712430861069765,0.17975966259396983,0.0,-9.802954027776315e-05,-0.0004144525322487019,0.0011586259075030989,4.4697228768152204e-05,0.00017943236156207405
6788,0.020007869006459233,0.011294913165959068,-0.034759891133561885,-0.04605480429952095,-0.0002984899522740988,-0.000699522674690412,-0.0003714061775538292,-0.00025798480842400846,-0.0002920714933552493,-0.00011618483180978888,0.1756128183641981,0.0,-9.682762220972626e-05,-0.000412105738745934,0.0012341052857946114,4.3114985239512845e-05,0.00017200340568658806
6789,0.018980368474575626,0.011445735904687162,-0.03302141079616221,-0.04446714670084937,-0.000292052752758785,-0.0006811210568029858,-0.0003734359376233131,-0.0002466191756175392,-0.00027244764810887943,-0.00012347594902829758,0.17828805768815775,0.0,-9.397499349136524e-05,-0.00040206649969744154,0.0011703156861905173,4.308521396184853e-05,0.0001717037697996194
6790,0.019174284075134218,0.01107029771788238,-0.0299342909732144,-0.04100458869109678,-0.0002856934174629304,-0.0006649412032881644,-0.00035301809790116474,-0.00025053356595882266,-0.0002835297366180849,-0.0001199314766192839,0.1781774111544452,0.0,-9.25062534690315e-05,-0.0003966414361367278,0.0010325359436742995,4.332319725827246e-05,0.00017601074567153972
6791,0.019879868994182592,0.011443457960368336,-0.03367514460546097,-0.04511860256582931,-0.0002890288532329791,-0.000679330628389231,-0.0003648975974774581,-0.0002539878576684217,-0.0002699609043970292,-7.02841335931241e-05,0.1819159146697341,0.0,-9.379523551334622e-05,-0.00040477150495158576,0.0011078228308574161,4.254653706208383e-05,0.00017080384357162423
6792,0.0194592838529708,0.011134944460577167,-0.03235999836832878,-0.043494942828905946,-0.00028980473557819927,-0.0006775413854396822,-0.0003526584031848962,-0.0002695663530198276,-0.00024648563675381293,-0.0001141292611269368,0.1783614547560591,0.0,-9.237867425743802e-05,-0.00039775741179334865,0.001194674128196854,4.215316370806471e-05,0.0001687092043198748
6793,0.019946003814064972,0.011203720918253602,-0.032089620109312836,-0.04329334102756644,-0.00028724685983086727,-0.0006652325548979834,-0.0003625832043905849,-0.0002360619774038631,-0.0002834184701101126,-0.00017922931965000147,0.18217263895294042,0.0,-9.103127885912102e-05,-0.00038346848361764017,0.0011843163199030332,4.2236089336609135e-05,0.00016541500706828118
6794,0.020268499747936097,0.011388062469261221,-0.031469656290061196,-0.042857718759322413,-0.000283233539090409,-0.0006691564443445563,-0.0003546260682521006,-0.0002457479016158656,-0.0002626915437124953,-0.00010125712275110313,0.18095203541107321,0.0,-9.32670470914215e-05,-0.00039856906061000143,0.0011049835119205991,4.2977568332605694e-05,0.00017619033043559843
6795,0.018044871529029338,0.011341786306311935,-0.03309058970960878,-0.04443237601592071,-0.00028631423709880085,-0.0006553863838992123,-0.0003574376017317791,-0.00026044636001149133,-0.00025730413984462517,-9.548088617136933e-05,0.18777286630116952,0.0,-9.350278430430614e-05,-0.0003861989358452535,0.00106773552359291,4.278987354277188e-05,0.00016715612388150554
6796,0.019012386350039545,0.011072388487905052,-0.03068764533566877,-0.04176003382357382,-0.0002840417106346345,-0.0006633114655079168,-0.00035610228724304376,-0.0002567863321950384,-0.00024635450326168185,-7.760230394249963e-05,0.18277816366180452,0.0,-9.25945617016923e-05,-0.00039520310975048334,0.000952294667753853,4.101115235427719e-05,0.0001648023604521883
6797,0.020145251446523127,0.01151897345512543,-0.030677077745134323,-0.04219605120025975,-0.0002865039454377992,-0.0006713543006527578,-0.0003553907692514792,-0.00025313602899011537,-0.0002669176464923185,-0.00011558675913466729,0.17745568319588123,0.0,-9.428154170403501e-05,-0.00039792746533873414,0.0010616824653215207,4.385075822394902e-05,0.00017782655969420015
6798,0.019222594937937876,0.010871064234404324,-0.032614805680583704,-0.043485869914988026,-0.00029366924957410247,-0.0006990558658546209,-0.0003697085866400363,-0.0002559043653326678,-0.0002609702023376265,-0.00014816566698363392,0.17770695911021717,0.0,-9.79969499430401e-05,-0.0004117477758210693,0.0010657747977124755,4.355432149986374e-05,0.00017452194848614817
6799,0.01950258959181872,0.011301576446527592,-0.030192644539856324,-0.04149422098638392,-0.00028038595845921176,-0.0006401415115690518,-0.0003462955913394789,-0.0002582818924869475,-0.00024053404855339463,-0.0001074174144622889,0.18437400201934834,0.0,-9.000391530427077e-05,-0.00037741977566494063,0.0012258024974112986,4.2909975407413204e-05,0.00017088268268152784
6800,0.018962115714137084,0.010899609435722058,-0.03349023913156122,-0.04438984856728328,-0.00029207640125167837,-0.0006863610075745748,-0.00036037381458204883,-0.0002556541747639604,-0.000274912335005203,-0.000121745394697364,0.1760870867661537,0.0,-9.561784471383991e-05,-0.00040740734343427655,0.0012079641432198559,4.310094506187178e-05,0.00017360691240405599
6801,0.020847349411199367,0.011742529438183352,-0.03138725405185583,-0.04312978349003918,-0.00029314488910841754,-0.0006898745509771098,-0.0003617035666260128,-0.0002653512659380509,-0.00024769382902131715,-0.00016645427091534565,0.17495431012841672,0.0,-9.54945414290179e-05,-0.0004058782483341639,0.0011905036214352098,4.459226690670677e-05,0.00017890171161669352
6802,0.019531525386283777,0.010866218504644122,-0.03394971647765177,-0.04481593498229589,-0.0002934388383269384,-0.0006962629864786135,-0.0003639664971825467,-0.0002544809879057659,-0.00028332455707309924,-0.0001388003911671841,0.17825505465181915,0.0,-9.505323422137024e-05,-0.00040835290799871485,0.0010563933648073075,4.245923487487846e-05,0.00016845368375248624
6803,0.019892263766913443,0.011352014233168723,-0.03175546437644188,-0.04310747860961061,-0.0002917296093720006,-0.0006791048947792887,-0.0003677652184144963,-0.00025561275351646554,-0.0002652293580583443,-0.0001094947589442587,0.1753726268999486,0.0,-9.59540707499862e-05,-0.000402163503591119,0.0011957535460208203,4.409161032242987e-05,0.00017600988517968075
6804,0.019242242015385824,0.011216196680885231,-0.030355085603330632,-0.04157128228421586,-0.00028551382284568215,-0.0006743998859308168,-0.00035724035349522353,-0.0002474368936490498,-0.0002742872946234057,-0.0001230438224896826,0.17905163662486465,0.0,-9.427257440846293e-05,-0.0004047949694937852,0.0010876336337714875,4.357583935852497e-05,0.00017611614488696094
6805,0.019334188862018986,0.01118393031339736,-0.030885121040708438,-0.042069051354105796,-0.0002880864591584556,-0.0006820848925951766,-0.0003553078701607936,-0.0002609199211120748,-0.000270795890661797,-7.685162008038873e-05,0.1760341579441224,0.0,-9.403374759553802e-05,-0.00040201459751970176,0.0010858224003504374,4.359811668582581e-05,0.00017799397559024315
6806,0.018601818009178372,0.010577911017457134,-0.03100035160470941,-0.041578262622166545,-0.0002830068426631066,-0.0006499447516505638,-0.0003642641000115405,-0.0002417447635771081,-0.0002530327663819685,-0.0001277877677306401,0.18425253424927568,0.0,-9.20452018219981e-05,-0.0003841747432764662,0.0011099283675805975,4.188208632337976e-05,0.00016500168485652716
6807,0.019439336036988775,0.011368224330603294,-0.032046999480559966,-0.04341522381116326,-0.0002925163860996289,-0.000700209559496182,-0.0003642059691122538,-0.0002694210516267762,-0.0002553330799970383,-8.238604401801979e-05,0.17618939916495896,0.0,-9.740339112819244e-05,-0.0004164687023876446,0.0010911052824199075,4.463093759441461e-05,0.00018156855186482357
6808,0.019627683201348334,0.011353120342429902,-0.031187079292652697,-0.0425401996350826,-0.00029341772545982435,-0.0006921658367115697,-0.0003652678198446932,-0.00025776937665082417,-0.0002900171680011675,-0.0001106539262537543,0.17584684285103727,0.0,-9.677059248557904e-05,-0.00040844220676126015,0.0010020901429118568,4.398844502786008e-05,0.00017529662800193905
6809,0.018876815587197004,0.010720868199131624,-0.030740132353515345,-0.04146100055264697,-0.0002816145361046673,-0.0006511925407919941,-0.00035341428413359445,-0.00024877118488368964,-0.0002549548537738708,-0.0001081321289936451,0.18308312607394844,0.0,-9.096258229357679e-05,-0.00038330762842117496,0.0010046663046755222,4.195947093194772e-05,0.00016842732952755942
6810,0.0215140295046663,0.011909487892020643,-0.035185839651171426,-0.04709532754319207,-0.0003004593059442937,-0.0007239721671054124,-0.00037049272847420223,-0.0002644752242332278,-0.0002827597689283508,-0.00013560873937055597,0.173944283607187,0.0,-9.799374865069891e-05,-0.00042701379832771097,0.0010634624011980492,4.4679764562855853e-05,0.000180859848481132
6811,0.020152809612715927,0.011221942136096185,-0.03177965761744229,-0.04300159975353847,-0.0002902459754257662,-0.0006833147538909994,-0.00036483148997555674,-0.00024413328691257947,-0.0002731749616376997,-0.0001545739753772267,0.17821487080826864,0.0,-9.631132133810588e-05,-0.00040822861792996117,0.0009976396815896769,4.308732415748428e-05,0.00017327222148022685
6812,0.020328186370442092,0.011195303350867318,-0.03324582516482592,-0.04444112851569324,-0.0002906501781586327,-0.0006954509924808668,-0.00035469226632189887,-0.0002544844026281225,-0.0002778099661905178,-0.00011639619311733435,0.1795195300115815,0.0,-9.586150991200555e-05,-0.0004187905719993314,0.0011302464462948944,4.303414876742583e-05,0.00017726482202471108
6813,0.021199788398661323,0.01175150106574251,-0.033766997034702,-0.04551849810044451,-0.0002976206513983209,-0.0007178553323456825,-0.00035039245340500635,-0.00026799603048482175,-0.00028080851120752386,-0.00018006409777510723,0.17417665016040781,0.0,-9.854362282852208e-05,-0.0004259320195564249,0.00113374279217252,4.3599094974171127e-05,0.00017743146525108972
6814,0.018868986383480446,0.011152056916512497,-0.03180961805236685,-0.04296167496887934,-0.00028671289197453064,-0.0006477345408410029,-0.0003654228421115672,-0.0002589308863531007,-0.0002408418519890263,-8.69983054583265e-05,0.18494630094047693,0.0,-9.29823349212013e-05,-0.00038191494001881064,0.0010825982844296395,4.284701439686399e-05,0.00016779519546653512
6815,0.019723473505317557,0.01172484490026242,-0.03290281063199202,-0.04462765553225444,-0.00029049591990038947,-0.0006801854672585903,-0.0003682030824718629,-0.00025315704723882066,-0.00027171310059814866,-9.552580320011993e-05,0.18096707536141432,0.0,-9.409703122146707e-05,-0.0003990315028950216,0.0010291475941552825,4.3152052650002274e-05,0.00017122292826267168
6816,0.01926395376285961,0.011034246691461698,-0.030337719960377464,-0.04137196665183916,-0.0002810091128489204,-0.0006536999001606754,-0.00034704453291489767,-0.00023719280468764389,-0.0002878637254589733,-0.00013389180119241352,0.18462019118600392,0.0,-9.120440265865889e-05,-0.0003882074068497087,0.0011451623450276865,4.249188004438062e-05,0.000169740317831253
6817,0.01947424082640037,0.010929138245322212,-0.03352544446306117,-0.04445458270838338,-0.00028791397887710133,-0.0006755319724791561,-0.00035761709043856887,-0.0002551727831353856,-0.0002827453288314548,-6.906969930956647e-05,0.18021006393162325,0.0,-9.196660441032193e-05,-0.0003959611955181848,0.0011163305226566647,4.146648662089936e-05,0.0001652055368911026
6818,0.01996030254317227,0.011691469449625734,-0.03344290884148166,-0.0451343782911074,-0.0002913914272639915,-0.000681615972815703,-0.0003617992698982686,-0.00026844135506798886,-0.00025143676185890616,-8.534913148924703e-05,0.1790131895046939,0.0,-9.27765289072104e-05,-0.0003999050300029011,0.0011081578210867065,4.225391940503988e-05,0.00016783906646658736
6819,0.018375497992561995,0.010719136314643888,-0.0314203248325651,-0.04213946114720899,-0.0002895387348122398,-0.0006734694839793718,-0.0003553895011172483,-0.0002502573547994354,-0.00029277237895778443,-0.00013975789142068736,0.1792898698059737,0.0,-9.417948960280332e-05,-0.0003958708772328609,0.0011595984462428044,4.274485358241228e-05,0.00017036647262944806
6820,0.020374943056718497,0.01168668721243865,-0.03351306843616724,-0.045199755648605885,-0.0002891292771489499,-0.000674638490049113,-0.00035290020894136043,-0.0002619721987225958,-0.0002686466919314586,-8.620512722782947e-05,0.1814062648982435,0.0,-9.342352869093516e-05,-0.0004038175282066088,0.0012459981802931893,4.305835130096975e-05,0.0001733935977655206
6821,0.018984477467954175,0.01131347933362045,-0.03298610971354051,-0.04429958904716096,-0.0002877682541054325,-0.0006851384013160218,-0.00035948227680161017,-0.00025802726975632787,-0.00024381845445718022,-9.19186774191113e-05,0.18278385329667898,0.0,-9.60366421875489e-05,-0.0004085824031957925,0.0011012409085237496,4.278999086849181e-05,0.00017327731555881587
6822,0.01903418819336089,0.010973510991253127,-0.031674551164287336,-0.04264806215554046,-0.0002859022206385159,-0.0006659438825418863,-0.00035507914197997997,-0.00024178079288074287,-0.0002811060530812284,-0.00015036593781761042,0.182281090270374,0.0,-9.178897089425358e-05,-0.00038760094062618365,0.0011963844753085922,4.116230336821126e-05,0.0001615859868204425
6823,0.01875662758558594,0.011126801299828164,-0.032443448482035,-0.04357024978186317,-0.0002880984430578756,-0.0006734126684776169,-0.00036959825145499046,-0.00024320784920070339,-0.0002721398760161599,-0.00011160275638151027,0.1796106672759105,0.0,-9.516249409253737e-05,-0.0004030417671080582,0.0011245085338693383,4.309140415238126e-05,0.00017343284638573198
6824,0.018709052984137498,0.010641182298081218,-0.030251205709246304,-0.04089238800732752,-0.0002830879429073785,-0.0006604062987346296,-0.00035751893161498364,-0.0002438552149661566,-0.000263253928477422,-0.00012850426603617227,0.18164622671725186,0.0,-9.222711630124778e-05,-0.0003889551695497226,0.0010539254492780248,4.264596399028739e-05,0.00017069267392288311
6825,0.017833128909159335,0.010491009202696192,-0.029528069754213404,-0.04001907895690959,-0.00027644641489797894,-0.0006360507508712426,-0.00035737432308044893,-0.0002278296926865329,-0.0002713932290438984,-9.47609342277788e-05,0.18742617781136647,0.0,-8.88041066456377e-05,-0.00037131289714324354,0.0012174114818580713,4.082551682556686e-05,0.00016107357204763284
6826,0.020386648823429443,0.011844015038205136,-0.031409535973268274,-0.043253551011473414,-0.0002841829243169798,-0.0006719223891139092,-0.0003586589356885032,-0.0002512861373417271,-0.0002622424506539587,-8.206913452243838e-05,0.18248611645957546,0.0,-9.417058149413945e-05,-0.0004030788429620858,0.0010446104178562388,4.326450639810363e-05,0.00017483295889150424
6827,0.020482308384521697,0.010993671456530697,-0.03190546778430161,-0.0428991392408323,-0.00028907570797556177,-0.0006866935709324675,-0.00036454771604249657,-0.0002450163329647433,-0.0002494214649065288,-0.000171245912412464,0.17767160460444995,0.0,-9.408057407688716e-05,-0.0004035438499829052,0.0011177958899876391,4.251110667970739e-05,0.0001724365544261915
6828,0.019657878130048045,0.011450634995277296,-0.03227181083931394,-0.043722445834591235,-0.0002914635207710189,-0.0006866508097703643,-0.0003635129659677334,-0.00026582518217276117,-0.00024408714839633324,-0.00011845914354446895,0.1825448535476127,0.0,-9.642983368771146e-05,-0.00040207892321188443,0.0012921674338194171,4.301282662027272e-05,0.00016977963871579965
6829,0.020286515788831783,0.01118762110815601,-0.03270751964447384,-0.043895140752629846,-0.0002907525853571265,-0.000690074879817625,-0.00036055793292387613,-0.00025537964475921154,-0.0002671359565739716,-0.00011984494126692065,0.1791777650970579,0.0,-9.575281684219324e-05,-0.0004108754599510014,0.0010848064588328047,4.3136031937738914e-05,0.00017450148651181163
6830,0.019211359555339924,0.011405956497706109,-0.030247758017935857,-0.04165371451564197,-0.00028327677036867483,-0.0006639654129932023,-0.00036358635465677405,-0.00025027767065221234,-0.00024205770736777186,-7.244383845475252e-05,0.18135390195393025,0.0,-9.399558995439149e-05,-0.0003957824213043898,0.0011474497063439937,4.235690180761245e-05,0.0001697175554792121
6831,0.021050965237267016,0.011308102320413215,-0.03216295053887964,-0.043471052859292855,-0.00029054196466882503,-0.0006763673333253559,-0.00036186987953716046,-0.0002527489112746675,-0.0002515693341552056,-0.00016585786226727472,0.17867335410623292,0.0,-9.578266237105041e-05,-0.0004009446658161207,0.001262790658179592,4.423631636946884e-05,0.0001784541248046096
6832,0.02035242475417931,0.011717038275523619,-0.035623677108581796,-0.04734071538410541,-0.00030330405994009223,-0.0007373170473247111,-0.0003726575704666172,-0.0002735078258572706,-0.0002648453369580088,-0.00010619530377774129,0.17352373806871194,0.0,-9.936068351345544e-05,-0.00044056266398606895,0.0010457815428248957,4.363092819432239e-05,0.00018171874491369693
6833,0.020063873375714136,0.011515750370692922,-0.032621380029027036,-0.04413713039971996,-0.00028890327852513543,-0.0006822038398764616,-0.0003619208947084392,-0.0002441320964439575,-0.0002838061304162438,-0.00013128868973477973,0.18009653927290611,0.0,-9.438927128369374e-05,-0.000400992673135283,0.00110613720854634,4.281320637027461e-05,0.00017137610422343315
6834,0.02061015510580999,0.011429459969224183,-0.032097319434403485,-0.04352677940362767,-0.0002893048968321582,-0.000685858338945601,-0.00036113659047234985,-0.00024469887479591345,-0.00028780015365282495,-0.00013713021426727608,0.17967907527150975,0.0,-9.415432214268974e-05,-0.0004049041468557117,0.001177316364899413,4.279918806358556e-05,0.0001732791730514666
6835,0.0204220710087325,0.011302528125630654,-0.03201309084896814,-0.04331561897459879,-0.00028900818614713817,-0.0006864879140372609,-0.00036143967505840996,-0.00025219926868597423,-0.0002717475635579103,-0.00011090072627883448,0.17886166671664616,0.0,-9.606040828795982e-05,-0.00040723250329822227,0.0011285913316080947,4.385845082622587e-05,0.00017702671985547232
6836,0.01977871359464456,0.011105578871908895,-0.03207500159996651,-0.0431805804718754,-0.0002889637791956004,-0.0006775249398973568,-0.00035581265995105843,-0.00025869601680391735,-0.0002849178507977744,-8.268752237789889e-05,0.17966195022031237,0.0,-9.426765951354468e-05,-0.0004000442692675118,0.0010618142533469488,4.323227629871536e-05,0.000172785530892433
6837,0.019491216503193742,0.01136500278750469,-0.031863790010409114,-0.043228792797913806,-0.00028760418206393555,-0.0006772142402796636,-0.00035082095417883784,-0.00027093681868028193,-0.00024765464667129733,-7.719507577976896e-05,0.17978129930512793,0.0,-9.436730332328057e-05,-0.00040287940716386976,0.0010996169559639038,4.3981260223850814e-05,0.00017967700630300173
6838,0.020367794983471077,0.011539479187115386,-0.03137102847762356,-0.04291050766473895,-0.0002901416403055377,-0.0006902917596454428,-0.00036220959490707076,-0.0002537085096130906,-0.0002680156200086207,-0.00010847742266679359,0.1768708063613452,0.0,-9.587137412275833e-05,-0.0004112376339998959,0.0011111910431661548,4.297649468088009e-05,0.00017311318634633037
6839,0.019712131815552425,0.011166498237976783,-0.029895687577736318,-0.0410621858157131,-0.0002788598090569458,-0.000641059036179768,-0.00034534999053201004,-0.00024621326764716974,-0.00025786477223339773,-0.0001150331578099734,0.18616593141065504,0.0,-8.845132921413775e-05,-0.00037892547627114146,0.0011275814935737976,4.1746998121294704e-05,0.00016750574873378084
6840,0.01929271731900828,0.011240553672288966,-0.03187020909516657,-0.043110762767455534,-0.00028792335352899144,-0.0006747535638638026,-0.0003640325613193847,-0.00025519404039680036,-0.0002468230365309706,-0.00010142424361348358,0.17950226760395915,0.0,-9.572138546898209e-05,-0.00040046867641091774,0.0011251068689756027,4.2856956347294675e-05,0.00017089852374508395
6841,0.019117882556919596,0.011506981339117059,-0.03369473575816474,-0.045201717097281796,-0.00029573678281049866,-0.0006868142038332044,-0.00037667334737194333,-0.000256603398795807,-0.00029070204193429506,-7.995283525700966e-05,0.1775752436791448,0.0,-9.737338282632632e-05,-0.00040730899871394645,0.0012413236065478815,4.517199660659037e-05,0.00018026430238984322
6842,0.0198188877354899,0.011380299828054162,-0.035021050751652384,-0.04640135057970655,-0.00028898469768730425,-0.0006793915233261781,-0.0003557590234383438,-0.0002540837438481938,-0.00026806255220029207,-0.00014068019592824036,0.18497792414041095,0.0,-9.273993287101426e-05,-0.0003987290852667385,0.0011644585467973786,4.164705947019239e-05,0.00016481283206402653
6843,0.01952604089422072,0.011274015996504558,-0.03267672415536919,-0.043950740151873745,-0.00028941640082957604,-0.0006859581389325357,-0.0003663111132196685,-0.00025579194492154786,-0.00024360975073683177,-0.00011035856770506322,0.17591057492748172,0.0,-9.39718930565209e-05,-0.00041022950236651895,0.0012177409893235267,4.319333869360171e-05,0.0001776331540390357
6844,0.018264175346247913,0.011367866298922296,-0.03260659592736148,-0.043974462226283775,-0.00029048649918953493,-0.0006781616569759584,-0.0003676512750960856,-0.00025731558513676395,-0.00026163022952464875,-0.00011554061578201705,0.18237182214540046,0.0,-9.519242712730114e-05,-0.00039912820774813034,0.0013098775982297295,4.362926120656236e-05,0.00017003440503140932
