index,image_id,loss,parameter,rms,max_abs,sumsq,finite,nonzero_fraction
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,hfrm_28_1.context_conv.weight,0.0022931618157799143,0.07666015625,0.6057896962580391,True,0.9920312762260437
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,hfrm_28_1.veto_mlp.0.weight,1.867314078539559e-05,0.0003662109375,0.0007312479340015477,True,0.572265625
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,hfrm_28_1.veto_mlp.2.weight,2.4877858456549962e-05,0.001220703125,0.00016224297717180256,True,0.5700302124023438
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,hfrm_28_1.gamma_context,0.214707151055336,0.214707151055336,0.04609916071429887,True,1.0
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,hfrm_28_1.gamma_veto,0.1681702435016632,0.1681702435016632,0.028281230799408696,True,1.0
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,ic1.weight,0.025773085839939765,0.298828125,1.3603880012040266,True,0.99609375
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,HA,ic1.bias,0.0498746702834933,0.07568359375,0.00994993094354868,True,1.0
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,hfrm_28_1.context_conv.weight,0.005124024531063594,0.279296875,3.024648275897259,True,0.9920312762260437
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,hfrm_28_1.veto_mlp.0.weight,5.1550798879145954e-05,0.0010223388671875,0.005573149699768385,True,0.572265625
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,hfrm_28_1.veto_mlp.2.weight,6.892796030906134e-05,0.00445556640625,0.0012454628458148755,True,0.5700302124023438
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,hfrm_28_1.gamma_context,0.1970898061990738,0.1970898061990738,0.038844391707588466,True,1.0
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,hfrm_28_1.gamma_veto,0.34802889823913574,0.34802889823913574,0.1211241140095467,True,1.0
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,ic1.weight,0.05473110808296356,0.84765625,6.1347721051935515,True,0.99609375
7,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,SA,ic1.bias,0.09460126317574095,0.1142578125,0.0357975959777832,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,hfrm_28_1.context_conv.weight,0.005799876840223893,0.11279296875,3.875163420875384,True,0.9962500333786011
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,hfrm_28_1.veto_mlp.0.weight,2.7641338317202536e-05,0.00077056884765625,0.001602315530201568,True,0.568359375
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,hfrm_28_1.veto_mlp.2.weight,3.699725263337388e-05,0.00201416015625,0.000358821842758583,True,0.568359375
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,hfrm_28_1.gamma_context,0.3430327773094177,0.3430327773094177,0.11767148630861257,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,hfrm_28_1.gamma_veto,0.1589013636112213,0.1589013636112213,0.02524964335750557,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,ic1.weight,0.07453462506498364,1.390625,11.377480363167102,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,HA,ic1.bias,0.1300731211206748,0.2236328125,0.06767606735229492,True,1.0
8,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,SA,hfrm_28_1.context_conv.weight,0.005682529862452586,0.1171875,3.719939977459055,True,0.9962500333786011
