index,choice_index,local_q,w56,w28_1,w28_2,wdeep
181,81,0.4552714228630066,0.0,1.0,0.0,0.0
182,227,0.38927558064460754,0.0,0.10000000149011612,0.8999999761581421,0.0
183,253,0.8739380240440369,0.699999988079071,0.0,0.20000000298023224,0.10000000149011612
184,285,0.46163249015808105,1.0,0.0,0.0,0.0
185,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
186,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
187,261,0.9095759987831116,0.0,0.0,1.0,0.0
188,260,0.06418228894472122,0.0,0.0,0.0,1.0
189,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
190,225,0.4819592833518982,0.0,0.0,0.8999999761581421,0.10000000149011612
191,0,0.44346898794174194,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
192,285,0.05118792504072189,1.0,0.0,0.0,0.0
193,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
194,163,0.4703215956687927,0.5,0.5,0.0,0.0
195,260,0.33449381589889526,0.0,0.0,0.0,1.0
196,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
197,0,0.4423728585243225,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
198,0,0.9850725531578064,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
199,0,0.4667071998119354,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
200,79,0.571286678314209,0.0,0.4000000059604645,0.0,0.6000000238418579
201,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
