signal_set,signal,scope,scope_id,branch,samples,spearman_relative_utility,spearman_absolute_utility
C,h28_1_feature_std,fold,4,all,2764,-0.024193987614254935,0.279726633084023
C,h28_1_feature_std,branch,0,cam56,3418,0.006790150867703564,0.3312802873461125
C,h28_1_feature_std,branch,1,cam28_1,3418,-0.06866788890956911,0.29759182810593626
C,h28_1_feature_std,branch,2,cam28_2,3418,-0.0433628613033423,0.3012457520890829
C,h28_1_feature_std,branch,3,camdeep,3418,-0.061589751094040315,0.3086561976481879
C,h28_1_feature_rms,all,-1,all,13672,-0.04458262123832626,0.3115701850318745
C,h28_1_feature_rms,fold,0,all,2748,0.03079405560106736,0.04157158479445019
C,h28_1_feature_rms,fold,1,all,2744,-0.06320320110965137,0.4433687379811669
C,h28_1_feature_rms,fold,2,all,2692,-0.05621597994420481,0.509043492648135
C,h28_1_feature_rms,fold,3,all,2724,-0.00422146587261904,0.22411307507890577
C,h28_1_feature_rms,fold,4,all,2764,-0.02748056681493409,0.2818898390299073
C,h28_1_feature_rms,branch,0,cam56,3418,0.008476590133955762,0.334344386202173
C,h28_1_feature_rms,branch,1,cam28_1,3418,-0.0676245673826019,0.29969200687767494
C,h28_1_feature_rms,branch,2,cam28_2,3418,-0.05008127409174954,0.3020103538907471
C,h28_1_feature_rms,branch,3,camdeep,3418,-0.0666377141176157,0.3100187962322429
C,h28_2_feature_mean,all,-1,all,13672,-0.09446050212219013,0.2256768710272747
C,h28_2_feature_mean,fold,0,all,2748,-0.0365144984037337,-0.09369275464783215
C,h28_2_feature_mean,fold,1,all,2744,-0.09231885542958475,0.4949157163856116
C,h28_2_feature_mean,fold,2,all,2692,-0.07585894941660759,0.3009825821571242
C,h28_2_feature_mean,fold,3,all,2724,-0.09591680364529989,0.19680471781929873
C,h28_2_feature_mean,fold,4,all,2764,-0.08471967729989649,0.17807035735810908
C,h28_2_feature_mean,branch,0,cam56,3418,-0.031418001900662754,0.24512123360061058
C,h28_2_feature_mean,branch,1,cam28_1,3418,-0.05405285608083786,0.22419311786561458
C,h28_2_feature_mean,branch,2,cam28_2,3418,-0.14627987154633793,0.21244808605683427
C,h28_2_feature_mean,branch,3,camdeep,3418,-0.14604330015932962,0.22144431660763872
C,h28_2_feature_std,all,-1,all,13672,-0.11314296361075811,0.28585479813150483
C,h28_2_feature_std,fold,0,all,2748,-0.07794292771759126,0.013655589675899296
C,h28_2_feature_std,fold,1,all,2744,-0.08047227708682349,0.49266502841920656
C,h28_2_feature_std,fold,2,all,2692,-0.14013018571850502,0.46483864657616336
C,h28_2_feature_std,fold,3,all,2724,-0.12186215348161883,0.11450816314753935
C,h28_2_feature_std,fold,4,all,2764,-0.06746171846435563,0.2250048221651054
C,h28_2_feature_std,branch,0,cam56,3418,-0.07420048759261383,0.30001065096652174
C,h28_2_feature_std,branch,1,cam28_1,3418,-0.09624927525001231,0.2792429990280971
C,h28_2_feature_std,branch,2,cam28_2,3418,-0.1363513038872422,0.2766546644206207
C,h28_2_feature_std,branch,3,camdeep,3418,-0.14249047498685616,0.2874121896551993
C,h28_2_feature_rms,all,-1,all,13672,-0.11288828837655591,0.2845637799701587
C,h28_2_feature_rms,fold,0,all,2748,-0.07607066998241573,0.006876774082335056
C,h28_2_feature_rms,fold,1,all,2744,-0.08150390820102649,0.4942425624974856
C,h28_2_feature_rms,fold,2,all,2692,-0.14017103617859952,0.46314257557522814
C,h28_2_feature_rms,fold,3,all,2724,-0.12087401056028622,0.11828555810567808
C,h28_2_feature_rms,fold,4,all,2764,-0.06821397838354663,0.22447229563382723
C,h28_2_feature_rms,branch,0,cam56,3418,-0.07264932481169135,0.2990571402627419
C,h28_2_feature_rms,branch,1,cam28_1,3418,-0.09481662870133731,0.2781241540865725
C,h28_2_feature_rms,branch,2,cam28_2,3418,-0.13767776636903478,0.2751081137850837
C,h28_2_feature_rms,branch,3,camdeep,3418,-0.1432625035615111,0.2858848977302459
C,fdeep_feature_mean,all,-1,all,13672,-0.10889352009885221,0.14923329352650253
C,fdeep_feature_mean,fold,0,all,2748,-0.019248943148940358,-0.16887044428437178
C,fdeep_feature_mean,fold,1,all,2744,-0.11950768980786403,0.4005719327536927
C,fdeep_feature_mean,fold,2,all,2692,-0.14643326388774525,0.33522860845100527
C,fdeep_feature_mean,fold,3,all,2724,-0.1569732743149464,-0.09768543977466579
C,fdeep_feature_mean,fold,4,all,2764,-0.07095459556758746,0.09662389801602661
C,fdeep_feature_mean,branch,0,cam56,3418,-0.07570098859724207,0.15831410529498627
C,fdeep_feature_mean,branch,1,cam28_1,3418,-0.07324623429254357,0.14852479549612552
C,fdeep_feature_mean,branch,2,cam28_2,3418,-0.14454195016038632,0.14106951137467325
C,fdeep_feature_mean,branch,3,camdeep,3418,-0.14011913477735868,0.14914873202998327
C,fdeep_feature_std,all,-1,all,13672,-0.06934465707309055,0.18579429728069308
C,fdeep_feature_std,fold,0,all,2748,-0.02368183711194973,-0.08476281997938313
C,fdeep_feature_std,fold,1,all,2744,-0.07195465989536726,0.2892138063280595
C,fdeep_feature_std,fold,2,all,2692,-0.0965565915087871,0.4139160742326186
C,fdeep_feature_std,fold,3,all,2724,-0.0642573252204122,0.07209397618242222
C,fdeep_feature_std,fold,4,all,2764,-0.06217703703211142,0.10565615228160449
C,fdeep_feature_std,branch,0,cam56,3418,-0.042098291951404285,0.19017203638824143
C,fdeep_feature_std,branch,1,cam28_1,3418,-0.02473227781165187,0.1884019978973148
C,fdeep_feature_std,branch,2,cam28_2,3418,-0.11190885653820519,0.1770841919326739
C,fdeep_feature_std,branch,3,camdeep,3418,-0.09602645518042624,0.1873564577640534
C,fdeep_feature_rms,all,-1,all,13672,-0.07884205973194498,0.18426045326560478
C,fdeep_feature_rms,fold,0,all,2748,-0.023573303924469956,-0.10000328934699057
C,fdeep_feature_rms,fold,1,all,2744,-0.08326269396043966,0.31911499017176054
C,fdeep_feature_rms,fold,2,all,2692,-0.10862655354704091,0.4089111062831733
C,fdeep_feature_rms,fold,3,all,2724,-0.08510180834853233,0.041922495172875295
C,fdeep_feature_rms,fold,4,all,2764,-0.06408494561372384,0.10541079892231828
C,fdeep_feature_rms,branch,0,cam56,3418,-0.05007130456712619,0.1895554484625212
C,fdeep_feature_rms,branch,1,cam28_1,3418,-0.03495365264447078,0.1862799266293077
C,fdeep_feature_rms,branch,2,cam28_2,3418,-0.12043838808423375,0.17557192761777698
C,fdeep_feature_rms,branch,3,camdeep,3418,-0.10724576618879986,0.18551850275873483
C,h56_pca_00,all,-1,all,13672,-0.15893575631168722,-0.011601057098721484
C,h56_pca_00,fold,0,all,2748,-0.12340034022106117,-0.12251934981914125
C,h56_pca_00,fold,1,all,2744,-0.11632747630901777,0.4366519302131153
C,h56_pca_00,fold,2,all,2692,-0.17738036654143208,-0.2634378470415131
C,h56_pca_00,fold,3,all,2724,-0.221101836015796,-0.12476920622468621
C,h56_pca_00,fold,4,all,2764,-0.04760412137735221,-0.03027308152731544
C,h56_pca_00,branch,0,cam56,3418,-0.13550357247358288,-0.0012920513441007277
C,h56_pca_00,branch,1,cam28_1,3418,-0.14461627765922597,-0.013628090678590752
C,h56_pca_00,branch,2,cam28_2,3418,-0.14668138708156872,-0.01603109004815082
C,h56_pca_00,branch,3,camdeep,3418,-0.20759497178410927,-0.014640335485509864
C,h56_pca_01,all,-1,all,13672,-0.024459795466836468,-0.3875791473225369
C,h56_pca_01,fold,0,all,2748,-0.07728331224191624,-0.25832406757579446
C,h56_pca_01,fold,1,all,2744,0.027698382396228446,-0.533942882383052
C,h56_pca_01,fold,2,all,2692,-0.0691765699965645,-0.3412235820387595
C,h56_pca_01,fold,3,all,2724,0.013409920322480205,-0.4178608510547272
C,h56_pca_01,fold,4,all,2764,0.00415800213643508,-0.25304438648840805
C,h56_pca_01,branch,0,cam56,3418,-0.097616102265535,-0.4045131528385234
C,h56_pca_01,branch,1,cam28_1,3418,-0.02820497102048033,-0.38518529993271505
C,h56_pca_01,branch,2,cam28_2,3418,0.03812614670842921,-0.37616928127625765
C,h56_pca_01,branch,3,camdeep,3418,-0.01260395149451357,-0.38526190305786756
C,h56_pca_02,all,-1,all,13672,-0.023653365397853034,-0.31343387516005866
C,h56_pca_02,fold,0,all,2748,-0.08480575582488449,-0.3045133458043682
C,h56_pca_02,fold,1,all,2744,0.07197397907465575,-0.402816420103226
C,h56_pca_02,fold,2,all,2692,-0.10216954386629448,-0.37016176605967216
C,h56_pca_02,fold,3,all,2724,-0.02633833720689603,-0.3080198895260874
C,h56_pca_02,fold,4,all,2764,0.0038440936354665416,-0.15049511924851428
C,h56_pca_02,branch,0,cam56,3418,-0.06221865436784184,-0.3210713706369658
C,h56_pca_02,branch,1,cam28_1,3418,0.04115921643200992,-0.3023744118019454
C,h56_pca_02,branch,2,cam28_2,3418,-0.02154161346256109,-0.31343395864693735
C,h56_pca_02,branch,3,camdeep,3418,-0.04823545513444017,-0.31723388314226403
C,h56_pca_03,all,-1,all,13672,-0.028333163475164076,0.04582478906100251
C,h56_pca_03,fold,0,all,2748,0.10180677502844297,0.18884763974248692
C,h56_pca_03,fold,1,all,2744,-0.09822341602792445,0.48623238925166007
C,h56_pca_03,fold,2,all,2692,-0.04027959703745898,-0.42086695091640924
C,h56_pca_03,fold,3,all,2724,-0.078411821590448,-0.42841080992151803
C,h56_pca_03,fold,4,all,2764,-0.016873771699629503,0.12909692517627
C,h56_pca_03,branch,0,cam56,3418,-0.0645516685505036,0.03813131875813828
C,h56_pca_03,branch,1,cam28_1,3418,-0.07252802379480405,0.03357266245293929
C,h56_pca_03,branch,2,cam28_2,3418,0.01874445909452395,0.057874702756515996
C,h56_pca_03,branch,3,camdeep,3418,0.004359173620482733,0.05408918571514324
C,h56_pca_04,all,-1,all,13672,0.023999528902393204,-0.07700648362594686
C,h56_pca_04,fold,0,all,2748,0.05363890255613671,-0.009827273257691208
C,h56_pca_04,fold,1,all,2744,0.039890071850657904,-0.346212414497193
C,h56_pca_04,fold,2,all,2692,0.058563958454602015,0.16540073100752872
C,h56_pca_04,fold,3,all,2724,-0.08731757421809495,-0.36175878731121186
C,h56_pca_04,fold,4,all,2764,-0.0004326259226339516,0.055081668878324726
C,h56_pca_04,branch,0,cam56,3418,0.012845850622237781,-0.08527468253977408
C,h56_pca_04,branch,1,cam28_1,3418,0.024899566895420933,-0.07405588178205477
C,h56_pca_04,branch,2,cam28_2,3418,0.017101102378021957,-0.07313056216342906
C,h56_pca_04,branch,3,camdeep,3418,0.04284904703235013,-0.07513775724472725
C,h56_pca_05,all,-1,all,13672,-0.04297783937537818,0.18472122783053124
C,h56_pca_05,fold,0,all,2748,0.08361124063800987,0.00022072971845755557
C,h56_pca_05,fold,1,all,2744,0.04515665293387355,0.1205278254847948
C,h56_pca_05,fold,2,all,2692,0.13218712169729252,0.05495201603139251
C,h56_pca_05,fold,3,all,2724,-0.09262491022227881,0.42203583569687336
C,h56_pca_05,fold,4,all,2764,-0.0954758860395702,0.1517691249773685
C,h56_pca_05,branch,0,cam56,3418,0.017650421964517785,0.20286133253931773
C,h56_pca_05,branch,1,cam28_1,3418,0.0007741775495161176,0.18837785326766715
C,h56_pca_05,branch,2,cam28_2,3418,-0.10238227361426884,0.17251426940002146
C,h56_pca_05,branch,3,camdeep,3418,-0.08938229988700755,0.17548209084537508
C,h56_pca_06,all,-1,all,13672,0.04450991483111745,0.02292036501121261
C,h56_pca_06,fold,0,all,2748,0.12432179602337598,-0.20210470861244711
C,h56_pca_06,fold,1,all,2744,0.05351726447988933,-0.2047237627460278
C,h56_pca_06,fold,2,all,2692,0.05779993238312837,0.39432076209356126
C,h56_pca_06,fold,3,all,2724,0.06154540330774056,-0.138353624036104
C,h56_pca_06,fold,4,all,2764,-0.055867642320537265,0.16699051121256467
C,h56_pca_06,branch,0,cam56,3418,0.035437201657160175,0.017578221636935593
C,h56_pca_06,branch,1,cam28_1,3418,0.03333259964968348,0.022997810849557362
C,h56_pca_06,branch,2,cam28_2,3418,0.03019423670612073,0.02573044819154987
C,h56_pca_06,branch,3,camdeep,3418,0.07746249491489185,0.025386213510576242
C,h56_pca_07,all,-1,all,13672,-0.03191737681821437,-0.060891579141024575
C,h56_pca_07,fold,0,all,2748,0.09800981930894792,-0.10114536852890903
C,h56_pca_07,fold,1,all,2744,-0.028109946913718178,0.13098454647459726
C,h56_pca_07,fold,2,all,2692,-0.11687107575840634,-0.09653046336831796
C,h56_pca_07,fold,3,all,2724,-0.08306437233309562,-0.2651561446191085
C,h56_pca_07,fold,4,all,2764,-0.06388495099861147,0.12155111522471504
C,h56_pca_07,branch,0,cam56,3418,0.020047749855221408,-0.032957319354446984
C,h56_pca_07,branch,1,cam28_1,3418,0.0075827616397005386,-0.05967601245606449
C,h56_pca_07,branch,2,cam28_2,3418,-0.0651154408337218,-0.07424469393553515
C,h56_pca_07,branch,3,camdeep,3418,-0.08550328453855507,-0.07531966907741604
C,h56_pca_08,all,-1,all,13672,-0.023110438901774562,0.13393818347874006
C,h56_pca_08,fold,0,all,2748,-0.06277199632281287,0.2466553751380315
C,h56_pca_08,fold,1,all,2744,-0.07097522251511718,0.1626807054815972
C,h56_pca_08,fold,2,all,2692,-0.020747489998593008,-0.08739841180857978
C,h56_pca_08,fold,3,all,2724,0.046105631121393764,0.32463657384520306
C,h56_pca_08,fold,4,all,2764,-0.022715915143731745,0.009795209795028546
C,h56_pca_08,branch,0,cam56,3418,-0.04036528122202827,0.12491593808619901
C,h56_pca_08,branch,1,cam28_1,3418,-0.06218771133108801,0.12708503768221063
C,h56_pca_08,branch,2,cam28_2,3418,-0.019910182830668553,0.1403389585243587
C,h56_pca_08,branch,3,camdeep,3418,0.021881918224494284,0.14284937033740502
C,h56_pca_09,all,-1,all,13672,-0.06967532708416155,0.0221609116835705
C,h56_pca_09,fold,0,all,2748,0.016444592491460453,-0.26026321845405603
C,h56_pca_09,fold,1,all,2744,-0.04708689174525691,0.28698718177510657
C,h56_pca_09,fold,2,all,2692,-0.1257937445127618,0.31197357633407546
C,h56_pca_09,fold,3,all,2724,-0.12089683443797228,-0.23044745766165653
C,h56_pca_09,fold,4,all,2764,-0.01907631765752857,0.031600240200642005
C,h56_pca_09,branch,0,cam56,3418,-0.031179383192548,0.03723620597206533
C,h56_pca_09,branch,1,cam28_1,3418,-0.040962675639266935,0.02524177946675285
C,h56_pca_09,branch,2,cam28_2,3418,-0.08960109061683953,0.015695473140821002
C,h56_pca_09,branch,3,camdeep,3418,-0.11699707590621104,0.010133805511267238
C,h56_pca_10,all,-1,all,13672,-0.021634046068390887,-0.0986208100987066
C,h56_pca_10,fold,0,all,2748,0.11022681848547353,0.14028558588763518
C,h56_pca_10,fold,1,all,2744,-0.12662488571901814,-0.26101282907412615
C,h56_pca_10,fold,2,all,2692,-0.08852194294169831,-0.10606610390224223
C,h56_pca_10,fold,3,all,2724,0.10929555812864636,-0.15119089483076115
C,h56_pca_10,fold,4,all,2764,-0.02928103460283659,-0.1247376817361971
C,h56_pca_10,branch,0,cam56,3418,-0.024751320476716347,-0.10230572205091656
C,h56_pca_10,branch,1,cam28_1,3418,-0.007023253787282618,-0.09342283367678691
C,h56_pca_10,branch,2,cam28_2,3418,-0.018346530181118384,-0.09777661671737879
C,h56_pca_10,branch,3,camdeep,3418,-0.033866162971519786,-0.10168688752194244
C,h56_pca_11,all,-1,all,13672,0.04609450065456505,-0.11698592381136014
C,h56_pca_11,fold,0,all,2748,0.039329851802812,0.0038200119488202146
C,h56_pca_11,fold,1,all,2744,0.029343688966290034,-0.3759507136204758
C,h56_pca_11,fold,2,all,2692,0.09940971507919703,-0.2437037667826259
C,h56_pca_11,fold,3,all,2724,-0.09136938631229488,-0.03545818599101588
C,h56_pca_11,fold,4,all,2764,-0.06551112850121829,0.022202893252301886
C,h56_pca_11,branch,0,cam56,3418,0.05452277475457918,-0.10547998148292433
C,h56_pca_11,branch,1,cam28_1,3418,0.05605050469771553,-0.11276517022453209
C,h56_pca_11,branch,2,cam28_2,3418,0.04394298685565206,-0.12156644536044109
C,h56_pca_11,branch,3,camdeep,3418,0.033198446689732146,-0.12683760319784734
C,h56_pca_12,all,-1,all,13672,-0.03726660607138102,-0.10931283189172196
C,h56_pca_12,fold,0,all,2748,0.06741932912285334,-0.20269019858183052
C,h56_pca_12,fold,1,all,2744,0.038010454932710776,0.25969085081726023
C,h56_pca_12,fold,2,all,2692,-0.016036972505630978,-0.48768056770085266
C,h56_pca_12,fold,3,all,2724,0.03471879805959198,-0.2809778698857073
C,h56_pca_12,fold,4,all,2764,-0.031780909740481714,0.09710127977755925
C,h56_pca_12,branch,0,cam56,3418,-0.0376593123109945,-0.10052338150214721
C,h56_pca_12,branch,1,cam28_1,3418,0.013220614465337928,-0.10658327833184066
C,h56_pca_12,branch,2,cam28_2,3418,-0.05543041677227985,-0.11629991626989447
C,h56_pca_12,branch,3,camdeep,3418,-0.06508862639631327,-0.11487219698898413
C,h56_pca_13,all,-1,all,13672,0.03702260495305268,-0.05519061018102348
C,h56_pca_13,fold,0,all,2748,0.018241431070847875,-0.137989558045328
C,h56_pca_13,fold,1,all,2744,-0.08577168958071314,0.31932902881933645
C,h56_pca_13,fold,2,all,2692,0.03808160596987721,0.18553562334578452
C,h56_pca_13,fold,3,all,2724,-0.0183363563868017,-0.2815045751696117
C,h56_pca_13,fold,4,all,2764,0.10482154928288245,-0.18552166492282343
C,h56_pca_13,branch,0,cam56,3418,0.05413166236866291,-0.05178166475982967
C,h56_pca_13,branch,1,cam28_1,3418,0.0034803610008616905,-0.060548549372988175
C,h56_pca_13,branch,2,cam28_2,3418,0.040769614122739814,-0.05498100730662498
C,h56_pca_13,branch,3,camdeep,3418,0.04241464354189178,-0.05430700226674702
C,h56_pca_14,all,-1,all,13672,0.0427816315901707,-0.06909577354734159
C,h56_pca_14,fold,0,all,2748,0.009058793812726038,-0.2418718711759976
C,h56_pca_14,fold,1,all,2744,-0.03693443798077139,-0.24360457745199507
C,h56_pca_14,fold,2,all,2692,-0.004040606459523708,0.03042304541541061
C,h56_pca_14,fold,3,all,2724,0.15955240154688569,-0.09015268140819134
C,h56_pca_14,fold,4,all,2764,-0.062235354122130444,0.19006185359508185
C,h56_pca_14,branch,0,cam56,3418,-0.0019447050661195932,-0.08368766726074531
C,h56_pca_14,branch,1,cam28_1,3418,0.012726806159089697,-0.0705368406573878
C,h56_pca_14,branch,2,cam28_2,3418,0.07196599834043566,-0.06113081958391603
C,h56_pca_14,branch,3,camdeep,3418,0.08976179225809217,-0.06088189179919511
C,h56_pca_15,all,-1,all,13672,-0.02330732685285764,0.06963699838569919
C,h56_pca_15,fold,0,all,2748,-0.030815165252540917,0.27039032158790643
C,h56_pca_15,fold,1,all,2744,-0.0984124869866951,-0.036909361340959616
C,h56_pca_15,fold,2,all,2692,-0.0682316923381813,0.04106294097441732
C,h56_pca_15,fold,3,all,2724,-0.02497243211439535,0.1358058920441984
C,h56_pca_15,fold,4,all,2764,-0.028445177205760293,0.02571306683767681
C,h56_pca_15,branch,0,cam56,3418,-0.07962786828163237,0.043747773766020806
C,h56_pca_15,branch,1,cam28_1,3418,-0.03260278945477939,0.07059470814635395
C,h56_pca_15,branch,2,cam28_2,3418,-0.014634643663236057,0.07915962386154339
C,h56_pca_15,branch,3,camdeep,3418,0.032893162941519394,0.084482882694812
C,h28_1_pca_00,all,-1,all,13672,-0.1583081712625146,-0.0796625830039975
C,h28_1_pca_00,fold,0,all,2748,-0.13770407006312674,-0.10618637931056037
C,h28_1_pca_00,fold,1,all,2744,-0.15783411616788642,0.2946106229184899
C,h28_1_pca_00,fold,2,all,2692,-0.16479915380677387,-0.30392042564985405
C,h28_1_pca_00,fold,3,all,2724,-0.2074918962552023,-0.24896074283174793
C,h28_1_pca_00,fold,4,all,2764,-0.043909125390740315,-0.007083952753944196
C,h28_1_pca_00,branch,0,cam56,3418,-0.15673108484557502,-0.07441739648113259
C,h28_1_pca_00,branch,1,cam28_1,3418,-0.15922424611038735,-0.0851720685895672
C,h28_1_pca_00,branch,2,cam28_2,3418,-0.11938091527738612,-0.07797012727853099
C,h28_1_pca_00,branch,3,camdeep,3418,-0.1967589915404664,-0.08101773260436079
C,h28_1_pca_01,all,-1,all,13672,0.055761626522456004,-0.3757452408348816
C,h28_1_pca_01,fold,0,all,2748,-0.04220000376919291,-0.2258590410286205
C,h28_1_pca_01,fold,1,all,2744,0.0982706307121694,-0.548409198109177
C,h28_1_pca_01,fold,2,all,2692,0.05884272335334874,-0.41569058540616216
C,h28_1_pca_01,fold,3,all,2724,0.07748388702705505,-0.34739232331725095
C,h28_1_pca_01,fold,4,all,2764,0.031658672005147326,-0.2961842406898542
C,h28_1_pca_01,branch,0,cam56,3418,-0.02046210600221077,-0.39316747969518445
C,h28_1_pca_01,branch,1,cam28_1,3418,0.01980629181406175,-0.3747487919544617
C,h28_1_pca_01,branch,2,cam28_2,3418,0.11858958590059951,-0.36165638061005423
C,h28_1_pca_01,branch,3,camdeep,3418,0.10040750731669311,-0.3743922907915777
C,h28_1_pca_02,all,-1,all,13672,-0.04630898106336465,-0.3961951908277577
C,h28_1_pca_02,fold,0,all,2748,-0.13804712306095124,-0.3170412239444949
C,h28_1_pca_02,fold,1,all,2744,0.06402000430278873,-0.4479523557540227
C,h28_1_pca_02,fold,2,all,2692,-0.09968966662156141,-0.47637186067075105
C,h28_1_pca_02,fold,3,all,2724,-0.16203651200999186,-0.3840561293037446
C,h28_1_pca_02,fold,4,all,2764,-0.0012374090585215334,-0.3487681303429281
C,h28_1_pca_02,branch,0,cam56,3418,-0.14080236491019463,-0.4271823839166026
C,h28_1_pca_02,branch,1,cam28_1,3418,-0.018890772266824965,-0.38272890312542
C,h28_1_pca_02,branch,2,cam28_2,3418,0.028808691479458626,-0.37694997182834156
C,h28_1_pca_02,branch,3,camdeep,3418,-0.04871446177732342,-0.3969672754917188
C,h28_1_pca_03,all,-1,all,13672,-0.052629873459476145,0.22100775221461827
C,h28_1_pca_03,fold,0,all,2748,-0.06997579655896714,0.020220597292106478
C,h28_1_pca_03,fold,1,all,2744,-0.06264492953384548,0.3926065152722631
C,h28_1_pca_03,fold,2,all,2692,-0.0636672169515623,0.5544234793303391
C,h28_1_pca_03,fold,3,all,2724,0.03592410435431914,0.03263471307624854
C,h28_1_pca_03,fold,4,all,2764,-0.07824265913208574,0.17425985160887283
C,h28_1_pca_03,branch,0,cam56,3418,-0.06682453295033221,0.21383139298857515
C,h28_1_pca_03,branch,1,cam28_1,3418,-0.06924958210714362,0.21933753239826664
C,h28_1_pca_03,branch,2,cam28_2,3418,-0.026803024383106493,0.22372249213482684
C,h28_1_pca_03,branch,3,camdeep,3418,-0.04203459914713356,0.22652383644879337
C,h28_1_pca_04,all,-1,all,13672,0.014742613918376654,0.0030983537576906145
C,h28_1_pca_04,fold,0,all,2748,0.0009795614229474768,-0.16462493502141837
C,h28_1_pca_04,fold,1,all,2744,0.0585767147631453,-0.23877517773113477
C,h28_1_pca_04,fold,2,all,2692,-0.04134346234192772,0.39983609661666486
C,h28_1_pca_04,fold,3,all,2724,0.06637757799198869,0.3640322503259615
C,h28_1_pca_04,fold,4,all,2764,-0.029449381723424047,-0.047827726866939015
C,h28_1_pca_04,branch,0,cam56,3418,0.04877457619584368,0.010751608549766537
C,h28_1_pca_04,branch,1,cam28_1,3418,0.06995732775524852,0.012524544757240427
C,h28_1_pca_04,branch,2,cam28_2,3418,-0.037834643976327506,-0.008479161235904413
C,h28_1_pca_04,branch,3,camdeep,3418,-0.023744687456946346,-0.0029538091106225007
C,h28_1_pca_05,all,-1,all,13672,-0.0029848873730525132,0.20812364113599835
C,h28_1_pca_05,fold,0,all,2748,-0.0130874830942927,0.05472020263998269
C,h28_1_pca_05,fold,1,all,2744,-0.077683443714262,0.34187321676773624
C,h28_1_pca_05,fold,2,all,2692,0.034926531042255314,0.06698445575314134
C,h28_1_pca_05,fold,3,all,2724,-0.006923853423316819,0.4138371755239444
C,h28_1_pca_05,fold,4,all,2764,0.05731226326398845,0.11262985300873317
C,h28_1_pca_05,branch,0,cam56,3418,0.016780458957852403,0.21152375303961066
C,h28_1_pca_05,branch,1,cam28_1,3418,-0.002537787576357338,0.2093204145999131
C,h28_1_pca_05,branch,2,cam28_2,3418,-0.011836089537149683,0.20273255735749826
C,h28_1_pca_05,branch,3,camdeep,3418,-0.013123836389911095,0.2089937873121309
C,h28_1_pca_06,all,-1,all,13672,0.0018133431593882956,0.09531641084450375
C,h28_1_pca_06,fold,0,all,2748,-0.08299402668827029,0.3533014462282888
C,h28_1_pca_06,fold,1,all,2744,-0.035352163614694516,-0.11429502257737909
C,h28_1_pca_06,fold,2,all,2692,-0.08892025838157998,0.10635438068166954
C,h28_1_pca_06,fold,3,all,2724,-0.08725867810601355,0.200080006612059
C,h28_1_pca_06,fold,4,all,2764,-0.015891932399108397,0.03455276058263439
C,h28_1_pca_06,branch,0,cam56,3418,0.005047726653271781,0.09244064907804304
C,h28_1_pca_06,branch,1,cam28_1,3418,0.013513185225525127,0.0997020177987532
C,h28_1_pca_06,branch,2,cam28_2,3418,0.010815798258910943,0.09805538663613564
C,h28_1_pca_06,branch,3,camdeep,3418,-0.017000467483307656,0.09265051265513108
C,h28_1_pca_07,all,-1,all,13672,0.05925499472041026,0.040604130637993306
C,h28_1_pca_07,fold,0,all,2748,0.09499731944661466,-0.0672561781295279
C,h28_1_pca_07,fold,1,all,2744,0.11184881993063316,-0.11187996829638186
C,h28_1_pca_07,fold,2,all,2692,-0.09450156944484621,0.4069820059806979
C,h28_1_pca_07,fold,3,all,2724,0.059224299444079566,-0.18152514612114742
C,h28_1_pca_07,fold,4,all,2764,0.038457034752492514,0.22855054639938516
C,h28_1_pca_07,branch,0,cam56,3418,0.049686027891468414,0.042799940121158835
C,h28_1_pca_07,branch,1,cam28_1,3418,-0.012341847050851468,0.029629647607225636
C,h28_1_pca_07,branch,2,cam28_2,3418,0.11915443558109017,0.04833371691814967
C,h28_1_pca_07,branch,3,camdeep,3418,0.08478783874774924,0.04202115816289532
C,h28_1_pca_08,all,-1,all,13672,0.0525162998204381,0.06703101642844363
C,h28_1_pca_08,fold,0,all,2748,0.17546406494334024,-0.1796531955166839
C,h28_1_pca_08,fold,1,all,2744,-0.014250496191281782,0.38841873995347515
C,h28_1_pca_08,fold,2,all,2692,0.04595681831756675,0.2749072407524065
C,h28_1_pca_08,fold,3,all,2724,0.05758388680262534,-0.10059721633193823
C,h28_1_pca_08,fold,4,all,2764,0.057287814805218454,-0.18452933643385327
C,h28_1_pca_08,branch,0,cam56,3418,0.08942067595190047,0.08333598243609822
C,h28_1_pca_08,branch,1,cam28_1,3418,0.02609193776133812,0.05562786611806068
C,h28_1_pca_08,branch,2,cam28_2,3418,0.05063135329774131,0.06341608801510021
C,h28_1_pca_08,branch,3,camdeep,3418,0.04501402672388142,0.06484493087340003
C,h28_1_pca_09,all,-1,all,13672,-0.022987193006499634,-0.06654832785054704
C,h28_1_pca_09,fold,0,all,2748,0.028452327963823465,-0.03211458071603315
C,h28_1_pca_09,fold,1,all,2744,0.0004893263130227522,-0.1416561265084358
C,h28_1_pca_09,fold,2,all,2692,0.0030662414679104937,0.13259738746100802
C,h28_1_pca_09,fold,3,all,2724,-0.006970808582311574,-0.08633344079616188
C,h28_1_pca_09,fold,4,all,2764,0.01741190902424739,-0.18206288483964317
C,h28_1_pca_09,branch,0,cam56,3418,-0.042063493461290936,-0.07827202102365087
C,h28_1_pca_09,branch,1,cam28_1,3418,-0.03420194343258543,-0.06528617477448177
C,h28_1_pca_09,branch,2,cam28_2,3418,0.0037020538336503496,-0.061205010154872425
C,h28_1_pca_09,branch,3,camdeep,3418,-0.019250247515950974,-0.06240334147540965
