signal_set,signal,scope,scope_id,branch,samples,positive_fraction,auroc_relative_gain_positive
C,present_cam_top20_mass_ratio_std,branch,2,cam28_2,3418,0.2393212404915155,0.6271595824713184
C,present_cam_top20_mass_ratio_std,branch,3,camdeep,3418,0.21181977764774723,0.625696247441624
C,present_cam_top20_mass_ratio_max,all,-1,all,13672,0.24049151550614395,0.6144556628858173
C,present_cam_top20_mass_ratio_max,fold,0,all,2748,0.23071324599708878,0.6392668375767379
C,present_cam_top20_mass_ratio_max,fold,1,all,2744,0.20298833819241982,0.585861944130446
C,present_cam_top20_mass_ratio_max,fold,2,all,2692,0.23068350668647847,0.6808398472580868
C,present_cam_top20_mass_ratio_max,fold,3,all,2724,0.19823788546255505,0.623413546330213
C,present_cam_top20_mass_ratio_max,fold,4,all,2764,0.3386396526772793,0.522239521965999
C,present_cam_top20_mass_ratio_max,branch,0,cam56,3418,0.22440023405500292,0.6524287654113944
C,present_cam_top20_mass_ratio_max,branch,1,cam28_1,3418,0.2864248098303101,0.674665306407916
C,present_cam_top20_mass_ratio_max,branch,2,cam28_2,3418,0.2393212404915155,0.6170584916306188
C,present_cam_top20_mass_ratio_max,branch,3,camdeep,3418,0.21181977764774723,0.6228194842641926
C,to_others_jsd_mean_mean,all,-1,all,13672,0.24049151550614395,0.4375257742587323
C,to_others_jsd_mean_mean,fold,0,all,2748,0.23071324599708878,0.4373367873482775
C,to_others_jsd_mean_mean,fold,1,all,2744,0.20298833819241982,0.4188903090647444
C,to_others_jsd_mean_mean,fold,2,all,2692,0.23068350668647847,0.44313971561887927
C,to_others_jsd_mean_mean,fold,3,all,2724,0.19823788546255505,0.4433752204585538
C,to_others_jsd_mean_mean,fold,4,all,2764,0.3386396526772793,0.4474239746395108
C,to_others_jsd_mean_mean,branch,0,cam56,3418,0.22440023405500292,0.46249846924999893
C,to_others_jsd_mean_mean,branch,1,cam28_1,3418,0.2864248098303101,0.4366841012638931
C,to_others_jsd_mean_mean,branch,2,cam28_2,3418,0.2393212404915155,0.49999858943012976
C,to_others_jsd_mean_mean,branch,3,camdeep,3418,0.21181977764774723,0.37788035208176957
C,to_others_jsd_mean_max,all,-1,all,13672,0.24049151550614395,0.4273684024926988
C,to_others_jsd_mean_max,fold,0,all,2748,0.23071324599708878,0.42992077751149765
C,to_others_jsd_mean_max,fold,1,all,2744,0.20298833819241982,0.42141994600048105
C,to_others_jsd_mean_max,fold,2,all,2692,0.23068350668647847,0.4381851673015362
C,to_others_jsd_mean_max,fold,3,all,2724,0.19823788546255505,0.4063992334825669
C,to_others_jsd_mean_max,fold,4,all,2764,0.3386396526772793,0.44141319035328885
C,to_others_jsd_mean_max,branch,0,cam56,3418,0.22440023405500292,0.4189076272907766
C,to_others_jsd_mean_max,branch,1,cam28_1,3418,0.2864248098303101,0.43656432478522944
C,to_others_jsd_mean_max,branch,2,cam28_2,3418,0.2393212404915155,0.5109154598457777
C,to_others_jsd_mean_max,branch,3,camdeep,3418,0.21181977764774723,0.3649203058156657
C,to_others_probability_l1_mean,all,-1,all,13672,0.24049151550614395,0.44613982441637706
C,to_others_probability_l1_mean,fold,0,all,2748,0.23071324599708878,0.4469937535253933
C,to_others_probability_l1_mean,fold,1,all,2744,0.20298833819241982,0.43241481612827226
C,to_others_probability_l1_mean,fold,2,all,2692,0.23068350668647847,0.45033360780846765
C,to_others_probability_l1_mean,fold,3,all,2724,0.19823788546255505,0.44913342830009495
C,to_others_probability_l1_mean,fold,4,all,2764,0.3386396526772793,0.4507156015635228
C,to_others_probability_l1_mean,branch,0,cam56,3418,0.22440023405500292,0.4710455870875028
C,to_others_probability_l1_mean,branch,1,cam28_1,3418,0.2864248098303101,0.44363574381402654
C,to_others_probability_l1_mean,branch,2,cam28_2,3418,0.2393212404915155,0.502256206507429
C,to_others_probability_l1_mean,branch,3,camdeep,3418,0.21181977764774723,0.40736140676846855
C,to_others_probability_l1_max,all,-1,all,13672,0.24049151550614395,0.42311326275404043
C,to_others_probability_l1_max,fold,0,all,2748,0.23071324599708878,0.4210822994666771
C,to_others_probability_l1_max,fold,1,all,2744,0.20298833819241982,0.43154054602067543
C,to_others_probability_l1_max,fold,2,all,2692,0.23068350668647847,0.4272166588522896
C,to_others_probability_l1_max,fold,3,all,2724,0.19823788546255505,0.39474121557454894
C,to_others_probability_l1_max,fold,4,all,2764,0.3386396526772793,0.4397580256784305
C,to_others_probability_l1_max,branch,0,cam56,3418,0.22440023405500292,0.4105651012606495
C,to_others_probability_l1_max,branch,1,cam28_1,3418,0.2864248098303101,0.43254301797359135
C,to_others_probability_l1_max,branch,2,cam28_2,3418,0.2393212404915155,0.5094635132593568
C,to_others_probability_l1_max,branch,3,camdeep,3418,0.21181977764774723,0.3630166484145246
C,to_others_argmax_agreement_mean,all,-1,all,13672,0.24049151550614395,0.42780656489114827
C,to_others_argmax_agreement_mean,fold,0,all,2748,0.23071324599708878,0.45534278014379126
C,to_others_argmax_agreement_mean,fold,1,all,2744,0.20298833819241982,0.5096502180749803
C,to_others_argmax_agreement_mean,fold,2,all,2692,0.23068350668647847,0.3367187858401932
C,to_others_argmax_agreement_mean,fold,3,all,2724,0.19823788546255505,0.4501212522045856
C,to_others_argmax_agreement_mean,fold,4,all,2764,0.3386396526772793,0.44292837906076415
C,to_others_argmax_agreement_mean,branch,0,cam56,3418,0.22440023405500292,0.4261829316333852
C,to_others_argmax_agreement_mean,branch,1,cam28_1,3418,0.2864248098303101,0.42187893278319916
C,to_others_argmax_agreement_mean,branch,2,cam28_2,3418,0.2393212404915155,0.4069957212713936
C,to_others_argmax_agreement_mean,branch,3,camdeep,3418,0.21181977764774723,0.4210666633853827
C,to_others_argmax_agreement_min,all,-1,all,13672,0.24049151550614395,0.42433969278020833
C,to_others_argmax_agreement_min,fold,0,all,2748,0.23071324599708878,0.44787789977586706
C,to_others_argmax_agreement_min,fold,1,all,2744,0.20298833819241982,0.5122303410310148
C,to_others_argmax_agreement_min,fold,2,all,2692,0.23068350668647847,0.3237628597043289
C,to_others_argmax_agreement_min,fold,3,all,2724,0.19823788546255505,0.44477046872880205
C,to_others_argmax_agreement_min,fold,4,all,2764,0.3386396526772793,0.4434774705904355
C,to_others_argmax_agreement_min,branch,0,cam56,3418,0.22440023405500292,0.43989574670353904
C,to_others_argmax_agreement_min,branch,1,cam28_1,3418,0.2864248098303101,0.4278623123309884
C,to_others_argmax_agreement_min,branch,2,cam28_2,3418,0.2393212404915155,0.39524990596200865
C,to_others_argmax_agreement_min,branch,3,camdeep,3418,0.21181977764774723,0.3990031049149533
C,agreement_with_majority_branch,all,-1,all,13672,0.24049151550614395,0.47257613013095195
C,agreement_with_majority_branch,fold,0,all,2748,0.23071324599708878,0.47369944697957733
C,agreement_with_majority_branch,fold,1,all,2744,0.20298833819241982,0.5512876397908647
C,agreement_with_majority_branch,fold,2,all,2692,0.23068350668647847,0.37610402374326546
C,agreement_with_majority_branch,fold,3,all,2724,0.19823788546255505,0.4793638074888074
C,agreement_with_majority_branch,fold,4,all,2764,0.3386396526772793,0.5168090973274233
C,agreement_with_majority_branch,branch,0,cam56,3418,0.22440023405500292,0.42379299440274193
C,agreement_with_majority_branch,branch,1,cam28_1,3418,0.2864248098303101,0.43764168489488775
C,agreement_with_majority_branch,branch,2,cam28_2,3418,0.2393212404915155,0.44166776377656575
C,agreement_with_majority_branch,branch,3,camdeep,3418,0.21181977764774723,0.49889897541908157
C,predicted_class_presence_0,all,-1,all,13672,0.24049151550614395,0.3979567807857119
C,predicted_class_presence_0,fold,0,all,2748,0.23071324599708878,0.36049142116996796
C,predicted_class_presence_0,fold,1,all,2744,0.20298833819241982,0.488241272280548
C,predicted_class_presence_0,fold,2,all,2692,0.23068350668647847,0.36062572555130235
C,predicted_class_presence_0,fold,3,all,2724,0.19823788546255505,0.36661070411070407
C,predicted_class_presence_0,fold,4,all,2764,0.3386396526772793,0.4060448577680525
C,predicted_class_presence_0,branch,0,cam56,3418,0.22440023405500292,0.39450095582735006
C,predicted_class_presence_0,branch,1,cam28_1,3418,0.2864248098303101,0.42765584448490046
C,predicted_class_presence_0,branch,2,cam28_2,3418,0.2393212404915155,0.3721111529057739
C,predicted_class_presence_0,branch,3,camdeep,3418,0.21181977764774723,0.3914325675636877
C,predicted_class_presence_1,all,-1,all,13672,0.24049151550614395,0.654505316995265
C,predicted_class_presence_1,fold,0,all,2748,0.23071324599708878,0.6987217558174584
C,predicted_class_presence_1,fold,1,all,2744,0.20298833819241982,0.5998621690600324
C,predicted_class_presence_1,fold,2,all,2692,0.23068350668647847,0.7124204274814147
C,predicted_class_presence_1,fold,3,all,2724,0.19823788546255505,0.6559320309320309
C,predicted_class_presence_1,fold,4,all,2764,0.3386396526772793,0.5973531392021545
C,predicted_class_presence_1,branch,0,cam56,3418,0.22440023405500292,0.6612761315623683
C,predicted_class_presence_1,branch,1,cam28_1,3418,0.2864248098303101,0.6674372565993281
C,predicted_class_presence_1,branch,2,cam28_2,3418,0.2393212404915155,0.6523716381418092
C,predicted_class_presence_1,branch,3,camdeep,3418,0.21181977764774723,0.6368961924801174
C,predicted_class_presence_2,all,-1,all,13672,0.24049151550614395,0.5759850921687492
C,predicted_class_presence_2,fold,0,all,2748,0.23071324599708878,0.6132050413496921
C,predicted_class_presence_2,fold,1,all,2744,0.20298833819241982,0.5270703578104335
C,predicted_class_presence_2,fold,2,all,2692,0.23068350668647847,0.5803100247183132
C,predicted_class_presence_2,fold,3,all,2724,0.19823788546255505,0.60244708994709
C,predicted_class_presence_2,fold,4,all,2764,0.3386396526772793,0.5389957264957265
C,predicted_class_presence_2,branch,0,cam56,3418,0.22440023405500292,0.5660573339031739
C,predicted_class_presence_2,branch,1,cam28_1,3418,0.2864248098303101,0.5560857549331367
C,predicted_class_presence_2,branch,2,cam28_2,3418,0.2393212404915155,0.594974609742336
C,predicted_class_presence_2,branch,3,camdeep,3418,0.21181977764774723,0.5914422063353391
C,predicted_class_presence_3,all,-1,all,13672,0.24049151550614395,0.5038602810237723
C,predicted_class_presence_3,fold,0,all,2748,0.23071324599708878,0.5161951717407459
C,predicted_class_presence_3,fold,1,all,2744,0.20298833819241982,0.5057857800172227
C,predicted_class_presence_3,fold,2,all,2692,0.23068350668647847,0.49590386683368437
C,predicted_class_presence_3,fold,3,all,2724,0.19823788546255505,0.5008038258038258
C,predicted_class_presence_3,fold,4,all,2764,0.3386396526772793,0.5062851839383569
C,predicted_class_presence_3,branch,0,cam56,3418,0.22440023405500292,0.4825565811922095
C,predicted_class_presence_3,branch,1,cam28_1,3418,0.2864248098303101,0.5101005913021337
C,predicted_class_presence_3,branch,2,cam28_2,3418,0.2393212404915155,0.5101293022381043
C,predicted_class_presence_3,branch,3,camdeep,3418,0.21181977764774723,0.511667528003708
C,branch_id_0,all,-1,all,13672,0.24049151550614395,0.4889879479566167
C,branch_id_0,fold,0,all,2748,0.23071324599708878,0.47590869343329284
C,branch_id_0,fold,1,all,2744,0.20298833819241982,0.4952132685470451
C,branch_id_0,fold,2,all,2692,0.23068350668647847,0.4683408872311524
C,branch_id_0,fold,3,all,2724,0.19823788546255505,0.4861416361416362
C,branch_id_0,fold,4,all,2764,0.3386396526772793,0.5121156651517702
C,branch_id_0,branch,0,cam56,3418,0.22440023405500292,0.5
C,branch_id_0,branch,1,cam28_1,3418,0.2864248098303101,0.5
C,branch_id_0,branch,2,cam28_2,3418,0.2393212404915155,0.5
C,branch_id_0,branch,3,camdeep,3418,0.21181977764774723,0.5
C,branch_id_1,all,-1,all,13672,0.24049151550614395,0.5314344031056576
C,branch_id_1,fold,0,all,2748,0.23071324599708878,0.5148648487326491
C,branch_id_1,fold,1,all,2744,0.20298833819241982,0.5537803357361395
C,branch_id_1,fold,2,all,2692,0.23068350668647847,0.523809745966654
C,branch_id_1,fold,3,all,2724,0.19823788546255505,0.5288715913715913
C,branch_id_1,fold,4,all,2764,0.3386396526772793,0.5379624174755466
C,branch_id_1,branch,0,cam56,3418,0.22440023405500292,0.5
C,branch_id_1,branch,1,cam28_1,3418,0.2864248098303101,0.5
C,branch_id_1,branch,2,cam28_2,3418,0.2393212404915155,0.5
C,branch_id_1,branch,3,camdeep,3418,0.21181977764774723,0.5
C,branch_id_2,all,-1,all,13672,0.24049151550614395,0.4991991234877539
C,branch_id_2,fold,0,all,2748,0.23071324599708878,0.5107642008064012
C,branch_id_2,fold,1,all,2744,0.20298833819241982,0.489581819778863
C,branch_id_2,fold,2,all,2692,0.23068350668647847,0.5028781011608043
C,branch_id_2,fold,3,all,2724,0.19823788546255505,0.5046194546194547
C,branch_id_2,fold,4,all,2764,0.3386396526772793,0.49030746787858387
C,branch_id_2,branch,0,cam56,3418,0.22440023405500292,0.5
C,branch_id_2,branch,1,cam28_1,3418,0.2864248098303101,0.5
C,branch_id_2,branch,2,cam28_2,3418,0.2393212404915155,0.5
C,branch_id_2,branch,3,camdeep,3418,0.21181977764774723,0.5
C,branch_id_3,all,-1,all,13672,0.24049151550614395,0.4803785254499718
C,branch_id_3,fold,0,all,2748,0.23071324599708878,0.498462257027657
C,branch_id_3,fold,1,all,2744,0.20298833819241982,0.4614245759379522
C,branch_id_3,fold,2,all,2692,0.23068350668647847,0.5049712656413893
C,branch_id_3,fold,3,all,2724,0.19823788546255505,0.4803673178673179
C,branch_id_3,fold,4,all,2764,0.3386396526772793,0.45961444949409935
C,branch_id_3,branch,0,cam56,3418,0.22440023405500292,0.5
C,branch_id_3,branch,1,cam28_1,3418,0.2864248098303101,0.5
C,branch_id_3,branch,2,cam28_2,3418,0.2393212404915155,0.5
C,branch_id_3,branch,3,camdeep,3418,0.21181977764774723,0.5
C,pair_cam56_cam28_1_jsd_mean,all,-1,all,13672,0.24049151550614395,0.558221238738992
C,pair_cam56_cam28_1_jsd_mean,fold,0,all,2748,0.23071324599708878,0.5695916363495281
C,pair_cam56_cam28_1_jsd_mean,fold,1,all,2744,0.20298833819241982,0.5078626845920771
C,pair_cam56_cam28_1_jsd_mean,fold,2,all,2692,0.23068350668647847,0.6279940532979393
C,pair_cam56_cam28_1_jsd_mean,fold,3,all,2724,0.19823788546255505,0.5212589879256547
C,pair_cam56_cam28_1_jsd_mean,fold,4,all,2764,0.3386396526772793,0.5510856758121528
C,pair_cam56_cam28_1_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.5300036836361472
C,pair_cam56_cam28_1_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5386739822454404
C,pair_cam56_cam28_1_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5795899943577206
C,pair_cam56_cam28_1_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.5893801244426944
C,pair_cam56_cam28_1_jsd_std,all,-1,all,13672,0.24049151550614395,0.5178683563333446
C,pair_cam56_cam28_1_jsd_std,fold,0,all,2748,0.23071324599708878,0.5465963726874167
C,pair_cam56_cam28_1_jsd_std,fold,1,all,2744,0.20298833819241982,0.46010865576661175
C,pair_cam56_cam28_1_jsd_std,fold,2,all,2692,0.23068350668647847,0.5772977961901608
C,pair_cam56_cam28_1_jsd_std,fold,3,all,2724,0.19823788546255505,0.5012752679419346
C,pair_cam56_cam28_1_jsd_std,fold,4,all,2764,0.3386396526772793,0.5111419701135237
C,pair_cam56_cam28_1_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.48526717673633774
C,pair_cam56_cam28_1_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.5007971836613156
C,pair_cam56_cam28_1_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.5408364679330451
C,pair_cam56_cam28_1_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.5480503020832053
C,pair_cam56_cam28_1_jsd_p90,all,-1,all,13672,0.24049151550614395,0.5463102508444585
C,pair_cam56_cam28_1_jsd_p90,fold,0,all,2748,0.23071324599708878,0.5602114788297335
C,pair_cam56_cam28_1_jsd_p90,fold,1,all,2744,0.20298833819241982,0.49427825103291106
C,pair_cam56_cam28_1_jsd_p90,fold,2,all,2692,0.23068350668647847,0.6201594599449028
C,pair_cam56_cam28_1_jsd_p90,fold,3,all,2724,0.19823788546255505,0.5122201872201871
C,pair_cam56_cam28_1_jsd_p90,fold,4,all,2764,0.3386396526772793,0.5407455722007145
C,pair_cam56_cam28_1_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.5182320316999267
C,pair_cam56_cam28_1_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.5273846303325137
C,pair_cam56_cam28_1_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.5683026142561595
C,pair_cam56_cam28_1_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.5756551288519197
C,pair_cam56_cam28_1_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.3788247828401546
C,pair_cam56_cam28_1_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.4115480692036566
C,pair_cam56_cam28_1_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.4215537544770428
C,pair_cam56_cam28_1_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.2876355561153915
C,pair_cam56_cam28_1_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.41318681318681316
C,pair_cam56_cam28_1_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.39788124894798854
C,pair_cam56_cam28_1_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.4136433227086579
C,pair_cam56_cam28_1_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.39670367592337824
C,pair_cam56_cam28_1_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.3558823114538273
C,pair_cam56_cam28_1_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.3433391986284233
C,pair_cam56_cam28_1_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6085972617427523
C,pair_cam56_cam28_1_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.5845109514756662
C,pair_cam56_cam28_1_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.5945311736809398
C,pair_cam56_cam28_1_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.6611114610085912
C,pair_cam56_cam28_1_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.5999389499389499
C,pair_cam56_cam28_1_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.5862251959079092
C,pair_cam56_cam28_1_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.5869682395809409
C,pair_cam56_cam28_1_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6287153218825344
C,pair_cam56_cam28_1_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6149045514387813
C,pair_cam56_cam28_1_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6017151886533201
C,pair_cam56_cam28_1_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5251571995471228
C,pair_cam56_cam28_1_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.48656246922275714
C,pair_cam56_cam28_1_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.489911005049423
C,pair_cam56_cam28_1_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.5917695559645468
C,pair_cam56_cam28_1_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.5430453805453805
C,pair_cam56_cam28_1_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5154996353026988
C,pair_cam56_cam28_1_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5041909353042343
C,pair_cam56_cam28_1_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.5316006786216994
C,pair_cam56_cam28_1_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5367801391762271
C,pair_cam56_cam28_1_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.5269331889568388
C,pair_cam56_cam28_1_probability_l1,all,-1,all,13672,0.24049151550614395,0.5635300331035207
C,pair_cam56_cam28_1_probability_l1,fold,0,all,2748,0.23071324599708878,0.5704362385060987
C,pair_cam56_cam28_1_probability_l1,fold,1,all,2744,0.20298833819241982,0.5179237685720829
C,pair_cam56_cam28_1_probability_l1,fold,2,all,2692,0.23068350668647847,0.6293283290218188
C,pair_cam56_cam28_1_probability_l1,fold,3,all,2724,0.19823788546255505,0.5226088726088726
C,pair_cam56_cam28_1_probability_l1,fold,4,all,2764,0.3386396526772793,0.5586905496642915
C,pair_cam56_cam28_1_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.53799481340096
C,pair_cam56_cam28_1_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.5439623650577671
C,pair_cam56_cam28_1_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.583254184690615
C,pair_cam56_cam28_1_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.5938124213004549
C,pair_cam56_cam28_2_jsd_mean,all,-1,all,13672,0.24049151550614395,0.5110061942573076
C,pair_cam56_cam28_2_jsd_mean,fold,0,all,2748,0.23071324599708878,0.5056227224840256
C,pair_cam56_cam28_2_jsd_mean,fold,1,all,2744,0.20298833819241982,0.477590774274951
C,pair_cam56_cam28_2_jsd_mean,fold,2,all,2692,0.23068350668647847,0.5912408219947111
C,pair_cam56_cam28_2_jsd_mean,fold,3,all,2724,0.19823788546255505,0.45951702618369283
C,pair_cam56_cam28_2_jsd_mean,fold,4,all,2764,0.3386396526772793,0.5052623950326358
C,pair_cam56_cam28_2_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.4934149471036735
C,pair_cam56_cam28_2_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5091329564981043
C,pair_cam56_cam28_2_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5133863080684598
C,pair_cam56_cam28_2_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.5292531592612189
C,pair_cam56_cam28_2_jsd_std,all,-1,all,13672,0.24049151550614395,0.49854316860301645
C,pair_cam56_cam28_2_jsd_std,fold,0,all,2748,0.23071324599708878,0.4923478447722708
C,pair_cam56_cam28_2_jsd_std,fold,1,all,2744,0.20298833819241982,0.44558181649521944
C,pair_cam56_cam28_2_jsd_std,fold,2,all,2692,0.23068350668647847,0.5688473832722568
C,pair_cam56_cam28_2_jsd_std,fold,3,all,2724,0.19823788546255505,0.4850495183828517
C,pair_cam56_cam28_2_jsd_std,fold,4,all,2764,0.3386396526772793,0.4999672707550169
C,pair_cam56_cam28_2_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.4777865428755083
C,pair_cam56_cam28_2_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.4934876774712589
C,pair_cam56_cam28_2_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.506706554447997
C,pair_cam56_cam28_2_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.5174413060330507
C,pair_cam56_cam28_2_jsd_p90,all,-1,all,13672,0.24049151550614395,0.4985839387941021
C,pair_cam56_cam28_2_jsd_p90,fold,0,all,2748,0.23071324599708878,0.4897901626232209
C,pair_cam56_cam28_2_jsd_p90,fold,1,all,2744,0.20298833819241982,0.46242362450222013
C,pair_cam56_cam28_2_jsd_p90,fold,2,all,2692,0.23068350668647847,0.567799245932053
C,pair_cam56_cam28_2_jsd_p90,fold,3,all,2724,0.19823788546255505,0.4653066069732737
C,pair_cam56_cam28_2_jsd_p90,fold,4,all,2764,0.3386396526772793,0.5035043670164021
C,pair_cam56_cam28_2_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.48039803926293834
C,pair_cam56_cam28_2_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.4962682926114246
C,pair_cam56_cam28_2_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.5018692401730299
C,pair_cam56_cam28_2_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.5167678737690058
C,pair_cam56_cam28_2_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.39841245796452707
C,pair_cam56_cam28_2_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.43212442810286833
C,pair_cam56_cam28_2_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.44312729290675523
C,pair_cam56_cam28_2_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.3105686145070605
C,pair_cam56_cam28_2_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.43727614977614976
C,pair_cam56_cam28_2_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.41922889898819876
C,pair_cam56_cam28_2_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.42417193187289537
C,pair_cam56_cam28_2_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.40024818021418207
C,pair_cam56_cam28_2_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.3928968403234907
C,pair_cam56_cam28_2_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.3733831985956105
C,pair_cam56_cam28_2_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6394822045145254
C,pair_cam56_cam28_2_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.6221658822511184
C,pair_cam56_cam28_2_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.6056298890374738
C,pair_cam56_cam28_2_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.678083821440318
C,pair_cam56_cam28_2_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.6513498846832181
C,pair_cam56_cam28_2_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.6078545512352952
C,pair_cam56_cam28_2_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.6159015047825794
C,pair_cam56_cam28_2_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6554219168340815
C,pair_cam56_cam28_2_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6461566672935866
C,pair_cam56_cam28_2_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6399400960595881
C,pair_cam56_cam28_2_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5468392089270786
C,pair_cam56_cam28_2_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.5238950783271505
C,pair_cam56_cam28_2_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.4959463419799878
C,pair_cam56_cam28_2_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.6026101574460905
C,pair_cam56_cam28_2_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.5551383801383801
C,pair_cam56_cam28_2_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5402359311002637
C,pair_cam56_cam28_2_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5227079692935239
C,pair_cam56_cam28_2_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.550526199848311
C,pair_cam56_cam28_2_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5624181869475268
C,pair_cam56_cam28_2_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.551390033920273
C,pair_cam56_cam28_2_probability_l1,all,-1,all,13672,0.24049151550614395,0.5093695874056662
C,pair_cam56_cam28_2_probability_l1,fold,0,all,2748,0.23071324599708878,0.5081177309748142
C,pair_cam56_cam28_2_probability_l1,fold,1,all,2744,0.20298833819241982,0.48681781278141856
C,pair_cam56_cam28_2_probability_l1,fold,2,all,2692,0.23068350668647847,0.5847311737660865
C,pair_cam56_cam28_2_probability_l1,fold,3,all,2724,0.19823788546255505,0.4438916022249355
C,pair_cam56_cam28_2_probability_l1,fold,4,all,2764,0.3386396526772793,0.5019123230282968
C,pair_cam56_cam28_2_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.49334215963374134
