probe,fold,feature,coefficient
Linear-A,2,pair_cam28_1_cam28_2_probability_l1,0.002114204689860344
Linear-A,2,pair_cam28_1_camdeep_jsd_mean,0.0004901227075606585
Linear-A,2,pair_cam28_1_camdeep_jsd_std,0.00023154234804678708
Linear-A,2,pair_cam28_1_camdeep_jsd_p90,-0.001408152747899294
Linear-A,2,pair_cam28_1_camdeep_argmax_agreement,0.0004852721467614174
Linear-A,2,pair_cam28_1_camdeep_cam_cosine_mean,0.000489428173750639
Linear-A,2,pair_cam28_1_camdeep_cam_cosine_min,-0.0005887504667043686
Linear-A,2,pair_cam28_1_camdeep_probability_l1,0.0004936158074997365
Linear-A,2,pair_cam28_2_camdeep_jsd_mean,0.0005302468198351562
Linear-A,2,pair_cam28_2_camdeep_jsd_std,9.14202828425914e-05
Linear-A,2,pair_cam28_2_camdeep_jsd_p90,-0.000469916092697531
Linear-A,2,pair_cam28_2_camdeep_argmax_agreement,-0.005010522902011871
Linear-A,2,pair_cam28_2_camdeep_cam_cosine_mean,-0.0007245882879942656
Linear-A,2,pair_cam28_2_camdeep_cam_cosine_min,0.0002303204091731459
Linear-A,2,pair_cam28_2_camdeep_probability_l1,-0.0009271251037716866
Linear-A,3,entropy_mean,0.024418465793132782
Linear-A,3,entropy_std,0.005381344351917505
Linear-A,3,entropy_p90,-0.00684450613334775
Linear-A,3,top1_mean,0.01193142868578434
Linear-A,3,top1_std,-0.005400636233389378
Linear-A,3,margin_mean,-0.0025586045812815428
Linear-A,3,margin_std,0.004344040062278509
Linear-A,3,margin_p10,0.004349483642727137
Linear-A,3,margin_p50,0.0012264493852853775
Linear-A,3,cam_class0_mean,-0.008511819876730442
Linear-A,3,cam_class0_std,-0.0020932562183588743
Linear-A,3,cam_class0_max,0.011300232261419296
Linear-A,3,cam_class0_p90,0.0062995003536343575
Linear-A,3,cam_class0_p95,0.01124910730868578
Linear-A,3,cam_class0_p99,0.004720685072243214
Linear-A,3,cam_class0_spatial_entropy,-0.018444355577230453
Linear-A,3,cam_class0_top10_mass_ratio,-0.0038025248795747757
Linear-A,3,cam_class0_top20_mass_ratio,-0.0007057540351524949
Linear-A,3,pred_class0_area_fraction,-0.005898784380406141
Linear-A,3,pred_class0_component_count,0.002773122163489461
Linear-A,3,pred_class0_largest_component_ratio,-0.0017461527604609728
Linear-A,3,pred_class0_mean_component_size,0.0032352199777960777
Linear-A,3,pred_class0_boundary_density,-0.006673970725387335
Linear-A,3,pred_class0_argmax_presence,0.00348261627368629
Linear-A,3,cam_class1_mean,-0.0060670142993330956
Linear-A,3,cam_class1_std,0.0003471790987532586
Linear-A,3,cam_class1_max,0.0015309187583625317
Linear-A,3,cam_class1_p90,0.0035304392222315073
Linear-A,3,cam_class1_p95,0.0010288958437740803
Linear-A,3,cam_class1_p99,-0.00029953793273307383
Linear-A,3,cam_class1_spatial_entropy,-0.0022622006945312023
Linear-A,3,cam_class1_top10_mass_ratio,-0.0017841104418039322
Linear-A,3,cam_class1_top20_mass_ratio,-0.0021666225511580706
Linear-A,3,pred_class1_area_fraction,0.012713978067040443
Linear-A,3,pred_class1_component_count,-0.0017018415965139866
Linear-A,3,pred_class1_largest_component_ratio,-0.00879319105297327
Linear-A,3,pred_class1_mean_component_size,-0.010123158805072308
Linear-A,3,pred_class1_boundary_density,-0.009602496400475502
Linear-A,3,pred_class1_argmax_presence,-0.00022946446551941335
Linear-A,3,cam_class2_mean,0.0013048931723460555
Linear-A,3,cam_class2_std,0.004119641613215208
Linear-A,3,cam_class2_max,0.003529553534463048
Linear-A,3,cam_class2_p90,-0.00021763768745586276
Linear-A,3,cam_class2_p95,-0.0002855174243450165
Linear-A,3,cam_class2_p99,-0.00179437140468508
Linear-A,3,cam_class2_spatial_entropy,-0.001119463937357068
Linear-A,3,cam_class2_top10_mass_ratio,-0.004305850248783827
Linear-A,3,cam_class2_top20_mass_ratio,0.0007944051176309586
Linear-A,3,pred_class2_area_fraction,-0.004219857044517994
Linear-A,3,pred_class2_component_count,-0.005557251628488302
Linear-A,3,pred_class2_largest_component_ratio,-0.005192420911043882
Linear-A,3,pred_class2_mean_component_size,0.0009753871127031744
Linear-A,3,pred_class2_boundary_density,0.002961697755381465
Linear-A,3,pred_class2_argmax_presence,0.002581779845058918
Linear-A,3,cam_class3_mean,0.004243821371346712
Linear-A,3,cam_class3_std,-0.006991236004978418
Linear-A,3,cam_class3_max,-0.01935051567852497
Linear-A,3,cam_class3_p90,0.005820161197334528
Linear-A,3,cam_class3_p95,-0.00044036409235559404
Linear-A,3,cam_class3_p99,0.0014765176456421614
Linear-A,3,cam_class3_spatial_entropy,0.00328282848931849
Linear-A,3,cam_class3_top10_mass_ratio,0.0033351965248584747
Linear-A,3,cam_class3_top20_mass_ratio,0.015115998685359955
Linear-A,3,pred_class3_area_fraction,-0.010808306746184826
Linear-A,3,pred_class3_component_count,-0.004147948231548071
Linear-A,3,pred_class3_largest_component_ratio,0.00040730388718657196
Linear-A,3,pred_class3_mean_component_size,-0.00026928086299449205
Linear-A,3,pred_class3_boundary_density,-0.0065184407867491245
Linear-A,3,pred_class3_argmax_presence,0.006361817009747028
Linear-A,3,present_cam_mean_mean,0.047485459595918655
Linear-A,3,present_cam_mean_std,0.008685440756380558
Linear-A,3,present_cam_mean_max,-0.012279404327273369
Linear-A,3,present_cam_std_mean,0.011573589406907558
Linear-A,3,present_cam_std_std,-0.0002402735990472138
Linear-A,3,present_cam_std_max,0.001974434358999133
Linear-A,3,present_cam_max_mean,0.0
Linear-A,3,present_cam_max_std,0.0
Linear-A,3,present_cam_max_max,0.0
Linear-A,3,present_cam_p90_mean,-0.04040330648422241
Linear-A,3,present_cam_p90_std,-0.0038754353299736977
Linear-A,3,present_cam_p90_max,0.005764411296695471
Linear-A,3,present_cam_p95_mean,0.024114135652780533
Linear-A,3,present_cam_p95_std,0.012685145251452923
Linear-A,3,present_cam_p95_max,-0.024713417515158653
Linear-A,3,present_cam_p99_mean,-0.03723655268549919
Linear-A,3,present_cam_p99_std,-0.016939863562583923
Linear-A,3,present_cam_p99_max,0.03308745101094246
Linear-A,3,present_cam_spatial_entropy_mean,0.010737952776253223
Linear-A,3,present_cam_spatial_entropy_std,-0.007988650351762772
Linear-A,3,present_cam_spatial_entropy_max,0.019536852836608887
Linear-A,3,present_cam_top10_mass_ratio_mean,-0.04838741198182106
Linear-A,3,present_cam_top10_mass_ratio_std,0.03516697511076927
Linear-A,3,present_cam_top10_mass_ratio_max,-0.023198384791612625
Linear-A,3,present_cam_top20_mass_ratio_mean,0.08019667118787766
Linear-A,3,present_cam_top20_mass_ratio_std,-0.03804837167263031
Linear-A,3,present_cam_top20_mass_ratio_max,0.020808978006243706
Linear-A,3,to_others_jsd_mean_mean,0.0074482085183262825
Linear-A,3,to_others_jsd_mean_max,-0.0013411076506599784
Linear-A,3,to_others_probability_l1_mean,-0.007625030353665352
Linear-A,3,to_others_probability_l1_max,0.0022494650911539793
Linear-A,3,to_others_argmax_agreement_mean,0.02096531167626381
Linear-A,3,to_others_argmax_agreement_min,-0.00028752366779372096
Linear-A,3,agreement_with_majority_branch,0.0007802504696883261
Linear-A,3,predicted_class_presence_0,-0.003742510685697198
Linear-A,3,predicted_class_presence_1,-0.00015069180517457426
Linear-A,3,predicted_class_presence_2,0.002582155866548419
Linear-A,3,predicted_class_presence_3,0.006286994554102421
Linear-A,3,branch_id_0,0.002480254275724292
Linear-A,3,branch_id_1,-0.0019844966009259224
Linear-A,3,branch_id_2,-0.00475302105769515
Linear-A,3,branch_id_3,-0.0007538479403592646
Linear-A,3,pair_cam56_cam28_1_jsd_mean,-0.024196727201342583
Linear-A,3,pair_cam56_cam28_1_jsd_std,0.0031775704119354486
Linear-A,3,pair_cam56_cam28_1_jsd_p90,0.0006831714999862015
Linear-A,3,pair_cam56_cam28_1_argmax_agreement,-0.010109014809131622
Linear-A,3,pair_cam56_cam28_1_cam_cosine_mean,-0.0007372767431661487
Linear-A,3,pair_cam56_cam28_1_cam_cosine_min,-0.0013564382679760456
Linear-A,3,pair_cam56_cam28_1_probability_l1,0.01584496907889843
Linear-A,3,pair_cam56_cam28_2_jsd_mean,0.014572061598300934
Linear-A,3,pair_cam56_cam28_2_jsd_std,-0.004060918930917978
Linear-A,3,pair_cam56_cam28_2_jsd_p90,-0.0014999830164015293
Linear-A,3,pair_cam56_cam28_2_argmax_agreement,-0.005853423848748207
Linear-A,3,pair_cam56_cam28_2_cam_cosine_mean,-0.0026079295203089714
Linear-A,3,pair_cam56_cam28_2_cam_cosine_min,0.0004503367526922375
Linear-A,3,pair_cam56_cam28_2_probability_l1,-0.008753600530326366
Linear-A,3,pair_cam56_camdeep_jsd_mean,0.007182961329817772
Linear-A,3,pair_cam56_camdeep_jsd_std,0.0008596082916483283
Linear-A,3,pair_cam56_camdeep_jsd_p90,-0.0024182868655771017
Linear-A,3,pair_cam56_camdeep_argmax_agreement,0.00308182742446661
Linear-A,3,pair_cam56_camdeep_cam_cosine_mean,-0.00032476690830662847
Linear-A,3,pair_cam56_camdeep_cam_cosine_min,0.0008863552939146757
Linear-A,3,pair_cam56_camdeep_probability_l1,-0.004849053453654051
Linear-A,3,pair_cam28_1_cam28_2_jsd_mean,-0.005778125021606684
Linear-A,3,pair_cam28_1_cam28_2_jsd_std,0.0029650989454239607
Linear-A,3,pair_cam28_1_cam28_2_jsd_p90,4.3942363845417276e-05
Linear-A,3,pair_cam28_1_cam28_2_argmax_agreement,-0.005236134864389896
Linear-A,3,pair_cam28_1_cam28_2_cam_cosine_mean,0.0048919240944087505
Linear-A,3,pair_cam28_1_cam28_2_cam_cosine_min,-0.002320594619959593
Linear-A,3,pair_cam28_1_cam28_2_probability_l1,0.003749400144442916
Linear-A,3,pair_cam28_1_camdeep_jsd_mean,-0.004846417345106602
Linear-A,3,pair_cam28_1_camdeep_jsd_std,-0.0003265180566813797
Linear-A,3,pair_cam28_1_camdeep_jsd_p90,0.0017818837659433484
Linear-A,3,pair_cam28_1_camdeep_argmax_agreement,-0.0014883120311424136
Linear-A,3,pair_cam28_1_camdeep_cam_cosine_mean,-0.000638225581496954
Linear-A,3,pair_cam28_1_camdeep_cam_cosine_min,0.0007365499623119831
Linear-A,3,pair_cam28_1_camdeep_probability_l1,0.002809174358844757
Linear-A,3,pair_cam28_2_camdeep_jsd_mean,0.0030407661106437445
Linear-A,3,pair_cam28_2_camdeep_jsd_std,-0.00031154812313616276
Linear-A,3,pair_cam28_2_camdeep_jsd_p90,-0.0010400976752862334
Linear-A,3,pair_cam28_2_camdeep_argmax_agreement,-0.0050116367638111115
Linear-A,3,pair_cam28_2_camdeep_cam_cosine_mean,-0.001181337283924222
Linear-A,3,pair_cam28_2_camdeep_cam_cosine_min,0.0012308292789384723
Linear-A,3,pair_cam28_2_camdeep_probability_l1,-0.0025019533932209015
Linear-A,4,entropy_mean,0.012988606467843056
Linear-A,4,entropy_std,0.0019117791671305895
Linear-A,4,entropy_p90,-0.006508357357233763
Linear-A,4,top1_mean,0.010272624902427197
Linear-A,4,top1_std,-0.00503847561776638
Linear-A,4,margin_mean,-0.01139935664832592
Linear-A,4,margin_std,0.00473344000056386
Linear-A,4,margin_p10,0.003650303464382887
Linear-A,4,margin_p50,0.005853135138750076
Linear-A,4,cam_class0_mean,-0.022363681346178055
Linear-A,4,cam_class0_std,-0.007007976993918419
Linear-A,4,cam_class0_max,0.011760170571506023
Linear-A,4,cam_class0_p90,0.011181230656802654
Linear-A,4,cam_class0_p95,0.011444075033068657
Linear-A,4,cam_class0_p99,0.005993799306452274
Linear-A,4,cam_class0_spatial_entropy,-0.013809344731271267
Linear-A,4,cam_class0_top10_mass_ratio,0.007076643407344818
Linear-A,4,cam_class0_top20_mass_ratio,-0.014486110769212246
Linear-A,4,pred_class0_area_fraction,-0.012001500464975834
Linear-A,4,pred_class0_component_count,0.004602400586009026
Linear-A,4,pred_class0_largest_component_ratio,-0.0009864820167422295
Linear-A,4,pred_class0_mean_component_size,0.00011474094935692847
Linear-A,4,pred_class0_boundary_density,-0.013577173464000225
Linear-A,4,pred_class0_argmax_presence,0.0007957455818541348
Linear-A,4,cam_class1_mean,-0.010461471974849701
Linear-A,4,cam_class1_std,-0.001354981679469347
Linear-A,4,cam_class1_max,0.0009422978619113564
Linear-A,4,cam_class1_p90,0.007381245493888855
Linear-A,4,cam_class1_p95,-0.0030303876847028732
Linear-A,4,cam_class1_p99,0.001903122989460826
Linear-A,4,cam_class1_spatial_entropy,-0.003650275757536292
Linear-A,4,cam_class1_top10_mass_ratio,-0.007456526625901461
Linear-A,4,cam_class1_top20_mass_ratio,0.008067703805863857
Linear-A,4,pred_class1_area_fraction,0.016461841762065887
Linear-A,4,pred_class1_component_count,-0.003668783698230982
Linear-A,4,pred_class1_largest_component_ratio,-0.007151732221245766
Linear-A,4,pred_class1_mean_component_size,-0.012935558333992958
Linear-A,4,pred_class1_boundary_density,-0.007697524037212133
Linear-A,4,pred_class1_argmax_presence,0.0005443599657155573
Linear-A,4,cam_class2_mean,-0.0034979854244738817
Linear-A,4,cam_class2_std,0.0045396205969154835
Linear-A,4,cam_class2_max,0.003224724205210805
Linear-A,4,cam_class2_p90,-0.0030767524149268866
Linear-A,4,cam_class2_p95,0.0004020296037197113
Linear-A,4,cam_class2_p99,-0.0007471829885616899
Linear-A,4,cam_class2_spatial_entropy,-0.0014635989209637046
Linear-A,4,cam_class2_top10_mass_ratio,-0.006544897332787514
Linear-A,4,cam_class2_top20_mass_ratio,0.00351504934951663
Linear-A,4,pred_class2_area_fraction,-0.0008917473023757339
Linear-A,4,pred_class2_component_count,-0.007135956082493067
Linear-A,4,pred_class2_largest_component_ratio,-0.002522493014112115
Linear-A,4,pred_class2_mean_component_size,0.0006328660529106855
Linear-A,4,pred_class2_boundary_density,0.0067382557317614555
Linear-A,4,pred_class2_argmax_presence,-0.001392837380990386
Linear-A,4,cam_class3_mean,-0.0007303233724087477
Linear-A,4,cam_class3_std,-0.007105320226401091
Linear-A,4,cam_class3_max,-0.008952882140874863
Linear-A,4,cam_class3_p90,0.006442286539822817
Linear-A,4,cam_class3_p95,-0.00013478880282491446
Linear-A,4,cam_class3_p99,0.0014641683083027601
Linear-A,4,cam_class3_spatial_entropy,0.0007330437656491995
Linear-A,4,cam_class3_top10_mass_ratio,0.006160506512969732
Linear-A,4,cam_class3_top20_mass_ratio,0.003757248865440488
Linear-A,4,pred_class3_area_fraction,-0.008081172592937946
Linear-A,4,pred_class3_component_count,-0.006004699505865574
Linear-A,4,pred_class3_largest_component_ratio,0.015436631627380848
Linear-A,4,pred_class3_mean_component_size,-0.0041094329208135605
Linear-A,4,pred_class3_boundary_density,-0.005943984258919954
Linear-A,4,pred_class3_argmax_presence,-0.001022577052935958
Linear-A,4,present_cam_mean_mean,0.053521778434515
Linear-A,4,present_cam_mean_std,0.002576718805357814
Linear-A,4,present_cam_mean_max,-0.015081030316650867
Linear-A,4,present_cam_std_mean,0.0018308472353965044
Linear-A,4,present_cam_std_std,-0.004619524348527193
Linear-A,4,present_cam_std_max,0.013002005405724049
Linear-A,4,present_cam_max_mean,0.0
Linear-A,4,present_cam_max_std,0.0
Linear-A,4,present_cam_max_max,0.0
Linear-A,4,present_cam_p90_mean,-0.026594137772917747
Linear-A,4,present_cam_p90_std,0.008786141872406006
Linear-A,4,present_cam_p90_max,-0.011084580793976784
Linear-A,4,present_cam_p95_mean,0.015142991207540035
Linear-A,4,present_cam_p95_std,0.0037880931049585342
Linear-A,4,present_cam_p95_max,-0.01257369015365839
Linear-A,4,present_cam_p99_mean,-0.038452498614788055
Linear-A,4,present_cam_p99_std,-0.015882954001426697
Linear-A,4,present_cam_p99_max,0.03600909188389778
Linear-A,4,present_cam_spatial_entropy_mean,7.90455742389895e-05
Linear-A,4,present_cam_spatial_entropy_std,-0.02302376739680767
Linear-A,4,present_cam_spatial_entropy_max,0.02842731960117817
Linear-A,4,present_cam_top10_mass_ratio_mean,-0.06939482688903809
Linear-A,4,present_cam_top10_mass_ratio_std,0.03367415815591812
Linear-A,4,present_cam_top10_mass_ratio_max,-0.00984183605760336
Linear-A,4,present_cam_top20_mass_ratio_mean,0.09749095886945724
Linear-A,4,present_cam_top20_mass_ratio_std,-0.027163641527295113
Linear-A,4,present_cam_top20_mass_ratio_max,0.015990015119314194
Linear-A,4,to_others_jsd_mean_mean,-0.0007780988817103207
Linear-A,4,to_others_jsd_mean_max,-0.00047011233982630074
Linear-A,4,to_others_probability_l1_mean,0.0010130340233445168
Linear-A,4,to_others_probability_l1_max,-0.0007148779113776982
Linear-A,4,to_others_argmax_agreement_mean,0.035187169909477234
Linear-A,4,to_others_argmax_agreement_min,-0.0010671878699213266
Linear-A,4,agreement_with_majority_branch,-0.009321175515651703
Linear-A,4,predicted_class_presence_0,0.003921300172805786
Linear-A,4,predicted_class_presence_1,0.0005784169188700616
Linear-A,4,predicted_class_presence_2,-0.0014245295897126198
Linear-A,4,predicted_class_presence_3,-0.0009562224731780589
Linear-A,4,branch_id_0,0.003728089388459921
Linear-A,4,branch_id_1,-0.0005018218653276563
Linear-A,4,branch_id_2,-0.0025806580670177937
Linear-A,4,branch_id_3,-0.0015321971150115132
Linear-A,4,pair_cam56_cam28_1_jsd_mean,-0.02310326136648655
Linear-A,4,pair_cam56_cam28_1_jsd_std,0.0032434032764285803
Linear-A,4,pair_cam56_cam28_1_jsd_p90,0.0024345938581973314
Linear-A,4,pair_cam56_cam28_1_argmax_agreement,-0.009053791873157024
Linear-A,4,pair_cam56_cam28_1_cam_cosine_mean,-0.0011653908295556903
Linear-A,4,pair_cam56_cam28_1_cam_cosine_min,-0.0004024089139420539
Linear-A,4,pair_cam56_cam28_1_probability_l1,0.013643129728734493
Linear-A,4,pair_cam56_cam28_2_jsd_mean,0.007637292146682739
Linear-A,4,pair_cam56_cam28_2_jsd_std,-0.003626289777457714
Linear-A,4,pair_cam56_cam28_2_jsd_p90,0.0015204977244138718
Linear-A,4,pair_cam56_cam28_2_argmax_agreement,-0.006319237872958183
Linear-A,4,pair_cam56_cam28_2_cam_cosine_mean,-0.0012781131081283092
Linear-A,4,pair_cam56_cam28_2_cam_cosine_min,-0.0001725393085507676
Linear-A,4,pair_cam56_cam28_2_probability_l1,-0.005939289927482605
Linear-A,4,pair_cam56_camdeep_jsd_mean,0.003963124006986618
Linear-A,4,pair_cam56_camdeep_jsd_std,0.0011643272591754794
Linear-A,4,pair_cam56_camdeep_jsd_p90,-0.0019725169986486435
Linear-A,4,pair_cam56_camdeep_argmax_agreement,-0.0025913428980857134
Linear-A,4,pair_cam56_camdeep_cam_cosine_mean,-0.0019315367098897696
Linear-A,4,pair_cam56_camdeep_cam_cosine_min,0.0018393698846921325
Linear-A,4,pair_cam56_camdeep_probability_l1,-0.002054129261523485
Linear-A,4,pair_cam28_1_cam28_2_jsd_mean,-0.002611535368487239
Linear-A,4,pair_cam28_1_cam28_2_jsd_std,0.0044237347319722176
Linear-A,4,pair_cam28_1_cam28_2_jsd_p90,-0.005009806249290705
Linear-A,4,pair_cam28_1_cam28_2_argmax_agreement,-0.010022085160017014
Linear-A,4,pair_cam28_1_cam28_2_cam_cosine_mean,0.006075205747038126
Linear-A,4,pair_cam28_1_cam28_2_cam_cosine_min,-0.000616834731772542
Linear-A,4,pair_cam28_1_cam28_2_probability_l1,0.0035096569918096066
Linear-A,4,pair_cam28_1_camdeep_jsd_mean,-0.002596200443804264
Linear-A,4,pair_cam28_1_camdeep_jsd_std,-0.0010163617553189397
Linear-A,4,pair_cam28_1_camdeep_jsd_p90,0.003129634540528059
Linear-A,4,pair_cam28_1_camdeep_argmax_agreement,0.0005024509155191481
Linear-A,4,pair_cam28_1_camdeep_cam_cosine_mean,-0.00022909023391548544
Linear-A,4,pair_cam28_1_camdeep_cam_cosine_min,-0.00020933581981807947
Linear-A,4,pair_cam28_1_camdeep_probability_l1,0.0008974057273007929
Linear-A,4,pair_cam28_2_camdeep_jsd_mean,0.007686534430831671
Linear-A,4,pair_cam28_2_camdeep_jsd_std,-0.0015134570421651006
Linear-A,4,pair_cam28_2_camdeep_jsd_p90,-0.0022167512215673923
Linear-A,4,pair_cam28_2_camdeep_argmax_agreement,-0.006989681161940098
Linear-A,4,pair_cam28_2_camdeep_cam_cosine_mean,-0.0032441280782222748
Linear-A,4,pair_cam28_2_camdeep_cam_cosine_min,0.0009473923128098249
Linear-A,4,pair_cam28_2_camdeep_probability_l1,-0.005753896199166775
Linear-B,0,entropy_mean,0.016675299033522606
Linear-B,0,entropy_std,0.006736999377608299
Linear-B,0,entropy_p90,-0.009648014791309834
Linear-B,0,top1_mean,0.030423220247030258
Linear-B,0,top1_std,-0.0034498833119869232
Linear-B,0,margin_mean,-0.021014325320720673
Linear-B,0,margin_std,0.0032742819748818874
Linear-B,0,margin_p10,0.003631012747064233
Linear-B,0,margin_p50,0.0011708372039720416
Linear-B,0,cam_class0_mean,-0.019370315596461296
Linear-B,0,cam_class0_std,-0.009073691442608833
Linear-B,0,cam_class0_max,0.005029816180467606
Linear-B,0,cam_class0_p90,0.012608041055500507
Linear-B,0,cam_class0_p95,0.012024939991533756
Linear-B,0,cam_class0_p99,0.006124814506620169
Linear-B,0,cam_class0_spatial_entropy,-0.014249628409743309
Linear-B,0,cam_class0_top10_mass_ratio,0.00020089100871700794
Linear-B,0,cam_class0_top20_mass_ratio,0.0038472639862447977
Linear-B,0,pred_class0_area_fraction,-0.0024319118820130825
Linear-B,0,pred_class0_component_count,0.004196373280137777
Linear-B,0,pred_class0_largest_component_ratio,-0.00010441542690386996
Linear-B,0,pred_class0_mean_component_size,0.0008212685934267938
Linear-B,0,pred_class0_boundary_density,-0.008312211371958256
Linear-B,0,pred_class0_argmax_presence,0.0032163832802325487
Linear-B,0,cam_class1_mean,-0.010594557970762253
Linear-B,0,cam_class1_std,-0.000142270844662562
Linear-B,0,cam_class1_max,0.0007104315445758402
Linear-B,0,cam_class1_p90,0.005185011308640242
Linear-B,0,cam_class1_p95,-0.000660586345475167
Linear-B,0,cam_class1_p99,-0.0006413302617147565
Linear-B,0,cam_class1_spatial_entropy,-0.0023293141275644302
Linear-B,0,cam_class1_top10_mass_ratio,-0.0002359048230573535
Linear-B,0,cam_class1_top20_mass_ratio,3.8890539144631475e-05
Linear-B,0,pred_class1_area_fraction,0.00651211105287075
Linear-B,0,pred_class1_component_count,-0.0014848008286207914
Linear-B,0,pred_class1_largest_component_ratio,-0.0031059803441166878
Linear-B,0,pred_class1_mean_component_size,-0.013583492487668991
Linear-B,0,pred_class1_boundary_density,-0.008045868016779423
Linear-B,0,pred_class1_argmax_presence,-0.0003894858527928591
Linear-B,0,cam_class2_mean,-0.004499517381191254
Linear-B,0,cam_class2_std,0.004649637266993523
Linear-B,0,cam_class2_max,-0.008639587089419365
Linear-B,0,cam_class2_p90,0.001814926858060062
Linear-B,0,cam_class2_p95,-0.0025668544694781303
Linear-B,0,cam_class2_p99,-0.0033636423759162426
Linear-B,0,cam_class2_spatial_entropy,0.0052947597578167915
Linear-B,0,cam_class2_top10_mass_ratio,-0.001543945400044322
Linear-B,0,cam_class2_top20_mass_ratio,0.006457091309130192
Linear-B,0,pred_class2_area_fraction,-0.002213658532127738
Linear-B,0,pred_class2_component_count,-0.0039129843935370445
Linear-B,0,pred_class2_largest_component_ratio,-0.0058737946674227715
Linear-B,0,pred_class2_mean_component_size,-0.0006858106353320181
Linear-B,0,pred_class2_boundary_density,-0.0025858604349195957
Linear-B,0,pred_class2_argmax_presence,0.002142020035535097
Linear-B,0,cam_class3_mean,-0.0027463447768241167
Linear-B,0,cam_class3_std,-0.0044626048766076565
Linear-B,0,cam_class3_max,-0.022018563002347946
Linear-B,0,cam_class3_p90,0.0039242892526090145
Linear-B,0,cam_class3_p95,0.000805743329692632
Linear-B,0,cam_class3_p99,0.0008945613517425954
Linear-B,0,cam_class3_spatial_entropy,0.0015768222510814667
Linear-B,0,cam_class3_top10_mass_ratio,0.0013640609104186296
Linear-B,0,cam_class3_top20_mass_ratio,0.021234722808003426
Linear-B,0,pred_class3_area_fraction,-0.0073101939633488655
Linear-B,0,pred_class3_component_count,-0.000698609568644315
Linear-B,0,pred_class3_largest_component_ratio,0.023141054436564445
Linear-B,0,pred_class3_mean_component_size,-0.0007966383709572256
Linear-B,0,pred_class3_boundary_density,-0.007975932210683823
Linear-B,0,pred_class3_argmax_presence,-0.006377541460096836
Linear-B,0,present_cam_mean_mean,0.04293844848871231
Linear-B,0,present_cam_mean_std,0.004140450619161129
Linear-B,0,present_cam_mean_max,-0.006189580541104078
Linear-B,0,present_cam_std_mean,0.007499671541154385
Linear-B,0,present_cam_std_std,-0.0016912255669012666
Linear-B,0,present_cam_std_max,0.007790226489305496
Linear-B,0,present_cam_max_mean,0.0
Linear-B,0,present_cam_max_std,0.0
Linear-B,0,present_cam_max_max,0.0
Linear-B,0,present_cam_p90_mean,-0.039426252245903015
Linear-B,0,present_cam_p90_std,0.00460653705522418
Linear-B,0,present_cam_p90_max,-0.008796247653663158
Linear-B,0,present_cam_p95_mean,0.01865047588944435
Linear-B,0,present_cam_p95_std,0.005673777312040329
Linear-B,0,present_cam_p95_max,-0.015577593818306923
Linear-B,0,present_cam_p99_mean,-0.028786184266209602
Linear-B,0,present_cam_p99_std,-0.013371182605624199
Linear-B,0,present_cam_p99_max,0.02529359981417656
Linear-B,0,present_cam_spatial_entropy_mean,-0.0006364435539580882
Linear-B,0,present_cam_spatial_entropy_std,-0.012310338206589222
Linear-B,0,present_cam_spatial_entropy_max,0.024071702733635902
Linear-B,0,present_cam_top10_mass_ratio_mean,-0.07649087905883789
Linear-B,0,present_cam_top10_mass_ratio_std,0.03434138000011444
Linear-B,0,present_cam_top10_mass_ratio_max,-0.016679944470524788
Linear-B,0,present_cam_top20_mass_ratio_mean,0.08895061165094376
Linear-B,0,present_cam_top20_mass_ratio_std,-0.03817475214600563
Linear-B,0,present_cam_top20_mass_ratio_max,0.026325682178139687
Linear-B,0,to_others_jsd_mean_mean,0.005156980361789465
Linear-B,0,to_others_jsd_mean_max,-0.004021885804831982
Linear-B,0,to_others_probability_l1_mean,-0.00633850647136569
Linear-B,0,to_others_probability_l1_max,0.0031317095272243023
Linear-B,0,to_others_argmax_agreement_mean,0.01237079780548811
Linear-B,0,to_others_argmax_agreement_min,0.001424005371518433
Linear-B,0,agreement_with_majority_branch,0.0027998017612844706
Linear-B,0,predicted_class_presence_0,-0.00869960431009531
Linear-B,0,predicted_class_presence_1,-0.0003800937265623361
Linear-B,0,predicted_class_presence_2,0.00223548780195415
Linear-B,0,predicted_class_presence_3,-0.0063584051094949245
Linear-B,0,branch_id_0,0.004159972071647644
Linear-B,0,branch_id_1,-0.00019549862190615386
Linear-B,0,branch_id_2,-0.0023117284290492535
Linear-B,0,branch_id_3,0.0018339467933401465
Linear-B,0,pair_cam56_cam28_1_jsd_mean,-0.02960127778351307
Linear-B,0,pair_cam56_cam28_1_jsd_std,0.0019012761767953634
Linear-B,0,pair_cam56_cam28_1_jsd_p90,0.006873029284179211
Linear-B,0,pair_cam56_cam28_1_argmax_agreement,-0.010650883428752422
Linear-B,0,pair_cam56_cam28_1_cam_cosine_mean,-0.0013378108851611614
Linear-B,0,pair_cam56_cam28_1_cam_cosine_min,-0.0011326407548040152
Linear-B,0,pair_cam56_cam28_1_probability_l1,0.015343207865953445
Linear-B,0,pair_cam56_cam28_2_jsd_mean,0.01016673631966114
Linear-B,0,pair_cam56_cam28_2_jsd_std,-0.0017638145945966244
Linear-B,0,pair_cam56_cam28_2_jsd_p90,-0.0016587198479101062
Linear-B,0,pair_cam56_cam28_2_argmax_agreement,-0.002267273375764489
Linear-B,0,pair_cam56_cam28_2_cam_cosine_mean,-0.0005765208625234663
