image_id,class1,class2,distance,contact_pixels,noncontact_boundary_pixels,gcqm_contact_accuracy,gcqm_noncontact_boundary_accuracy,gcqm_1_to_2,gcqm_2_to_1,gcqm_other_intrusion,gcqm_background_intrusion,sshr_contact_accuracy,sshr_noncontact_boundary_accuracy,sshr_1_to_2,sshr_2_to_1,sshr_other_intrusion,sshr_background_intrusion,pixel_contact_accuracy,pixel_noncontact_boundary_accuracy,pixel_1_to_2,pixel_2_to_1,pixel_other_intrusion,pixel_background_intrusion,gcqm_0_to_1,gcqm_1_to_0,sshr_0_to_1,sshr_1_to_0,pixel_0_to_1,pixel_1_to_0,gcqm_0_to_2,gcqm_2_to_0,sshr_0_to_2,sshr_2_to_0,pixel_0_to_2,pixel_2_to_0,gcqm_1_to_3,gcqm_3_to_1,sshr_1_to_3,sshr_3_to_1,pixel_1_to_3,pixel_3_to_1,gcqm_0_to_3,gcqm_3_to_0,sshr_0_to_3,sshr_3_to_0,pixel_0_to_3,pixel_3_to_0,gcqm_2_to_3,gcqm_3_to_2,sshr_2_to_3,sshr_3_to_2,pixel_2_to_3,pixel_3_to_2
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+0,1,2,1,33,817,0.5151515151515151,0.9755201958384333,0,16,0,0,0.5151515151515151,0.9755201958384333,0,16,0,0,0.5151515151515151,0.9755201958384333,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+0,1,2,3,98,2396,0.5408163265306123,0.9841402337228714,0,45,0,0,0.5408163265306123,0.9841402337228714,0,45,0,0,0.5408163265306123,0.9841402337228714,0,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+0,1,2,5,167,3898,0.5688622754491018,0.9933299127757824,0,72,0,0,0.5688622754491018,0.9933299127757824,0,72,0,0,0.5688622754491018,0.9933299127757824,0,72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+1,1,2,1,71,1250,0.5070422535211268,0.9536,0,35,0,0,0.5070422535211268,0.9536,0,35,0,0,0.5070422535211268,0.9536,0,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+1,1,2,3,213,3517,0.5023474178403756,0.9587716804094398,0,106,0,0,0.5023474178403756,0.9587716804094398,0,106,0,0,0.5023474178403756,0.9587716804094398,0,106,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+1,1,2,5,361,5446,0.518005540166205,0.9649283878075652,0,174,0,0,0.518005540166205,0.9649283878075652,0,174,0,0,0.518005540166205,0.9649283878075652,0,174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,1,2,1,1124,848,0.5008896797153025,0.8207547169811321,397,164,0,0,0.501779359430605,0.8915094339622641,400,160,0,0,0.5008896797153025,0.8054245283018868,397,164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,1,2,3,3294,2430,0.5066788099574985,0.8337448559670781,1148,477,0,0,0.5091074681238615,0.9065843621399177,1152,465,0,0,0.50789313904068,0.8168724279835391,1148,473,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,1,2,5,5410,3853,0.5177449168207024,0.8468725668310407,1853,756,0,0,0.5231053604436229,0.919283675058396,1857,723,0,0,0.5190388170055453,0.8279262912016611,1853,749,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,1,2,1,501,1828,0.5069860279441117,0.7893873085339168,69,178,0,0,0.500998003992016,0.9261487964989059,0,250,0,0,0.499001996007984,0.7713347921225383,65,186,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,1,2,3,1497,5128,0.5257181028724115,0.796801872074883,192,518,0,0,0.5056780227120908,0.9325273010920437,0,740,0,0,0.5110220440881763,0.7769110764430577,193,539,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,1,2,5,2489,7059,0.538770590598634,0.8179628842612268,310,838,0,0,0.510646846122941,0.929876753081173,0,1218,0,0,0.5222981116914424,0.7982717098739198,320,869,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,1,2,1,1349,974,0.5018532246108228,0.757700205338809,123,549,0,0,0.507783543365456,0.7197125256673511,78,586,0,0,0.514455151964418,0.7515400410677618,146,509,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,1,2,3,4017,2801,0.512571570823998,0.770439128882542,356,1602,0,0,0.52974856858352,0.7261692252766869,169,1720,0,0,0.5319890465521534,0.7622277757943592,419,1461,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,1,2,5,6652,4461,0.5272098616957306,0.7816633041918852,560,2585,0,0,0.5417919422730006,0.7334678323245909,224,2824,0,0,0.5435959110042092,0.7724725397892849,656,2380,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,1,2,1,1969,862,0.5099035043169121,0.7180974477958236,292,673,0,0,0.5093956323006602,0.7366589327146171,175,791,0,0,0.5073641442356526,0.7192575406032483,313,657,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,1,2,3,5848,2365,0.5326607387140903,0.7492600422832981,797,1936,0,0,0.5324897400820794,0.7636363636363637,444,2290,0,0,0.530608755129959,0.7513742071881607,851,1894,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,1,2,5,9709,3474,0.5554640024719333,0.7772020725388601,1182,3134,0,0,0.5473272221650015,0.789867587795049,666,3729,0,0,0.5561849830054588,0.7777777777777778,1255,3054,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,1,2,1,1892,870,0.5,0.6218390804597701,0,946,0,0,0.5,0.6218390804597701,0,946,0,0,0.5,0.6218390804597701,0,946,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,1,2,3,5604,2366,0.49785867237687365,0.650464919695689,0,2814,0,0,0.49785867237687365,0.650464919695689,0,2814,0,0,0.49785867237687365,0.650464919695689,0,2814,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,1,2,5,9167,3696,0.49536380495254717,0.654491341991342,0,4626,0,0,0.49536380495254717,0.654491341991342,0,4626,0,0,0.49536380495254717,0.654491341991342,0,4626,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,1,2,1,1182,872,0.5016920473773265,0.4334862385321101,0,589,0,0,0.5016920473773265,0.4334862385321101,0,589,0,0,0.5016920473773265,0.4334862385321101,0,589,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,1,2,3,3484,2497,0.5031572904707233,0.43131758109731677,0,1731,0,0,0.5031572904707233,0.43131758109731677,0,1731,0,0,0.5031572904707233,0.43131758109731677,0,1731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,1,2,5,5774,3936,0.5045029442327675,0.43546747967479676,0,2861,0,0,0.5045029442327675,0.43546747967479676,0,2861,0,0,0.5045029442327675,0.43546747967479676,0,2861,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,1,1,159,1244,0.4968553459119497,0.72508038585209,,,0,0,0.4968553459119497,0.7186495176848875,,,0,0,0.4968553459119497,0.72508038585209,,,0,0,80,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,1,3,452,3599,0.48008849557522126,0.7310363989997222,,,0,0,0.48008849557522126,0.7243678799666574,,,0,0,0.48008849557522126,0.7310363989997222,,,0,0,235,0,235,0,235,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,1,5,730,5768,0.4671232876712329,0.742371705963939,,,0,0,0.4671232876712329,0.7368238557558946,,,0,0,0.4671232876712329,0.742371705963939,,,0,0,389,0,389,0,389,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,2,1,4,945,0.0,0.3693121693121693,,,4,0,0.0,0.3693121693121693,,,4,0,0.0,0.3693121693121693,,,4,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,2,3,59,2537,0.0,0.3914071738273551,,,59,0,0.0,0.3914071738273551,,,59,0,0.0,0.3914071738273551,,,59,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,2,5,151,3805,0.0,0.41550591327201053,,,151,0,0.0,0.41550591327201053,,,151,0,0.0,0.41550591327201053,,,151,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,1,2,1,555,961,0.5009009009009009,0.7315296566077003,0,277,0,0,0.5009009009009009,0.7232049947970863,0,277,0,0,0.5009009009009009,0.7315296566077003,0,277,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,1,2,3,1616,2661,0.5068069306930693,0.7624953025178505,0,797,0,0,0.5068069306930693,0.7534761367906802,0,797,0,0,0.5068069306930693,0.7624953025178505,0,797,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,1,2,5,2626,4125,0.5205635948210205,0.7893333333333333,0,1259,0,0,0.5205635948210205,0.7815757575757576,0,1259,0,0,0.5205635948210205,0.7893333333333333,0,1259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,0,1,1,1374,1101,0.5007278020378457,0.5367847411444142,,,0,0,0.5029112081513828,0.7620345140781108,,,0,0,0.5021834061135371,0.5313351498637602,,,0,0,167,519,683,0,155,529,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,0,1,3,4069,3132,0.5077414598181371,0.5421455938697318,,,0,0,0.508724502334726,0.7713920817369093,,,0,0,0.5062668960432539,0.5379948914431673,,,0,0,461,1542,1999,0,432,1577,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,0,1,5,6704,4940,0.5119331742243437,0.551417004048583,,,0,0,0.5173031026252983,0.7795546558704454,,,0,0,0.5132756563245824,0.5473684210526316,,,0,0,723,2549,3236,0,657,2606,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,0,2,5,11,8532,0.45454545454545453,0.48745897796530707,,,0,0,0.0,0.47597280825128924,,,11,0,0.45454545454545453,0.4886310360993905,,,0,0,,,,,,,0,6,0,0,0,6,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,1,2,1,282,2124,0.22695035460992907,0.5150659133709982,0,66,152,0,0.5,0.653954802259887,0,141,0,0,0.21631205673758866,0.5145951035781544,0,60,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,1,2,3,826,6184,0.22518159806295399,0.5278137128072445,0,190,450,0,0.5024213075060533,0.6583117723156533,0,411,0,0,0.2215496368038741,0.5252263906856404,0,178,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,1,2,5,1361,10005,0.230712711241734,0.5404297851074463,0,311,736,0,0.5018368846436444,0.6632683658170915,0,678,0,0,0.23144746509919176,0.5392303848075962,0,296,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,1,1,2741,866,0.5031010580080263,0.5427251732101617,,,0,0,0.5052900401313389,0.9595842956120092,,,0,0,0.5031010580080263,0.5427251732101617,,,0,0,0,1362,295,1061,0,1362,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,1,3,7971,2426,0.5108518379124326,0.5412201154163232,,,0,0,0.5136118429306236,0.9781533388293487,,,0,0,0.5108518379124326,0.5412201154163232,,,0,0,0,3899,882,2995,0,3899,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,1,5,12918,3774,0.5206688341848583,0.5333863275039745,,,0,0,0.5251586932961759,0.9880763116057234,,,0,0,0.5206688341848583,0.5333863275039745,,,0,0,0,6192,1448,4686,0,6192,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,1,1,1304,855,0.5053680981595092,0.7742690058479532,,,0,0,0.5053680981595092,0.7742690058479532,,,0,0,0.5053680981595092,0.7742690058479532,,,0,0,0,645,0,645,0,645,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,1,3,3677,2286,0.5278759858580364,0.8013998250218722,,,0,0,0.5278759858580364,0.8013998250218722,,,0,0,0.5278759858580364,0.8013998250218722,,,0,0,0,1736,0,1736,0,1736,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,1,5,5749,3416,0.5560967124717342,0.8597775175644028,,,0,0,0.5560967124717342,0.8597775175644028,,,0,0,0.5560967124717342,0.8597775175644028,,,0,0,0,2552,0,2552,0,2552,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,0,1,1,1971,926,0.4941653982749873,0.6285097192224622,,,0,0,0.5068493150684932,0.6771058315334774,,,0,0,0.49822425164890916,0.6209503239740821,,,0,0,508,489,390,582,554,435,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,0,1,3,5602,2613,0.4862549089610853,0.6368159203980099,,,0,0,0.5139235987147447,0.6869498660543437,,,0,0,0.49178864691181723,0.6310753922694221,,,0,0,1537,1341,1138,1585,1652,1195,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,0,1,5,9024,4085,0.4913563829787234,0.6455324357405141,,,0,0,0.5281471631205674,0.7084455324357405,,,0,0,0.49656471631205673,0.641860465116279,,,0,0,2558,2032,1885,2373,2729,1814,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,1,2,1,662,922,0.5151057401812689,0.8524945770065075,142,179,0,0,0.5151057401812689,0.8047722342733189,29,292,0,0,0.5105740181268882,0.8481561822125814,145,179,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,1,2,3,1953,2607,0.5412186379928315,0.8830072880705792,388,508,0,0,0.5360983102918587,0.8339087073264289,81,825,0,0,0.5289298515104967,0.8803222094361335,415,505,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,1,2,5,3263,4067,0.5776892430278885,0.917629702483403,573,805,0,0,0.5540913269996935,0.8659945906073273,130,1325,0,0,0.5491878639288997,0.9149250061470371,667,804,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,0,1,1,2951,869,0.5032192477126398,0.4844649021864212,,,0,0,0.4977973568281938,0.40736478711162255,,,0,0,0.4994916977295832,0.4982738780207135,,,0,0,939,527,957,525,997,480,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,0,1,3,8231,2418,0.5113594945936095,0.48966087675765096,,,0,0,0.4965374802575629,0.40860215053763443,,,0,0,0.5038269955047989,0.5024813895781638,,,0,0,2742,1280,2812,1332,2937,1147,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,0,1,5,12669,3506,0.5162996290157076,0.49743297204791787,,,0,0,0.4938037729891862,0.41158014831717055,,,0,0,0.5058015628699977,0.5085567598402738,,,0,0,4480,1648,4582,1831,4783,1478,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,1,2,1,1565,867,0.5009584664536741,0.7704728950403691,362,419,0,0,0.5111821086261981,0.5847750865051903,411,354,0,0,0.49904153354632586,0.7831603229527105,371,413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,1,2,3,4600,2398,0.4965217391304348,0.7973311092577148,1072,1244,0,0,0.5191304347826087,0.5900750625521268,1175,1037,0,0,0.4984782608695652,0.810675562969141,1089,1218,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,1,2,5,7202,3709,0.5013885031935573,0.8193583176058237,1532,2059,0,0,0.533462926964732,0.5971960097061203,1638,1722,0,0,0.5041655095806721,0.8333782690752224,1556,2015,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,1,2,1,934,880,0.5053533190578159,0.8625,150,312,0,0,0.5032119914346895,0.8829545454545454,167,297,0,0,0.5074946466809421,0.8625,152,308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,1,2,3,2681,2542,0.5251771726967549,0.8729346970889064,365,908,0,0,0.5240581872435658,0.8945712037765539,417,859,0,0,0.5296531145095114,0.8737214791502754,363,898,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,1,2,5,4388,4082,0.5357793983591613,0.8824105830475257,551,1486,0,0,0.5335004557885141,0.9044585987261147,644,1403,0,0,0.5419325432999088,0.8836354728074474,542,1468,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,1,2,1,302,879,0.5033112582781457,0.8077360637087599,150,0,0,0,0.5033112582781457,0.8077360637087599,150,0,0,0,0.5033112582781457,0.8077360637087599,150,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,1,2,3,891,2507,0.5207631874298541,0.8368568009573195,427,0,0,0,0.5207631874298541,0.8368568009573195,427,0,0,0,0.5207631874298541,0.8368568009573195,427,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,1,2,5,1467,3956,0.5385139740967961,0.8690596562184024,677,0,0,0,0.5385139740967961,0.8690596562184024,677,0,0,0,0.5385139740967961,0.8690596562184024,677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,1,2,1,119,882,0.5042016806722689,0.935374149659864,59,0,0,0,0.5042016806722689,0.935374149659864,59,0,0,0,0.5042016806722689,0.935374149659864,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,1,2,3,334,2524,0.5508982035928144,0.9694928684627575,150,0,0,0,0.5508982035928144,0.9694928684627575,150,0,0,0,0.5508982035928144,0.9694928684627575,150,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,1,2,5,521,4059,0.6046065259117083,0.9928553830992856,206,0,0,0,0.6046065259117083,0.9928553830992856,206,0,0,0,0.6046065259117083,0.9928553830992856,206,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,1,2,1,57,888,0.5087719298245614,0.9628378378378378,28,0,0,0,0.5087719298245614,0.9628378378378378,28,0,0,0,0.5087719298245614,0.9628378378378378,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,1,2,3,170,2592,0.5352941176470588,0.9795524691358025,79,0,0,0,0.5352941176470588,0.9795524691358025,79,0,0,0,0.5352941176470588,0.9795524691358025,79,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,1,2,5,276,4205,0.5797101449275363,0.9950059453032105,116,0,0,0,0.5797101449275363,0.9950059453032105,116,0,0,0,0.5797101449275363,0.9950059453032105,116,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,0,1,1,126,1565,0.0,0.5111821086261981,,,126,0,0.0,0.5124600638977636,,,126,0,0.0,0.5105431309904154,,,126,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,0,1,3,369,4478,0.0,0.5194283162125949,,,369,0,0.0,0.5212148280482358,,,369,0,0.0,0.5200982581509602,,,369,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,0,1,5,597,7143,0.0,0.5321293574128517,,,597,0,0.0,0.5340893182136357,,,597,0,0.0,0.5343693126137478,,,597,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,1,2,1,1292,942,0.4984520123839009,0.692144373673036,229,419,0,0,0.4969040247678019,0.5222929936305732,316,334,0,0,0.49767801857585137,0.6910828025477707,226,423,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,1,2,3,3796,2704,0.49736564805057953,0.7026627218934911,672,1236,0,0,0.49631190727081137,0.5255177514792899,924,988,0,0,0.4981559536354057,0.7019230769230769,652,1253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,1,2,5,6269,4280,0.4980060615728186,0.7172897196261683,1102,2045,0,0,0.4967299409794226,0.5324766355140187,1509,1646,0,0,0.5002392726112618,0.7182242990654205,1062,2071,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+118,1,2,1,1086,880,0.503683241252302,0.7715909090909091,141,398,0,0,0.5147329650092081,0.7284090909090909,52,475,0,0,0.5082872928176796,0.7454545454545455,146,388,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+118,1,2,3,3254,2528,0.5144437615242778,0.776503164556962,400,1180,0,0,0.5365703749231715,0.7361550632911392,120,1388,0,0,0.5196681007990166,0.7484177215189873,413,1150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+118,1,2,5,5419,4006,0.5288798671341576,0.780828756864703,612,1941,0,0,0.5512087100941133,0.7436345481777334,170,2262,0,0,0.5318324414098542,0.7513729405891163,645,1892,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+119,1,2,1,1513,876,0.5029742233972241,0.6860730593607306,214,538,0,0,0.5042961004626569,0.704337899543379,27,723,0,0,0.5049570389953735,0.6872146118721462,221,528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+119,1,2,3,4501,2503,0.5112197289491224,0.6903715541350379,616,1584,0,0,0.5174405687624972,0.7143427886536157,68,2104,0,0,0.5123305932015108,0.6911705952856572,640,1555,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+119,1,2,5,7468,3962,0.5222281735404392,0.6958606764260474,993,2575,0,0,0.5310658810926621,0.7243816254416962,91,3411,0,0,0.5255757900374933,0.6945986875315497,1018,2525,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12,1,2,1,1290,875,0.5054263565891473,0.7942857142857143,492,146,0,0,0.5069767441860465,0.8251428571428572,447,189,0,0,0.5046511627906977,0.792,484,155,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12,1,2,3,3822,2456,0.5149136577708007,0.8098534201954397,1438,416,0,0,0.5177917320774463,0.8448697068403909,1300,543,0,0,0.5188383045525903,0.8086319218241043,1395,444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
