image_id,class,entropy,normalized_entropy,effective_query_count,dominant_share,top1_mass,top3_mass,top5_mass,top10_mass,top20_mass,gini,diffuseness_bin
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,0,4.226428829133912,0.8007459295607785,68.47226885957465,0.04185484788784038,0.04185484788784038,0.11920091699286316,0.18784226403188342,0.32376707114809977,0.5328519782928085,0.7400546918710549,moderate
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,1,4.616117229732787,0.8745769138720755,101.10071818726398,0.0227263072938257,0.0227263072938257,0.060875367123278644,0.09719567630883436,0.18373990731922826,0.34486232866506716,0.6093738831033517,diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,2,4.981694562933349,0.9438397769971177,145.72110613455212,0.010967548804002258,0.010967548804002258,0.03238705510884456,0.052491982963333704,0.10084702586360092,0.19293321753297554,0.36892084085057575,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,3,4.9643231199026205,0.9405485557652431,143.21158039007398,0.02226500113942238,0.02226500113942238,0.0662928845158134,0.10483687167876413,0.18832468504416527,0.3172203449659112,0.4348928494074962,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,0,3.916084275915831,0.7419475567980077,50.20347643111969,0.08108788864087663,0.08108788864087663,0.18230234018332497,0.26194091951055043,0.4285718553536435,0.6428439910742275,0.8085797053907382,moderate
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,1,4.754112238093336,0.9007216676847309,116.060573260157,0.015427511134178626,0.015427511134178626,0.044676315919329045,0.07289312967585437,0.14226487024803663,0.2753825403452194,0.5343519866235926,diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,2,4.9374288838906,0.9354531310258455,139.4113456093244,0.011617668251186387,0.011617668251186387,0.03434602160280035,0.05643740804012698,0.11001192110411813,0.21336858485366486,0.4221985270655799,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,3,5.057860013598388,0.9582702044475405,157.25363535032594,0.025090232107698163,0.025090232107698163,0.06513838964960511,0.09893181747500775,0.1684191190488022,0.2803029157997267,0.36039244560075523,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,0,4.0103216743989964,0.7598019242317201,55.16461275336,0.0629740293173389,0.0629740293173389,0.1795730769146368,0.25442023990634777,0.40367643821590576,0.615530020361028,0.7901812996292392,moderate
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,1,5.017723618066196,0.9506658990992282,151.0670258402476,0.01130451715270719,0.01130451715270719,0.03305091120993792,0.0541763636936334,0.1055611031315974,0.20361695028112553,0.37827003848772844,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,2,4.730843538833547,0.8963131429060779,113.3911718746742,0.01791645824640943,0.01791645824640943,0.052127589881317604,0.08448712160661019,0.1576412538991183,0.29097183191109544,0.5523457916574359,diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,3,5.077069452228423,0.9619096552496259,160.3035895760403,0.019421534810219847,0.019421534810219847,0.05468828693522102,0.08489138463948566,0.14593416505021595,0.2526104270890845,0.35407355881438973,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,0,4.5787190907880095,0.8674914029729566,97.38956708438546,0.024495929041238543,0.024495929041238543,0.06942180264558805,0.11015098252338591,0.19915080062433554,0.34920700711999336,0.6068016642101213,diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,1,5.048322632535352,0.956463237058843,155.76097684744957,0.013188792629443488,0.013188792629443488,0.03894406440750718,0.0632841710189338,0.12174078016291784,0.22360223467585683,0.3717791197736253,very_diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,2,4.184091593820042,0.7927246496062346,65.63385163151338,0.0801930217129354,0.0801930217129354,0.20470549873015192,0.31926122829130266,0.4585942775393598,0.612213882370543,0.7187306486862399,moderate
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,3,4.778824141014415,0.9054036241249651,118.96438243180629,0.048727521326210124,0.048727521326210124,0.12432489558423733,0.1876294093839777,0.27467766513670866,0.39440269970848707,0.5148010190308694,diffuse
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,0,4.2908247644766195,0.812946485914758,73.02667347488533,0.037558817001115276,0.037558817001115276,0.09589151080785653,0.1469098242340217,0.2675178505490378,0.47795383499723954,0.72177316368531,moderate
