replicate,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass,SRSC_minus_U_neighbor_accuracy,SRSC_minus_U_neighbor_mIoU,Top20_SRSC_minus_U_NetRepair
9466,0.6227017577298515,0.010965336894203592,0.25231413660086127,0.0025733383995874687,143.2453542979095,0.7561370917223573,0.5454162917039692,0.73139033220618,0.013704080065557789,0.06749662094334302,0.04122849939458273
9467,0.6255200559503962,0.01168289425688926,0.26696015410993307,0.007277124593614936,143.0906251814002,0.7702954130600838,0.5275092290587496,0.7425738300628659,0.019521319986658736,0.07857661666477489,0.06202174461060561
9468,0.6221890386203841,0.012059412959265823,0.24932567998790658,0.008691345451941246,142.77345817137652,0.7645026305607883,0.5311460551549239,0.7390749889721555,0.01835178169131446,0.07698549433707774,0.05291462321577012
9469,0.6229810569447602,0.011548487546033671,0.26248324354841035,0.005288803951848407,142.9855538847184,0.7641663860126173,0.5416728382802476,0.7391292244803989,0.02015956460695234,0.08008018678417173,0.06109095620627103
9470,0.6237570819453657,0.011529640731860065,0.26367063475430075,0.007038570977586927,143.29054685211358,0.7666885337791136,0.5369463132699532,0.7429800704058432,0.01822107714077925,0.08158818034250276,0.05907973189006749
9471,0.6264019170845356,0.011759573800931974,0.27044506629667797,0.006442420962491773,143.19632981566662,0.7708432823291395,0.5357519650772958,0.7461458168176871,0.020408740267487846,0.08387923357100524,0.062076102825673135
9472,0.6214922907303037,0.011659444489176324,0.25711851588796214,0.003334925525358206,142.72733014894695,0.7627616711205704,0.5464689300556141,0.7393977587239702,0.017636944638193652,0.07753720661558633,0.05505887864485626
9473,0.6202586167515829,0.012172245745114251,0.25649228168718463,0.00465505649170428,142.90326009095932,0.7693257869669798,0.5397958944656084,0.739464593579553,0.019663496198234043,0.08077029577778488,0.05639772470583404
9474,0.6280158994565539,0.011770763254701782,0.25580354518606513,0.007119839958974386,143.17140311991287,0.7613527320258646,0.5371192744635351,0.7353497094781075,0.01646494476854432,0.0748808839777686,0.04825099755759621
9475,0.6234591905297103,0.012181809386576753,0.26142377016495116,0.0037809322384882516,143.17460462071645,0.7646540553511589,0.5416380355961605,0.7396567122975587,0.01462399648542767,0.07489395386146785,0.047785753591169294
9476,0.6205889786879365,0.011196663525301976,0.2710570164366307,0.005390066874470857,143.3245381027931,0.7717567238571267,0.5347246635930909,0.7447292518459965,0.01651900570732978,0.07802186679385092,0.051575613783876983
9477,0.6192396650991355,0.01153322104658828,0.26301717728768675,0.006775985353067234,143.15727484786663,0.768024334399616,0.5314663325834478,0.7397702784624941,0.01751557848859453,0.07611813557598002,0.05284012339112859
9478,0.625363712575098,0.011076333686576564,0.266927606214783,0.005122379391705958,143.44672802747974,0.7703160433700298,0.5396518434532516,0.742736179859148,0.01837369636535091,0.07973279636735592,0.0595099855878114
9479,0.6198767595005501,0.011747326057354792,0.26575460670899004,0.0045288305925462735,143.12765275850447,0.766961330009579,0.5450112660537062,0.7432950477084873,0.017657147405822582,0.08055270590111607,0.05560397846221518
9480,0.6270629971359959,0.011867865971796763,0.26599724350051773,0.00808616941820143,142.93392389834415,0.7719141593695535,0.5282029319425503,0.7451374178734007,0.020150661793936875,0.0854128625431359,0.059951461751167084
9481,0.6175279870945911,0.011309576471925273,0.26120216681849934,0.006924611495856305,143.13533321499682,0.7675727080732128,0.5330453865995582,0.7414548384473912,0.016753534315767205,0.07603879928094281,0.05383598550973248
9482,0.6216206826959919,0.011236230514491418,0.2638581800385246,0.006824496869269126,143.18469222006954,0.7696476839221503,0.5352988812912545,0.7419560411333889,0.019425597024582464,0.08334959278961224,0.060247880785093993
9483,0.6234670619643522,0.011233443116707036,0.2530459871649216,0.006383152340966127,143.62210341643708,0.7598260190793339,0.5387445839192778,0.7342075029471742,0.014358800896367985,0.07689604817806972,0.04576116450688511
9484,0.6214757220111586,0.011504547270294698,0.26024372018843195,0.0058839845881180014,143.18896063951942,0.7649150684715122,0.5337416313538297,0.7383952869429614,0.01923283684142063,0.07849073662054079,0.05636299992336355
9485,0.6238852456343589,0.0117907949580473,0.2533088352446125,0.008741411868424077,143.18139213221735,0.7585569137019984,0.5250417468171674,0.7342271002055061,0.01742075175529345,0.07939805572349001,0.055433105124037485
9486,0.6222791639706979,0.011443761532389116,0.2623941594320198,0.005368446131738744,143.10081247744424,0.7660944766611959,0.5410652091326261,0.7401887334246416,0.016501213786942692,0.07603686692379208,0.05309664808753817
9487,0.624205637552128,0.011898603871037134,0.26001076602537615,0.0065184201226000035,143.16382660337123,0.7661688009212786,0.5363834639639423,0.7383023612182813,0.020079482454005704,0.08542364390028034,0.06455347860651897
9488,0.6233166894807313,0.011263794335051315,0.2587896282540422,0.00804864838683584,143.2287976390342,0.7614986047230095,0.5345076068127992,0.7343240227357117,0.017500942652521556,0.08403147867291444,0.05652324326126737
9489,0.6207028305250931,0.011233782369865348,0.2652458307124366,0.005768102738185362,142.9573705600482,0.7661773482437899,0.5384518673892319,0.7404760412800081,0.018561143737371832,0.07580488180481637,0.058794134892633576
9490,0.6216565588089681,0.011720410707120116,0.26658758639118496,0.004642763533353637,142.94212945818205,0.767713089288613,0.541409548176268,0.7412596784250877,0.01891093393765375,0.07943104367807147,0.056182710239686684
9491,0.6247449743291568,0.012063663557059278,0.26141291152612167,0.008816481049076324,142.9022304129568,0.7686009762968772,0.527855078302122,0.7452026351716051,0.016529329809339743,0.07410229227760745,0.0501816717085361
9492,0.6214229546994066,0.011741219866811582,0.25976850754716835,0.005079175862232221,143.1097886405159,0.7638945104858302,0.5430287921472139,0.7384246338361731,0.01910516676033336,0.08346135684038258,0.058819856904423984
9493,0.6210518907535505,0.01212560775370714,0.2670101731226406,0.0049529786458907266,143.12257003586848,0.7709724990830491,0.5389155142798888,0.7468266070768873,0.017278736768747804,0.07305369046016674,0.046637232716778165
9494,0.6253385035025538,0.011360713767313829,0.26334336681599496,0.0070620448457694,143.21627130122133,0.7649881910526319,0.5284175364530564,0.7358620587662483,0.018193989297463964,0.08075906412605438,0.06000805724323671
9495,0.6196850144989478,0.01145155673224838,0.2611834665839027,0.00670290957186983,143.3699701350505,0.767101104251033,0.5350583146843497,0.741072580460887,0.019697173853933103,0.08360300698011314,0.06035368669051486
9496,0.6258839160434888,0.011705661833915523,0.266554488904543,0.007005190642597948,143.44353396408854,0.7690536553760494,0.5376945475282283,0.7419591442657005,0.01866583730757032,0.07825514377828402,0.05743423121266114
9497,0.6234384096565901,0.011435731750318359,0.2633650000177684,0.00572589123895566,143.55136628060896,0.7658594594430985,0.5383737181393883,0.7396116157024665,0.01691356294158075,0.07650249506933082,0.05366178983785588
9498,0.6218357513111201,0.011662084585787326,0.2541800821827816,0.0068261264879100475,143.0217173071507,0.7606193527023546,0.5347723206002419,0.7364937409034832,0.018274898586989385,0.07753849860879014,0.05372464198948265
9499,0.620185026180512,0.011363193439549862,0.2558953188360176,0.006388886719345698,143.19806115812642,0.7639539677687586,0.5319783009610269,0.7392572834141059,0.019093601397320636,0.07784803732431506,0.057305969218437836
9500,0.6185489802759216,0.01152183837146473,0.2570168026818064,0.007312146885711613,143.3615795570131,0.7638771922176347,0.5290201038788243,0.7408240367079677,0.018147976367684948,0.07845487524687106,0.05685702585018096
9501,0.6214238499520208,0.011412976905307444,0.2629272147873109,0.004395059814594532,143.21220022848388,0.7685190386651416,0.5390016948052029,0.7411283900987276,0.016334262188555826,0.07571463226552061,0.05109054443655206
9502,0.6211226716598935,0.011482682949226762,0.2597555806786771,0.007046597352585663,142.91992280677502,0.7597629347309299,0.5342216362910996,0.7349766487112462,0.01946498596380075,0.07864096954393268,0.05648396944703024
9503,0.6238681373227043,0.011032331267853851,0.2601747973682648,0.00620532809399701,143.12384513699908,0.7662013932776095,0.5374999336959282,0.7394408877213102,0.016893255503701576,0.0755415427961788,0.05334717649200019
9504,0.6209721152210027,0.011400565149980696,0.260040707798899,0.009302322082130368,143.46163688123883,0.7686075497144451,0.5252103440133431,0.7418425506089961,0.015644369074926945,0.07657215675815632,0.048504330893708425
9505,0.6252784334059414,0.011883165652591515,0.2697323804571277,0.005412159941960926,143.2397004445952,0.7754553505205979,0.5406088533505483,0.7462819514624865,0.016040931949295234,0.07481589086120599,0.04313065745593139
9506,0.6219366419478294,0.01173269294966855,0.2664117041552562,0.006119523018407343,143.20705885924647,0.7656777007233243,0.5389080958392716,0.7368965287871627,0.018792308591873752,0.08282467999970317,0.05739485466975683
9507,0.6228483959375682,0.01172383730375231,0.25589288700815255,0.005829840988182089,143.31033693735182,0.7615053404824682,0.5360864582153857,0.733520780031698,0.0167829775422782,0.07561173405167643,0.0528882864799429
9508,0.6198667583579158,0.011902138529424086,0.26512484267853853,0.0052292405611342446,143.06422951170757,0.7685989047928085,0.5421347274613871,0.7430322729660868,0.020086355883611184,0.08387506671224154,0.06325729657638465
9509,0.6161656117789664,0.011275380551929979,0.25757980152491966,0.005273641708384026,142.81298624184777,0.7662248899054434,0.5369950508060667,0.7364813897041275,0.021132936700030913,0.0831899083409996,0.0627412969840428
9510,0.6196511902414636,0.011283446011056384,0.25800895732720663,0.008864265316097922,142.9085743575953,0.7703365957413245,0.5287504959341559,0.7423992302426384,0.01940257444926563,0.08091153239656063,0.058576699097124485
9511,0.6246053574544872,0.011752061760675298,0.2707523876718197,0.005196841920986555,143.39560834016967,0.7709394304358216,0.5425409310209632,0.7436402424766736,0.01647623050824598,0.07346127505519506,0.050044387813717395
9512,0.6250598871082838,0.011561560165146,0.2564636613178372,0.005502761151883282,142.82703242043186,0.7607351214448848,0.5389994639758199,0.7374197151663157,0.018592074622236665,0.0782614610676336,0.05715435047164735
9513,0.623080877855844,0.011017358032086255,0.25157677464270956,0.006182942794875248,143.00821797638872,0.761086931679982,0.5399768055853303,0.7350610645918516,0.02016161640545322,0.0801672743223878,0.06251761024261668
9514,0.6242112889954085,0.011517625563400063,0.2513167670335773,0.006172034044565664,143.08989061114227,0.7582618323455567,0.5367339972413753,0.7312107045586973,0.01774454266117176,0.08336103835232106,0.05234305923961097
9515,0.6235947397439364,0.011665504810436947,0.25525983547037967,0.005445152004310515,143.31550509615337,0.7633665788883579,0.5393751465590217,0.7355641548846328,0.017437157457002805,0.08145724591473319,0.05551966725291943
9516,0.6245415688633172,0.012070039134823627,0.2551411244144734,0.006230399220713255,143.0461313354964,0.7633037284162423,0.5410747353197636,0.7360514196987544,0.01824848287280212,0.08034938367691064,0.053685954882412845
9517,0.6234370009173986,0.011808074760563496,0.26819873639464437,0.005350414356796088,143.17015271499278,0.7713987254391121,0.5359565962399141,0.74632409785729,0.020328135424458216,0.08520267076282784,0.06212636654886547
9518,0.6256319179100102,0.011976712792818187,0.25684342673483274,0.007803906490127541,143.41754253815225,0.7722155136810566,0.5304487198085452,0.7439164879045894,0.01633627543872862,0.07525714108678688,0.04967313933567097
9519,0.6203785084263668,0.011774999236717654,0.27014393420974914,0.00375388660657703,143.11888442424927,0.7695509682424291,0.544649794810303,0.7431706754004711,0.018147600159034716,0.08108093700308278,0.05373061398790335
9520,0.6216991816642181,0.011628226899993195,0.25780040881047284,0.006301616367898257,143.09397988032208,0.7644118243759039,0.5364019179354835,0.7377734756605441,0.017463074536038903,0.0775831929087552,0.05224966724579028
9521,0.6240145884467718,0.01194094797831477,0.2604003922029873,0.004927789867588467,143.16027197953167,0.7656463969615004,0.5351551844385797,0.738001330170605,0.0199397622388664,0.08113018687983148,0.06019734873267113
9522,0.624480924300023,0.012204061490689097,0.264318960358422,0.009005107000082812,143.31939173359302,0.7713106534799719,0.5257788767077156,0.7461030164887363,0.017316660290703667,0.07969078864471019,0.05637867207532543
9523,0.6202717588445986,0.011881788026505304,0.26834627387118953,0.007851535090930646,143.03092854449335,0.7729540162737742,0.5315938097614796,0.7474881741379207,0.019136347849400104,0.08059256969456047,0.058772902322324655
9524,0.6269425581165817,0.011723674799918754,0.26504684664451283,0.005747240414689662,143.34725020372235,0.7694787844481495,0.5380551275350042,0.7428066189529858,0.015884501509735527,0.07534540047106209,0.05087027376662212
9525,0.6245741284244809,0.011757998736489179,0.25908281570492975,0.0038579340231924874,143.45522592451005,0.7662070951131398,0.5426895865451343,0.7404917928418788,0.01575437269897717,0.06989467305615304,0.04606801706778174
9526,0.6257530805657929,0.012057747366266938,0.2582320027566166,0.008083759879551152,142.91494185779558,0.7689923036857568,0.530495847893042,0.7441249382620406,0.02117407109809355,0.08311320150875978,0.060135966012609565
9527,0.6205810142851028,0.011249506828182999,0.2604920645232586,0.006377266520359468,142.86790065467395,0.7652051993209855,0.5359750760203537,0.7392900730443264,0.017031729569771614,0.07557610612809657,0.05352974354962883
9528,0.6150981455458118,0.01126172342183729,0.26090916573237233,0.006088357180045777,142.94731904544753,0.7626695526827995,0.5405304469166837,0.7376662423179767,0.017742103980220802,0.07722574180688807,0.05361867799757078
9529,0.6266135920515401,0.01234669168284865,0.26138063505848363,0.009487309151908579,143.1066388732569,0.7651549232563181,0.5231981877635726,0.7387864294417279,0.019991058467063283,0.08451984071643598,0.06006991805636913
9530,0.6206250825854037,0.01184361115155007,0.2640663999215566,0.0070244383503684045,143.04940427211622,0.7711106570785405,0.5336927198017076,0.7448317682934872,0.01764131712434258,0.07542326939573984,0.053644573853822264
9531,0.6228522168774593,0.011232936534771048,0.2540216130811788,0.005375365174735482,143.31540072653266,0.7612640693248265,0.5440332792869659,0.7323489265603065,0.014539681592384834,0.07012201273222529,0.0472560441981669
9532,0.6214655673981923,0.011859510069356895,0.2732188343981338,0.006235181135635705,143.00810878489628,0.7776016973579658,0.5381050173896336,0.7514800756658363,0.02015370576772979,0.07923986891564422,0.05979203307723166
9533,0.6244447156145387,0.01175888315211093,0.2644478639418135,0.009351994279072632,143.0015053167174,0.7670388598911071,0.5247304009761403,0.7459042305546544,0.016954079564071356,0.07264576962460728,0.051544386288062544
9534,0.6227023111254574,0.011466148654180624,0.2584034066372194,0.0069987404437205445,142.99566705796275,0.7594750845920097,0.531749972382154,0.733318283567817,0.01994835208476542,0.08310832874817026,0.062422293069603174
9535,0.6220504850182684,0.01176629372545887,0.2611333255763517,0.007327149803080579,143.06397326328127,0.7654594116298404,0.5330251174456423,0.7391164354853312,0.018132320180830885,0.07556869362844831,0.0522369500116128
9536,0.621828336867903,0.011712546958754955,0.26280897516655055,0.00468902245601205,143.37132512730898,0.7674923714276036,0.5465897442384984,0.7392706302626205,0.017415458120640492,0.07545863667719221,0.052023655128705576
9537,0.6207813196443289,0.011837509462990706,0.2601806154097243,0.00642877002808005,142.85354503544778,0.7697544350958634,0.537366047069352,0.7414089168221517,0.019488015839681183,0.0802904661712065,0.057763549429819205
9538,0.6204670416996567,0.011847578328288517,0.272464388625843,0.005187249672590742,143.26412665000404,0.7724598914335006,0.5392349219945028,0.7480711874172313,0.020248759233760905,0.08312342567087672,0.06247258032291886
9539,0.6217874956878462,0.011376273877870718,0.2568530430295207,0.005042557892369106,143.01922972385856,0.7599214989588207,0.5372570315499486,0.7356615815608845,0.018005294891917822,0.08090726289647987,0.05730099333104327
9540,0.6195049487614673,0.011408916054056579,0.27033566215458793,0.004853191473262162,143.56931706045123,0.7705827234618274,0.541602082236268,0.7451873403285295,0.018931505504858448,0.07923120407100187,0.053631516062434326
9541,0.6239764654549087,0.011802808623852723,0.26863744889533553,0.008609570429582183,143.09940503531521,0.7717618791794254,0.5315711816833874,0.7449245737444355,0.01748735065947782,0.07988880125196579,0.05433283572976122
9542,0.6234425680168441,0.011860895465098683,0.2590422606129056,0.007065235818908567,143.22991002827337,0.7654006324621961,0.5299261428357422,0.7346316703189076,0.01975205891745946,0.08256971818840309,0.061013735612641284
9543,0.6270007803034177,0.012230324916412698,0.26816084026752957,0.011160186098051753,143.44458097588347,0.7714947233070696,0.5214214553896402,0.7460244876232095,0.017950365383783362,0.07802612248774943,0.0563393572360226
9544,0.6205644861684584,0.011884751105310568,0.2614651368757073,0.00679079703687237,143.05089527115084,0.7644344958765333,0.5370345228835012,0.7412455128714773,0.020834961813572805,0.08153672763022157,0.058148045637666484
9545,0.6239656444138109,0.011634128462326952,0.25789431857183087,0.007843354760443774,143.36997337462412,0.7656047427701795,0.5311949696759103,0.7362952755179983,0.016773766163767023,0.07466865197983197,0.051412304285940236
9546,0.6200406481045244,0.011664356958038547,0.2583993488544891,0.00623233628893447,142.6771435019018,0.766308510706887,0.5327576654076865,0.7406370532494042,0.015348145134830515,0.07309956522107658,0.046031723323243956
9547,0.6209686464884662,0.011623145245939952,0.2518620959369516,0.005355546704224814,143.11369307293253,0.7595894650355024,0.5370686463521122,0.7316145304070454,0.01879941496401738,0.07879378917797025,0.0552024703343007
9548,0.6260057158663719,0.011385056799854533,0.2632045247033826,0.004658837886810904,143.10548332926598,0.7657665785102978,0.544018100756795,0.7404026235227131,0.017530467476438716,0.0775820046309546,0.055682150402972475
9549,0.6209607848778416,0.011058322749170148,0.2701628320019054,0.005980087517815046,143.29058085748235,0.7739381999710548,0.5355243358675118,0.7471260918139622,0.01752439372025738,0.07742113211680057,0.054373261834088776
9550,0.6240493363840223,0.011690370174917494,0.2581148418148768,0.004643453407646936,142.81318937106124,0.7619046125909332,0.544667414356365,0.7332980636043844,0.02012315206524118,0.08077695710722949,0.06460584302994865
9551,0.6224714322890523,0.011430275038469512,0.24944588900864786,0.0048480858674671366,143.0875652528513,0.755644421792022,0.53929933464688,0.7296778931557888,0.019603542624276105,0.08216794693013074,0.0586480473156433
9552,0.6198603623182616,0.011421230122031036,0.26821570337288825,0.004345826950490909,143.3974950480638,0.7717086834670442,0.5391232734313223,0.7436537960899082,0.019354141369170796,0.07932539289328633,0.058337796547216686
9553,0.6185598293245796,0.01138042662184623,0.2651066140364283,0.005026849970142999,142.96097725247333,0.7706273773876766,0.5346263590073334,0.7421357421797101,0.01585871371797698,0.07592937443487258,0.04995614442415047
9554,0.6204615747264363,0.011243395070698685,0.26709156253296407,0.004599592259186148,143.41282246503775,0.7699872077699935,0.5435342668202261,0.7456095948874556,0.015271153314087127,0.07969611624302186,0.048475088664969385
9555,0.6196418502807488,0.011195145670739889,0.26737703880416613,0.004501969615086955,143.20162162482399,0.7692738436246045,0.5446790351573426,0.7437808739108831,0.019094902735414476,0.07587460985540767,0.05826311875321788
9556,0.6227966802731941,0.01170462000778791,0.2592376421977499,0.007162368161316973,143.39718794112127,0.7654285086536394,0.5342056117895381,0.7397227623471634,0.015479094471769206,0.07500430471290459,0.04945915112957891
9557,0.6273053361664718,0.012221150701664773,0.2529028590988352,0.006262093478356055,143.14732110307378,0.7598585794038134,0.5304123689616762,0.7354209154558303,0.018492615113791078,0.07641353440249332,0.05373083179877619
9558,0.6207099168472698,0.01203228140476744,0.25497164813293266,0.006111882898956669,143.4575644341269,0.7631583382333929,0.5422978957720818,0.7391176975421978,0.017032331401494294,0.07740374742999856,0.04949145147656314
9559,0.6239790717571999,0.011762696336900122,0.2540015868826001,0.008141332670745476,143.58235148818645,0.76284217084604,0.5312889777647137,0.7401587299006697,0.017361904895829783,0.07668519830995241,0.051641758343621114
9560,0.6244842646401683,0.011592155036889283,0.2589280538155987,0.005575354160730377,143.40872426917207,0.7705574916860923,0.5389304205678873,0.7446418007987523,0.016288315606564185,0.0786495144458324,0.04972414695274266
9561,0.622975757000084,0.012033273636721856,0.2720417742174737,0.005801787148570856,143.53815718343358,0.7734368775150585,0.5384897581910929,0.7480302117492117,0.01992529117649766,0.08455666975089599,0.06113043657246359
9562,0.618836879537514,0.011387760021464015,0.2576097726464799,0.004914672938550402,143.28334151622235,0.7606928489136368,0.5395731731319275,0.7374641152204715,0.017948728290593463,0.07617697885408348,0.05412455167916533
9563,0.6234817922108606,0.011809567165403332,0.2621114024396321,0.009461876365484342,142.70214353477033,0.7653728498899991,0.5260330729489526,0.7389315187103713,0.02092173308031864,0.08074928611728943,0.06431637592474199
9564,0.6249948347751731,0.011852664170170557,0.2628320710052885,0.003994206301815941,142.77235826656425,0.7680714749919942,0.5405887239479371,0.7418351423294626,0.019401694538639158,0.082220872225437,0.0609324511463302
9565,0.6213465558490846,0.01164671062141331,0.2595416423731766,0.0065211944248287435,143.38912063610834,0.7681729350707134,0.53570320324934,0.7409054733153233,0.01940625672510543,0.08200352612307105,0.05909994841157579
9566,0.6206866538870122,0.01140926492810727,0.2529745386284932,0.004336748087824539,143.20618697273594,0.7617029138330578,0.543277246608715,0.7355763252119328,0.01574699812215552,0.0724222775035655,0.047209765029506134
9567,0.6277839149093823,0.011662276621128773,0.25677218723315204,0.008003778764248485,143.34089950335317,0.7657558077051156,0.528115497153872,0.7399502675980516,0.01586837335804947,0.07055118561865553,0.04731797070604607
9568,0.6229164510708448,0.011577884480294757,0.26523685473879527,0.0040865187980452305,143.03879451232737,0.7678143677254704,0.5391005940727716,0.7419162083071335,0.020993915706699506,0.08411911525826876,0.06449885955268211
9569,0.6214732753771114,0.011316001492645274,0.25993586330076646,0.005860377165883655,143.43897198537266,0.7654843785588352,0.5368976902512437,0.7415633025089481,0.018051749507071557,0.08020303125312034,0.05759205989290536
9570,0.6233722419947927,0.012022980407562672,0.2617183350817501,0.00626389332516425,143.25510722677174,0.7706700330720965,0.5422255056082385,0.7438312718677006,0.017542729957864878,0.07164815861210994,0.051007103951649285
9571,0.6259501278696726,0.0118597489093863,0.2642661286002553,0.007818587792282639,143.36038972185344,0.7731529907733109,0.5323319644680405,0.7444514155786478,0.019243087273635218,0.07855509155619145,0.05814092841999993
9572,0.6219640133988944,0.01163018663784333,0.25878168864803547,0.004837055091992382,143.065897463053,0.7688765272489796,0.5428858176643653,0.7402628906213041,0.019875871593018735,0.08112720729499373,0.061726959638522816
9573,0.6225390225175381,0.011749572355697279,0.2603048511187854,0.006504858248055335,143.2109097280716,0.7678235146102232,0.5366294106490125,0.7416418296238784,0.01961779212259196,0.08223429698192364,0.0646390060947023
9574,0.6234746588047846,0.01216281705022548,0.2534635649993813,0.010236773728436462,143.1304047993286,0.761591721835309,0.5263641159086357,0.7358381404959587,0.020154141990816443,0.08313116206535037,0.057704709255871844
9575,0.6233519162617037,0.011482908777261111,0.26233004366558516,0.006462104235703999,143.35365539276702,0.766320051791889,0.5405967594200196,0.7394292865241662,0.01602728054651892,0.079297893806198,0.05207495431556117
9576,0.6183442496265582,0.011324238833292954,0.2565633457008083,0.0055758894277375065,143.171144882136,0.7674826546883313,0.5381082526821115,0.7427006569881082,0.022642999512618833,0.08517431351220439,0.07176008140950177
9577,0.6218580616388805,0.012009091187686055,0.2545188401912736,0.004404430208925936,143.27965326914705,0.7619131347374497,0.5417729455737628,0.7384542578162752,0.016953735172745565,0.07957274392073316,0.05339277697150677
9578,0.6203865298855576,0.011539155784450292,0.26470235790204266,0.0056741055607846085,142.88580808489507,0.7701149695431707,0.5327295744385381,0.7447260594099887,0.017066210737772147,0.07807106398911934,0.056389458128883185
9579,0.6178691015878812,0.011537145808192664,0.2516626297597976,0.007025155551708304,143.09321457103485,0.7595926711753256,0.528143557507344,0.7352403870902705,0.015944755335683958,0.07443305559093633,0.04885601413487914
9580,0.6226477622196512,0.011427429044171796,0.2672100308192483,0.0070690118031443315,143.58847598147543,0.7717346292870887,0.5362261215566109,0.7436699756075749,0.019626983207828186,0.08016313716425139,0.05895869411167812
9581,0.6188433937328441,0.012035301946802407,0.25927231704217674,0.006843964648902951,142.9457736330444,0.7718927966441423,0.5449518809582332,0.7442442552530014,0.019325105559245492,0.0798069504579727,0.05690853750957556
9582,0.6232120677945107,0.011705877133873544,0.2514731270785559,0.007749871983345796,143.4947714632658,0.7552668292800545,0.5416437285407815,0.7312478916946065,0.014793044962243096,0.067840813371911,0.04422131527687598
9583,0.6257719961222283,0.011834196224238053,0.2598189270923224,0.00531053584333782,143.1404723267386,0.7636558140349328,0.5464702810434806,0.7373654119091887,0.016209749936852758,0.07444477312273368,0.04998269680085349
9584,0.626677635070936,0.011911743288194597,0.27247091231281484,0.00653055313823988,143.1707462031338,0.7785200661456819,0.5384682012947645,0.7531281913796386,0.020299302098731098,0.08225454365710272,0.06503641185211942
9585,0.6226452348917321,0.011362070791732013,0.25999945112985934,0.006562733303574909,143.13091781830397,0.7683346235989819,0.5378683443471479,0.7408784381529754,0.01940663786126573,0.0767662251732184,0.05588991116090583
9586,0.6201193276693157,0.011363701242318945,0.2555506964612717,0.006863920929811811,143.34952169225997,0.7595291164167026,0.5382091170367878,0.7319143690419798,0.02189801916726808,0.0893074821963265,0.06851292927644995
9587,0.6284224574203597,0.011787983384203227,0.2667706361612197,0.007953111327766542,143.10912981258585,0.7698200144822592,0.5291702317203463,0.7408616765294861,0.01917249861054171,0.08317385333342264,0.05914655121783419
9588,0.6228514285885753,0.01210629669653806,0.2674376300305061,0.005094768856768636,143.04706052150033,0.7730388292437438,0.5318408786804737,0.7485457204448875,0.01909096734903304,0.07808802645605495,0.05607694129519217
9589,0.6250812553060714,0.011727839429716893,0.25351675933623946,0.0077484650423766165,143.3640907851838,0.7601503758835297,0.5360666387410908,0.7358889371418462,0.01640560212840725,0.0777938888306417,0.049863183458921795
9590,0.6267871656375693,0.011577357867494812,0.2594280064238735,0.007224056853417294,143.17856975165765,0.7623615444664518,0.5286725745534026,0.7359670767769362,0.014683625916435683,0.07543834659685938,0.04470676907011603
9591,0.6252573504446346,0.011582012592465161,0.2599341590218092,0.007074669326767375,143.19448923179206,0.7635471075921073,0.5327133856722762,0.7346822193617566,0.016565616526702964,0.07752932160368153,0.050570911391295104
9592,0.6206944163640041,0.01158325298452251,0.25265051015236184,0.00917519283013566,142.95556460449976,0.7586139003933525,0.5251443142094806,0.7296743312998839,0.017825900306177034,0.07934770260001955,0.05360503948127335
9593,0.616648899844333,0.01121663241468264,0.2623909857332701,0.005233662021224029,143.27515781789543,0.7638074030833893,0.5332425024726822,0.7378172729720602,0.01875983341045806,0.08543094651962602,0.05995928027366962
9594,0.6252062131925434,0.011292420422565619,0.2679927507081853,0.006212740431890574,143.10921350375475,0.7713300348741544,0.5388076458613131,0.7459222809251287,0.017001689864932,0.07421655563852192,0.050404785019663334
9595,0.6204785962773139,0.011798855090787447,0.2565939700559517,0.004874114096672965,143.08905874386622,0.7640608062130836,0.5376448699070008,0.7363941513774566,0.019289624943191863,0.0804578467362308,0.05660999688718199
9596,0.6277399189290431,0.011948067396264066,0.2624948859293715,0.004896390307639285,143.6451831694696,0.7688389741418157,0.538489575917937,0.7430160741211104,0.016646310200549186,0.0776957391531789,0.04914240530287098
9597,0.620988078702026,0.011171326077413345,0.26068883236542495,0.004649020436016956,143.1932188685647,0.7638326912380646,0.5388191292911308,0.7374000078262486,0.01615633366665592,0.07308585880438345,0.050463416533783695
9598,0.615450474891884,0.0116732619265238,0.2680971636740102,0.007657721787120651,142.68543058219277,0.774602479479333,0.5324329757172643,0.7457601121744734,0.02109921302987139,0.08102403602757247,0.06467034061483304
9599,0.6247559985930791,0.011879844506871974,0.2742316302901237,0.005646259859744781,143.07185179736157,0.7733137985759766,0.543902614689762,0.7477485761123316,0.021629064477716065,0.08337005832372979,0.06633896535709441
9600,0.6193827061186701,0.011390750151397979,0.2642861954717779,0.0074415003732758896,143.08814790128793,0.7652051010867915,0.5289962232060323,0.7422466117981386,0.017417801884468287,0.07339295799327689,0.05299238145791285
9601,0.6175550356622008,0.01151860714897696,0.2485406591923771,0.007893588192009006,142.93999203835904,0.7593955581457135,0.5211236308158487,0.7341412125626977,0.016014946475459535,0.07621289163990808,0.047305057716301835
9602,0.6247603191712959,0.011830672662694986,0.26347393787604284,0.004493148363232633,143.39802319617132,0.7673274143494607,0.5402029326358191,0.7446797376863779,0.016014488108470615,0.07179406806444938,0.0496040477436874
