image_id,all_targets,all_U_purity,all_SRSC_purity,all_SRSC_N_eff,Corrected_by_CH_targets,Corrected_by_CH_U_purity,Corrected_by_CH_SRSC_purity,Corrected_by_CH_SRSC_N_eff,Still_Wrong_targets,Still_Wrong_U_purity,Still_Wrong_SRSC_purity,Still_Wrong_SRSC_N_eff,Harmed_by_CH_targets,Harmed_by_CH_U_purity,Harmed_by_CH_SRSC_purity,Harmed_by_CH_SRSC_N_eff,Stable_Correct_targets,Stable_Correct_U_purity,Stable_Correct_SRSC_purity,Stable_Correct_SRSC_N_eff,Top20_targets,Top20_U_purity,Top20_SRSC_purity,Top20_SRSC_N_eff,Bottom80_targets,Bottom80_U_purity,Bottom80_SRSC_purity,Bottom80_SRSC_N_eff,Q1_targets,Q1_U_purity,Q1_SRSC_purity,Q1_SRSC_N_eff,Q2_targets,Q2_U_purity,Q2_SRSC_purity,Q2_SRSC_N_eff,Q3_targets,Q3_U_purity,Q3_SRSC_purity,Q3_SRSC_N_eff,Q4_targets,Q4_U_purity,Q4_SRSC_purity,Q4_SRSC_N_eff,Q5_targets,Q5_U_purity,Q5_SRSC_purity,Q5_SRSC_N_eff,boundary_targets,boundary_U_purity,boundary_SRSC_purity,boundary_SRSC_N_eff,interior_targets,interior_U_purity,interior_SRSC_purity,interior_SRSC_N_eff,class0_targets,class0_U_purity,class0_SRSC_purity,class0_SRSC_N_eff,class1_targets,class1_U_purity,class1_SRSC_purity,class1_SRSC_N_eff,class2_targets,class2_U_purity,class2_SRSC_purity,class2_SRSC_N_eff,class3_targets,class3_U_purity,class3_SRSC_purity,class3_SRSC_N_eff,Deep_Correct_targets,Deep_Correct_U_purity,Deep_Correct_SRSC_purity,Deep_Correct_SRSC_N_eff,Deep_Wrong_targets,Deep_Wrong_U_purity,Deep_Wrong_SRSC_purity,Deep_Wrong_SRSC_N_eff,Top20_Deep_Correct_targets,Top20_Deep_Correct_U_purity,Top20_Deep_Correct_SRSC_purity,Top20_Deep_Correct_SRSC_N_eff,Top20_Deep_Wrong_targets,Top20_Deep_Wrong_U_purity,Top20_Deep_Wrong_SRSC_purity,Top20_Deep_Wrong_SRSC_N_eff,U_pair_auroc,U_pair_auprc,U_pair_positive,U_pair_negative,SR_pair_auroc,SR_pair_auprc,SR_pair_positive,SR_pair_negative,SC_pair_auroc,SC_pair_auprc,SC_pair_positive,SC_pair_negative,SRSC_pair_auroc,SRSC_pair_auprc,SRSC_pair_positive,SRSC_pair_negative,U_confusion,U_top20_repair,U_top20_harm,SR_confusion,SR_top20_repair,SR_top20_harm,SC_confusion,SC_top20_repair,SC_top20_harm,SRSC_confusion,SRSC_top20_repair,SRSC_top20_harm,raw_confusion,raw_top20_repair,raw_top20_harm,deep_confusion,deep_top20_repair,deep_top20_harm,oracle_confusion,oracle_top20_repair,oracle_top20_harm,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+80,784,1.0,1.0,159.06754298599398,27,1.0,1.0,206.58873353181062,0,nan,nan,nan,0,nan,nan,nan,757,1.0,1.0,157.37259959796617,16,1.0,1.0,195.66800832748413,768,1.0,1.0,158.3050332913796,150,1.0,1.0,117.84834307352702,132,1.0,1.0,152.73141473712343,235,1.0,1.0,165.45059889123795,240,1.0,1.0,178.3449186007182,27,1.0,1.0,192.12904781765408,0,nan,nan,nan,784,1.0,1.0,159.06754298599398,0,nan,nan,nan,784,1.0,1.0,159.06754298599398,0,nan,nan,nan,0,nan,nan,nan,764,1.0,1.0,157.81509179220149,20,1.0,1.0,206.9111785888672,16,1.0,1.0,195.66800832748413,0,nan,nan,nan,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",7,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",7,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",7,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",7,0,"[[0,0,0,0],[39,744,0,1],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[20,764,0,0],[0,0,0,0],[0,0,0,0]]",7,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",7,0,nan,0.0,nan,nan,159.06754298599398,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+81,556,1.0,1.0,149.404218069941,31,1.0,1.0,191.14163380284464,0,nan,nan,nan,0,nan,nan,nan,525,1.0,1.0,146.9397230457124,85,1.0,1.0,156.03901169720817,471,1.0,1.0,148.20685616268474,122,1.0,1.0,109.40829070669706,87,1.0,1.0,152.3025043531396,113,1.0,1.0,159.08452427281742,130,1.0,1.0,171.92165920551005,104,1.0,1.0,155.23316310002252,0,nan,nan,nan,556,1.0,1.0,149.404218069941,0,nan,nan,nan,556,1.0,1.0,149.404218069941,0,nan,nan,nan,0,nan,nan,nan,468,1.0,1.0,149.23949150346283,88,1.0,1.0,150.28026390075684,24,1.0,1.0,187.6191504796346,61,1.0,1.0,143.61403906149943,nan,1.0,77220,0,nan,1.0,77220,0,nan,1.0,77220,0,nan,1.0,77220,0,"[[0,0,0,0],[0,556,0,0],[0,0,0,0],[0,0,0,0]]",19,0,"[[0,0,0,0],[0,556,0,0],[0,0,0,0],[0,0,0,0]]",19,0,"[[0,0,0,0],[0,556,0,0],[0,0,0,0],[0,0,0,0]]",19,0,"[[0,0,0,0],[0,556,0,0],[0,0,0,0],[0,0,0,0]]",19,0,"[[0,0,0,0],[37,517,0,2],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[0,468,0,88],[0,0,0,0],[0,0,0,0]]",19,61,"[[0,0,0,0],[0,556,0,0],[0,0,0,0],[0,0,0,0]]",19,0,nan,0.0,nan,nan,149.404218069941,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+82,625,1.0,1.0,158.53023599243164,24,1.0,1.0,205.9613380432129,0,nan,nan,nan,0,nan,nan,nan,601,1.0,1.0,156.6361487225169,35,1.0,1.0,165.67538016183036,590,1.0,1.0,158.1063715078063,128,1.0,1.0,105.77812045812607,117,1.0,1.0,140.93644182906192,170,1.0,1.0,175.13922240313363,167,1.0,1.0,192.10646545958377,43,1.0,1.0,167.36713586851607,0,nan,nan,nan,625,1.0,1.0,158.53023599243164,0,nan,nan,nan,625,1.0,1.0,158.53023599243164,0,nan,nan,nan,0,nan,nan,nan,597,1.0,1.0,158.066693758046,28,1.0,1.0,168.4136186327253,24,1.0,1.0,189.87131118774414,11,1.0,1.0,112.88425792347302,nan,1.0,91550,0,nan,1.0,91550,0,nan,1.0,91550,0,nan,1.0,91550,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",13,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",13,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",13,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",13,0,"[[0,0,0,0],[32,593,0,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[0,597,0,28],[0,0,0,0],[0,0,0,0]]",12,10,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",13,0,nan,0.0,nan,nan,158.53023599243164,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+83,784,1.0,1.0,136.34173968130227,48,1.0,1.0,113.00655019283295,551,1.0,1.0,154.94403564259275,3,1.0,1.0,111.0586929321289,182,1.0,1.0,86.59488891769242,363,1.0,1.0,150.85923185952768,421,1.0,1.0,123.82428205494642,80,1.0,1.0,81.94083523750305,78,1.0,1.0,117.65015631455641,105,1.0,1.0,129.2112904503232,160,1.0,1.0,150.82693510055543,361,1.0,1.0,148.0898886017522,0,nan,nan,nan,784,1.0,1.0,136.34173968130227,0,nan,nan,nan,784,1.0,1.0,136.34173968130227,0,nan,nan,nan,0,nan,nan,nan,495,1.0,1.0,128.2467629557908,289,1.0,1.0,150.2068382249984,238,1.0,1.0,143.99888519479447,125,1.0,1.0,163.92133190917968,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,"[[0,0,0,0],[659,125,0,0],[0,0,0,0],[0,0,0,0]]",5,21,"[[0,0,0,0],[559,225,0,0],[0,0,0,0],[0,0,0,0]]",56,13,"[[0,0,0,0],[482,302,0,0],[0,0,0,0],[0,0,0,0]]",98,4,"[[0,0,0,0],[451,333,0,0],[0,0,0,0],[0,0,0,0]]",118,4,"[[0,0,0,0],[595,186,3,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[146,495,3,140],[0,0,0,0],[0,0,0,0]]",219,4,"[[0,0,0,0],[659,125,0,0],[0,0,0,0],[0,0,0,0]]",5,21,nan,0.0,0.0,0.0,136.34173968130227,0.5,0.5,0.5
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+84,784,1.0,1.0,140.94471865770768,12,1.0,1.0,94.94332218170166,690,1.0,1.0,145.07041976486428,29,1.0,1.0,141.78720013848667,53,1.0,1.0,97.18719093754606,343,1.0,1.0,141.19960150982826,441,1.0,1.0,140.74647643939167,39,1.0,1.0,120.90738345415164,89,1.0,1.0,133.6090251622575,104,1.0,1.0,132.22825266764715,209,1.0,1.0,156.9442112206272,343,1.0,1.0,138.02037845756152,0,nan,nan,nan,784,1.0,1.0,140.94471865770768,0,nan,nan,nan,784,1.0,1.0,140.94471865770768,0,nan,nan,nan,0,nan,nan,nan,335,1.0,1.0,161.53475301941828,449,1.0,1.0,125.58244357714409,169,1.0,1.0,170.54085430167837,174,1.0,1.0,112.70148816601983,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,"[[0,0,0,0],[750,34,0,0],[0,0,0,0],[0,0,0,0]]",4,21,"[[0,0,0,0],[734,50,0,0],[0,0,0,0],[0,0,0,0]]",8,19,"[[0,0,0,0],[713,71,0,0],[0,0,0,0],[0,0,0,0]]",17,18,"[[0,0,0,0],[699,85,0,0],[0,0,0,0],[0,0,0,0]]",25,18,"[[0,0,0,0],[681,92,4,7],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[257,335,0,192],[0,0,0,0],[0,0,0,0]]",164,18,"[[0,0,0,0],[750,34,0,0],[0,0,0,0],[0,0,0,0]]",4,21,nan,0.0,0.0,0.0,140.94471865770768,0.5,0.5,0.5
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+85,784,0.8501473710330545,0.8492040814052583,138.46814352638867,24,0.9585393344362577,0.9449557128051916,136.84357007344565,339,0.8428665954498766,0.8087116531742006,122.72061648973673,32,0.7535439453786239,0.7633709472138435,123.00655150413513,389,0.8577517037373276,0.885645095057843,153.56370232589447,268,0.9136872518696447,0.9030670696007672,118.70527425452845,516,0.8171460375752907,0.8212287309471258,148.7325795047967,81,0.8708341077521995,0.9010584141001289,130.25557529779127,166,0.8114742204681578,0.8205557162592928,152.09916769740093,155,0.7878174103075458,0.7852979377392799,159.12242709744362,121,0.7974882431266722,0.7797907168461271,140.03404995626656,261,0.9297527952041206,0.9214642233432938,119.35542085435655,81,0.5697983302359964,0.5678259685267637,146.4267303560987,703,0.8824493231021323,0.8816246036572613,137.55115130276633,419,0.8651459106824279,0.889751205225264,151.99571018628689,365,0.832929869353363,0.8026582050201011,122.93923823735486,0,nan,nan,nan,0,nan,nan,nan,372,0.8334119712172817,0.8670052415941671,152.00101545805572,412,0.8652579747502086,0.8331311891958552,126.24914265604852,45,0.9216993466019631,0.9226069768269857,92.14562437269423,223,0.9120704614528091,0.8991240389945796,124.06484485848603,0.5,0.8342595966958212,109882,21830,0.4180138487875925,0.8175190278589958,109882,21830,0.48293594324475986,0.8402664892509498,109882,21830,0.4451146458671866,0.8305184229367297,109882,21830,"[[419,0,0,0],[365,0,0,0],[0,0,0,0],[0,0,0,0]]",17,31,"[[419,0,0,0],[365,0,0,0],[0,0,0,0],[0,0,0,0]]",17,31,"[[392,27,0,0],[363,2,0,0],[0,0,0,0],[0,0,0,0]]",12,36,"[[379,40,0,0],[360,5,0,0],[0,0,0,0],[0,0,0,0]]",9,38,"[[371,48,0,0],[312,46,0,7],[0,0,0,0],[0,0,0,0]]",0,0,"[[311,107,0,1],[124,61,0,180],[0,0,0,0],[0,0,0,0]]",40,66,"[[419,0,0,0],[359,6,0,0],[0,0,0,0],[0,0,0,0]]",18,30,0.4451146458671866,-0.0009432896277962177,0.18158476559134817,0.009827001835219562,138.46814352638867,0.71875,0.314453125,0.6647135416666666
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+86,784,0.9230260738285676,0.9268200740465248,136.6547432529683,49,0.8075508165116213,0.8363014182874134,129.93407253343233,525,0.9563371261812392,0.9558027503603981,148.6350024777367,55,0.9364632336930795,0.9326356801119717,115.29523898037998,155,0.8419353727371462,0.8552049174904823,105.78022394487935,288,0.9616891647844265,0.9635493261480911,138.79713484976025,496,0.9005765371445206,0.905493411535938,135.410773938702,51,0.8260241033984166,0.8461044892376545,106.52461227716184,131,0.9256393848029711,0.9297325201616943,139.44850776031728,147,0.9081145454020727,0.9126191516311801,138.03540334896167,161,0.9146147232433284,0.9147878180934775,139.9484019309097,294,0.9507504917782585,0.9532135882902713,138.14255770209695,41,0.5287211611866951,0.5464596357650873,114.74820281238091,743,0.9447844875813494,0.9478090080566715,137.86358330419856,55,0.35098501159386203,0.4166248517957601,98.05856240012429,729,0.9661841786610901,0.9653121690037155,139.56666361909507,0,nan,nan,nan,0,nan,nan,nan,208,0.8790666825639514,0.8890964369504497,126.20536883060748,576,0.9389002984519013,0.9404424985534408,140.42812846104303,34,0.9789403869825251,0.9799879333552193,152.244041891659,254,0.959379946064996,0.9613488826636724,136.99715516698643,0.5,0.9355108114674441,123218,8494,0.4080515368415417,0.9157606523547539,123218,8494,0.4794617319988204,0.9326402259161265,123218,8494,0.4360763498400707,0.925919681928396,123218,8494,"[[55,0,0,0],[599,130,0,0],[0,0,0,0],[0,0,0,0]]",22,44,"[[55,0,0,0],[588,141,0,0],[0,0,0,0],[0,0,0,0]]",28,44,"[[55,0,0,0],[599,130,0,0],[0,0,0,0],[0,0,0,0]]",25,51,"[[55,0,0,0],[592,137,0,0],[0,0,0,0],[0,0,0,0]]",31,50,"[[38,17,0,0],[541,174,4,10],[0,0,0,0],[0,0,0,0]]",0,0,"[[37,14,0,4],[291,171,6,261],[0,0,0,0],[0,0,0,0]]",28,54,"[[48,7,0,0],[599,130,0,0],[0,0,0,0],[0,0,0,0]]",21,46,0.4360763498400707,0.003794000217957172,-0.09633426182455829,-0.0038275535811077566,136.6547432529683,0.5191094619666048,0.72430426716141,0.5265306122448979
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+87,784,0.7610974071585402,0.763194020628473,146.86094202314104,23,0.8903687129849973,0.9303196850030319,148.5827467545219,261,0.6652065758732544,0.6396923580446006,141.5255881415473,28,0.5747334355754512,0.5548441833151239,131.05780465262276,472,0.8188780388021368,0.8357021543118408,150.6647846092612,123,0.6799175996121353,0.6915047926510253,140.94015760344217,661,0.7762034832980377,0.7765340736409179,147.96269162015005,50,0.800966454744339,0.8236378729343414,121.84857070922851,153,0.7515173159977969,0.756677539568711,139.06857070424198,198,0.7851860785123074,0.782104303589975,149.13875649192116,263,0.7847065188472262,0.7825349468468713,157.16730317960673,120,0.6652103093763192,0.6727267653370897,140.87153476079305,124,0.5303998494580868,0.5293332678416083,150.40550484195833,660,0.8044405846658981,0.80713149539449,146.19499385718143,176,0.5148708424107595,0.5270026051016017,177.01154136657715,608,0.832373518006582,0.8315652198599357,138.13313695004112,0,nan,nan,nan,0,nan,nan,nan,509,0.832099054850389,0.8567540520886306,147.3336175869865,275,0.6296798119761727,0.5900229078531265,145.98606252496893,79,0.7846009497401081,0.8268336631074736,139.8341717780391,44,0.4919634027914567,0.4485279570587657,142.92590488087046,0.5,0.7550413022351797,99448,32264,0.5121828950368394,0.7546915246734193,99448,32264,0.4642970895973595,0.7412272646450796,99448,32264,0.48164350695880936,0.7506573776017517,99448,32264,"[[160,16,0,0],[283,325,0,0],[0,0,0,0],[0,0,0,0]]",26,26,"[[159,17,0,0],[278,330,0,0],[0,0,0,0],[0,0,0,0]]",28,24,"[[159,17,0,0],[250,358,0,0],[0,0,0,0],[0,0,0,0]]",37,20,"[[159,17,0,0],[244,364,0,0],[0,0,0,0],[0,0,0,0]]",40,19,"[[167,7,2,0],[275,333,0,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[118,58,0,0],[217,391,0,0],[0,0,0,0],[0,0,0,0]]",54,36,"[[172,4,0,0],[252,356,0,0],[0,0,0,0],[0,0,0,0]]",35,18,0.48164350695880936,0.002096613469932729,0.375475501687908,-0.01988925226032734,146.86094202314104,0.9409937888198758,0.8105590062111802,0.9503105590062112
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+88,784,1.0,1.0,153.92217018652934,84,1.0,1.0,147.1623675028483,12,1.0,1.0,90.64481353759766,0,nan,nan,nan,688,1.0,1.0,155.8511697580648,75,1.0,1.0,151.85071400960285,709,1.0,1.0,154.14129460580932,132,1.0,1.0,120.52180862426758,172,1.0,1.0,150.1803486846214,240,1.0,1.0,170.60302551587424,161,1.0,1.0,161.41624725531346,79,1.0,1.0,151.9283643312092,0,nan,nan,nan,784,1.0,1.0,153.92217018652934,0,nan,nan,nan,784,1.0,1.0,153.92217018652934,0,nan,nan,nan,0,nan,nan,nan,743,1.0,1.0,156.18322850942292,41,1.0,1.0,112.94738155458032,67,1.0,1.0,154.24459189799293,8,1.0,1.0,131.80198669433594,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,nan,1.0,131712,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",46,0,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",46,0,"[[0,0,0,0],[33,751,0,0],[0,0,0,0],[0,0,0,0]]",44,2,"[[0,0,0,0],[37,747,0,0],[0,0,0,0],[0,0,0,0]]",44,6,"[[0,0,0,0],[105,676,3,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[40,743,1,0],[0,0,0,0],[0,0,0,0]]",44,6,"[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]",46,0,nan,0.0,nan,nan,153.92217018652934,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+89,381,1.0,1.0,123.0804738322581,42,1.0,1.0,136.4073199317569,0,nan,nan,nan,0,nan,nan,nan,339,1.0,1.0,121.42936015621399,43,1.0,1.0,117.11753579073174,338,1.0,1.0,123.83907245884281,105,1.0,1.0,101.41432763962518,78,1.0,1.0,117.78471976060133,78,1.0,1.0,144.70513725280762,81,1.0,1.0,140.00621795654297,39,1.0,1.0,113.60111862573868,0,nan,nan,nan,381,1.0,1.0,123.0804738322581,0,nan,nan,nan,381,1.0,1.0,123.0804738322581,0,nan,nan,nan,0,nan,nan,nan,349,1.0,1.0,118.47751958459018,32,1.0,1.0,173.28144359588623,39,1.0,1.0,111.79894373967097,4,1.0,1.0,168.97380828857422,nan,1.0,36426,0,nan,1.0,36426,0,nan,1.0,36426,0,nan,1.0,36426,0,"[[0,0,0,0],[8,373,0,0],[0,0,0,0],[0,0,0,0]]",26,2,"[[0,0,0,0],[1,380,0,0],[0,0,0,0],[0,0,0,0]]",28,0,"[[0,0,0,0],[26,355,0,0],[0,0,0,0],[0,0,0,0]]",26,0,"[[0,0,0,0],[22,359,0,0],[0,0,0,0],[0,0,0,0]]",27,0,"[[0,0,0,0],[55,325,1,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[32,349,0,0],[0,0,0,0],[0,0,0,0]]",26,1,"[[0,0,0,0],[0,381,0,0],[0,0,0,0],[0,0,0,0]]",29,0,nan,0.0,nan,nan,123.0804738322581,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+9,784,0.9112789327544826,0.9427202577721707,151.80508279313847,27,0.9466267073595965,0.9585286621694211,143.19198919225622,39,0.7520383122639779,0.67443824502138,98.3761723836263,1,0.6597937941551208,0.9322059750556946,128.6527099609375,717,0.9189602150744142,0.9567323719440977,155.06789089080513,48,0.9030415688951811,0.9062837908665339,150.46134614944458,736,0.9118161521366109,0.9450965490921036,151.89271779164025,199,0.8704157502357684,0.9313514052923001,122.3311145341576,237,0.9280223972183742,0.9539748954622052,157.00278171909508,193,0.9279747275645251,0.956395138730657,166.68457948358565,99,0.9434313939677345,0.9588018222288652,171.20352789368292,56,0.8712466146264758,0.8599296435713768,148.97072764805384,43,0.5497282774642457,0.5946325181528579,98.09927013308503,741,0.9322596050587743,0.9629196812588515,154.92161443198097,713,0.9603372900883914,0.9692795624823256,158.62437243682305,71,0.4186224710773414,0.6760049865279399,83.3240473572637,0,nan,nan,nan,0,nan,nan,nan,667,0.908779345977789,0.9575576803673511,150.3308746074808,117,0.9255287137805907,0.8581342674218692,160.20932945838342,16,0.844008345156908,0.9716085344552994,121.44139432907104,32,0.9325581807643175,0.8736214190721512,164.97132205963135,0.5,0.9225431243926142,121510,10202,0.4441717831448232,0.8979936951757947,121510,10202,0.8400379094008703,0.9726729451999497,121510,10202,0.840949396545795,0.9719757406853986,121510,10202,"[[712,1,0,0],[21,50,0,0],[0,0,0,0],[0,0,0,0]]",12,0,"[[712,1,0,0],[19,52,0,0],[0,0,0,0],[0,0,0,0]]",12,0,"[[682,31,0,0],[0,71,0,0],[0,0,0,0],[0,0,0,0]]",10,5,"[[679,34,0,0],[0,71,0,0],[0,0,0,0],[0,0,0,0]]",8,5,"[[653,53,7,0],[1,70,0,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[596,117,0,0],[0,71,0,0],[0,0,0,0],[0,0,0,0]]",6,26,"[[713,0,0,0],[0,71,0,0],[0,0,0,0],[0,0,0,0]]",12,0,0.840949396545795,0.03144132501768815,0.02632268711372654,0.27241218090057373,151.80508279313847,0.8148148148148148,0.0,0.8148148148148148
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+90,726,1.0,1.0,140.04578055494744,71,1.0,1.0,154.8135435077506,90,1.0,1.0,97.89379861619737,11,1.0,1.0,71.58678158846769,554,1.0,1.0,146.36025021825026,171,1.0,1.0,123.84374444526539,555,1.0,1.0,145.03775924820084,84,1.0,1.0,102.9406696955363,133,1.0,1.0,140.6650996387453,180,1.0,1.0,159.25241436428493,167,1.0,1.0,156.69027534073697,162,1.0,1.0,120.27809635209448,0,nan,nan,nan,726,1.0,1.0,140.04578055494744,0,nan,nan,nan,726,1.0,1.0,140.04578055494744,0,nan,nan,nan,0,nan,nan,nan,508,1.0,1.0,151.96040465888075,218,1.0,1.0,112.2814271384423,60,1.0,1.0,164.58609924316406,111,1.0,1.0,101.82084995991475,nan,1.0,120454,0,nan,1.0,120454,0,nan,1.0,120454,0,nan,1.0,120454,0,"[[0,0,0,0],[53,673,0,0],[0,0,0,0],[0,0,0,0]]",54,3,"[[0,0,0,0],[57,669,0,0],[0,0,0,0],[0,0,0,0]]",54,5,"[[0,0,0,0],[75,590,23,38],[0,0,0,0],[0,0,0,0]]",41,37,"[[0,0,0,0],[75,562,20,69],[0,0,0,0],[0,0,0,0]]",37,50,"[[0,0,0,0],[111,548,36,31],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[88,508,47,83],[0,0,0,0],[0,0,0,0]]",30,69,"[[0,0,0,0],[41,685,0,0],[0,0,0,0],[0,0,0,0]]",59,3,nan,0.0,0.0,0.0,140.04578055494744,0.5,0.5,0.5
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+91,649,1.0,1.0,162.74614987130892,6,1.0,1.0,166.609494527181,0,nan,nan,nan,0,nan,nan,nan,643,1.0,1.0,162.71009999893687,19,1.0,1.0,162.02781436317846,630,1.0,1.0,162.76781395806208,123,1.0,1.0,113.40031526146865,148,1.0,1.0,161.2902164974728,189,1.0,1.0,176.08324969256367,158,1.0,1.0,187.17043526564973,31,1.0,1.0,159.69024141373174,0,nan,nan,nan,649,1.0,1.0,162.74614987130892,0,nan,nan,nan,649,1.0,1.0,162.74614987130892,0,nan,nan,nan,0,nan,nan,nan,631,1.0,1.0,162.6938383220304,18,1.0,1.0,164.57996029324002,6,1.0,1.0,162.45799001057944,13,1.0,1.0,161.8292717566857,nan,1.0,103448,0,nan,1.0,103448,0,nan,1.0,103448,0,nan,1.0,103448,0,"[[0,0,0,0],[0,649,0,0],[0,0,0,0],[0,0,0,0]]",4,0,"[[0,0,0,0],[0,649,0,0],[0,0,0,0],[0,0,0,0]]",4,0,"[[0,0,0,0],[0,649,0,0],[0,0,0,0],[0,0,0,0]]",4,0,"[[0,0,0,0],[0,649,0,0],[0,0,0,0],[0,0,0,0]]",4,0,"[[0,0,0,0],[16,633,0,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[0,631,0,18],[0,0,0,0],[0,0,0,0]]",4,13,"[[0,0,0,0],[0,649,0,0],[0,0,0,0],[0,0,0,0]]",4,0,nan,0.0,nan,nan,162.74614987130892,nan,nan,nan
TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+92,625,1.0,1.0,151.67519420166016,5,1.0,1.0,184.91891174316407,0,nan,nan,nan,0,nan,nan,nan,620,1.0,1.0,151.4070997053577,33,1.0,1.0,168.35515548243666,592,1.0,1.0,150.74539906269794,190,1.0,1.0,109.85139362937525,106,1.0,1.0,145.29692966533156,139,1.0,1.0,171.40423792557752,156,1.0,1.0,186.02124008765588,34,1.0,1.0,167.0368975471048,0,nan,nan,nan,625,1.0,1.0,151.67519420166016,0,nan,nan,nan,625,1.0,1.0,151.67519420166016,0,nan,nan,nan,0,nan,nan,nan,605,1.0,1.0,151.8731855534325,20,1.0,1.0,145.6859558105469,19,1.0,1.0,183.6472890753495,14,1.0,1.0,147.6015456063407,nan,1.0,86590,0,nan,1.0,86590,0,nan,1.0,86590,0,nan,1.0,86590,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",8,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",8,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",8,0,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",8,0,"[[0,0,0,0],[8,616,0,1],[0,0,0,0],[0,0,0,0]]",0,0,"[[0,0,0,0],[0,605,0,20],[0,0,0,0],[0,0,0,0]]",7,13,"[[0,0,0,0],[0,625,0,0],[0,0,0,0],[0,0,0,0]]",8,0,nan,0.0,nan,nan,151.67519420166016,nan,nan,nan
