DD_minus_C0,DD_minus_UC,UC_minus_C0,replicate
0.0011914840498169488,0.0030702951315428884,-0.0018788110817259396,203
-0.0026931287814279115,-0.0008300475105716965,-0.001863081270856215,204
-0.0009727232262428664,-0.000983220146685726,1.0496920442859548e-05,205
-0.0009984679975652,-0.0010922198547177464,9.375185715254641e-05,206
-0.0011106649604853969,0.0017037940310485888,-0.0028144589915339857,207
-6.79594670813799e-05,0.002170680850150375,-0.002238640317231755,208
-0.0015657846846039991,0.00044522819804404534,-0.0020110128826480445,209
-0.0018135620087857962,0.0006483796817129406,-0.002461941690498737,210
0.0004563346100251442,0.003139883175496294,-0.00268354856547115,211
-4.373179875138966e-05,0.0024401815316565934,-0.002483913330407983,212
0.001505239965654992,0.002360578027278848,-0.000855338061623856,213
-0.0023942351584369526,9.430632873841382e-05,-0.0024885414871753664,214
-0.001703094051980103,-0.0010499809220030354,-0.0006531131299770676,215
-0.0027368852545474054,-0.0009381086539123062,-0.0017987766006350991,216
0.00010062322188930661,0.001703897480224037,-0.0016032742583347304,217
-0.001835748752635591,-0.0008862736307466701,-0.0009494751218889208,218
-0.0002415623686894408,0.001385113068869348,-0.0016266754375587889,219
-0.002674744332997747,-0.000794020502223991,-0.0018807238307737562,220
-0.0019508896486576388,0.0006785609785758817,-0.0026294506272335205,221
-0.0016709880419391032,0.00018921905361213298,-0.0018602070955512362,222
0.001069472305768815,0.0032907769637263717,-0.002221304657957557,223
-0.0020581527154125423,0.002375846473454679,-0.0044339991888672214,224
-0.0010699677794293594,-0.0007985367730309889,-0.0002714310063983705,225
-0.0004341481590386387,0.0016779824232592278,-0.0021121305822978664,226
0.0013450151165078639,0.002899593184947369,-0.001554578068439505,227
-0.0016726194538198014,0.00029347670795887293,-0.0019660961617786743,228
-7.874367575955166e-05,0.0012622928353559493,-0.001341036511115501,229
-0.0005352755430750866,0.00332675637256008,-0.003862031915635167,230
-0.0018239075967764196,0.000773198423963839,-0.0025971060207402585,231
0.0016232427912727942,0.0007369086352927434,0.0008863341559800508,232
-0.0007366744025055771,-0.00025048922253356753,-0.0004861851799720096,233
-0.0007577524923950696,0.00193754752718156,-0.0026953000195766297,234
-0.003897586994194513,-0.0016934616309001171,-0.002204125363294396,235
0.001187424672925097,0.0015685561385844204,-0.00038113146565932343,236
-0.001036243796351699,-0.001100231496791837,6.398770044013791e-05,237
-0.000814056119647133,-0.0004416039144370387,-0.00037245220521009426,238
-0.002582797101746803,-0.000676023764766831,-0.0019067733369799722,239
-0.0014964891005617709,0.0009856982221236876,-0.0024821873226854585,240
-0.0028372058508375764,6.397118935130841e-05,-0.0029011770401888848,241
-0.0021289934088707385,-0.0014453631266122535,-0.000683630282258485,242
0.0008021954582153601,0.0017658434145498836,-0.0009636479563345235,243
0.001058519668370006,0.0018028052087932789,-0.0007442855404232729,244
0.0005279846014831779,0.00014976230783647626,0.0003782222936467017,245
0.00042202304601168805,0.0034116160354114022,-0.002989592989399714,246
-0.0015105257415728435,0.0016432192020069403,-0.0031537449435797837,247
-3.8605829473126185e-05,0.0003724523229925447,-0.0004110581524656709,248
-0.0025361010256893524,-0.0013403682646518922,-0.0011957327610374602,249
8.360102893245625e-05,-3.148481855519414e-05,0.00011508584748765038,250
-0.001548631194862926,-0.00020533610319761753,-0.0013432950916653086,251
0.0011997852019539623,0.002593439927400354,-0.0013936547254463916,252
-0.0032518144666033866,0.0004989881027462895,-0.003750802569349676,253
-0.0011562035800986026,0.0030054683942623006,-0.004161671974360903,254
0.001663716318233921,0.003082064039200194,-0.0014183477209662732,255
-0.0012492040321481213,0.0012745576510411194,-0.0025237616831892407,256
-0.0023328815768947075,0.00036571792149597826,-0.002698599498390686,257
0.0014925775047235357,0.002288089519306924,-0.0007955120145833883,258
-0.0008903794098867879,0.0018271019791702425,-0.0027174813890570304,259
-0.002425812861672094,-0.0009554752809536327,-0.0014703375807184615,260
-0.0030682876662909697,-0.00024374882432742773,-0.002824538841963542,261
2.858628665414198e-05,0.0010316189280512589,-0.001003032641397117,262
-0.0018980006773461344,0.0003418009208139283,-0.0022398015981600627,263
-0.002599173410269384,-0.0010835645279471118,-0.0015156088823222724,264
-0.0022594801131664566,0.00021367423475482372,-0.0024731543479212803,265
0.0009201648136143437,0.0005396847724670195,0.00038048004114732414,266
-0.0022285707634470686,-0.0007691155622202572,-0.0014594552012268114,267
-0.0013831503288631586,-0.0016164443818199592,0.0002332940529568006,268
-0.002019979671747385,-0.0009425272876907309,-0.0010774523840566541,269
0.0004469451248478862,0.0026130184037626014,-0.0021660732789147152,270
0.0006977616380711149,0.0012149719223264466,-0.0005172102842553317,271
-0.0015186801997350008,-0.0006910194217973897,-0.0008276607779376111,272
-0.0018827479199741148,-0.00033191007532917816,-0.0015508378446449367,273
-0.0018396410548450204,0.0012678182663650173,-0.0031074593212100377,274
2.0435675556873534e-05,0.0012316109744341386,-0.001211175298877265,275
-0.003758143580822604,-0.004033282135496363,0.00027513855467375947,276
0.00031306211587589505,0.0017019924246752804,-0.0013889303087993854,277
-0.0017807334500659078,-0.002098390907710801,0.00031765745764489317,278
-0.0012515224117267687,0.002355734396165987,-0.003607256807892756,279
-0.0005939360998182819,0.0018850707012059154,-0.0024790068010241972,280
