GS_minus_C0,RCS_minus_C0,RCS_minus_GS,replicate
-0.0007866993457643634,-0.0016267617907764764,-0.000840062445012113,270
-0.0008645249135649236,-0.0017315047260054728,-0.0008669798124405492,271
-0.0022246723200780583,-0.0026161314756801834,-0.0003914591556021252,272
-0.0012685031623820286,-0.0019707303160284573,-0.0007022271536464286,273
-0.0024534003396581294,-0.0026143207881843544,-0.000160920448526225,274
-0.0018807613871266726,-0.0020937159963044794,-0.00021295460917780673,275
-0.0014616025063263205,-0.001219732918113281,0.0002418695882130395,276
-0.002472207065567611,-0.002243957075214631,0.00022824999035298,277
-0.0017010033415149062,-0.0018601269339142412,-0.00015912359239933505,278
-0.0029427444845344652,-0.0028964925549690435,4.625192956542179e-05,279
-0.002286776547717584,-0.0021498521350221678,0.0001369244126954161,280
-0.0014390939146293746,-0.002489885298846861,-0.0010507913842174865,281
-0.002746345388719096,-0.002866197852593011,-0.00011985246387391513,282
-0.0029011733203639922,-0.0024209756437695296,0.00048019767659446266,283
-0.003563357151394664,-0.0033173080061190685,0.0002460491452755953,284
-0.0014270577694348585,-0.002058731876002584,-0.0006316741065677256,285
-0.0015709450580443374,-0.001820453470132266,-0.00024950841208792873,286
-9.555814560979758e-05,-0.001188468616954097,-0.0010929104713442994,287
-0.0030234210032447084,-0.003408206682425141,-0.0003847856791804327,288
-0.003537560022243591,-0.0037837291368799653,-0.00024616911463637425,289
-0.0039261822518666945,-0.0038475755366298436,7.860671523685081e-05,290
-0.002421594927265458,-0.0023847940924021094,3.680083486334862e-05,291
-0.0030112760573063335,-0.003458101580366746,-0.00044682552306041234,292
-0.0015222599075828125,-0.0018768192740843403,-0.00035455936650152786,293
-0.003090313884543172,-0.0028686749918271914,0.0002216388927159807,294
-0.002688036725379428,-0.0019337772134669917,0.0007542595119124362,295
-0.0014826784909537372,-0.002259753549892718,-0.0007770750589389808,296
-0.0024737866311493883,-0.002467813478515102,5.973152634286549e-06,297
-0.0015584388417340111,-0.002177214997549415,-0.0006187761558154037,298
-0.0021539544889291884,-0.0026903017445125688,-0.0005363472555833804,299
-0.0022713094054008787,-0.0025297343360000113,-0.00025842493059913263,300
-0.0015864151481288502,-0.0017888873820831597,-0.00020247223395430947,301
-0.002963340387250879,-0.0028049320752888685,0.00015840831196201055,302
-0.0021267078665974104,-0.0023397384187032744,-0.00021303055210586397,303
-0.0015894510519428584,-0.0007031614538058895,0.000886289598136969,304
-0.00116788514477284,-0.0023778247037067324,-0.0012099395589338924,305
-0.003489618670835415,-0.0035046295654638238,-1.5010894628408877e-05,306
-0.002539677349876035,-0.0022113481004342184,0.00032832924944181663,307
-0.001502581772681033,-0.0016032681860114195,-0.00010068641333038642,308
-0.003207790015648082,-0.0031190310303517155,8.875898529636661e-05,309
-0.0011922881649784056,-0.0017392129137434598,-0.0005469247487650541,310
-0.0018647129042099753,-0.0025174285805977803,-0.000652715676387805,311
