image_id,class,k,mean_soft_purity,w_normalized_soft_purity,mean_soft_coverage,mean_rival_mass,mean_bg_mass,mean_hard_iou,mean_hard_precision,mean_hard_recall
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,3,5,0.7870771288871765,0.7870120406150818,0.17387504875659943,0.2129228413105011,0.0,0.16645565352332067,0.8341303589636201,0.17218001168806443
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,3,10,0.7867354154586792,0.7869501113891602,0.16968956589698792,0.2132645845413208,0.0,0.16425686108546475,0.8551898461390192,0.16925774400836202
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,0,1,0.9998229146003723,0.9998229146003723,0.40010806918144226,6.536379805766046e-05,0.00011165493924636394,0.3998519066997414,0.9999999999907409,0.3998519066997414
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,0,3,0.9997484087944031,0.9997500777244568,0.39707446098327637,8.372167940251529e-05,0.00016790123481769115,0.39442181907789303,0.9999999999905871,0.39442181907789303
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,0,5,0.999749481678009,0.9997503161430359,0.37917572259902954,8.438563963863999e-05,0.0001660990237724036,0.375342465752035,0.9999999999900553,0.375342465752035
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,0,10,0.9994443655014038,0.9994561076164246,0.3722990155220032,0.0001023401491693221,0.0004532216698862612,0.3693076638268445,0.9999999999896259,0.3693076638268445
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,3,1,0.0009145014337264001,0.0009145014337264001,0.03976769372820854,0.9821203351020813,0.01696520671248436,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,3,3,0.0010196061339229345,0.0010172202019020915,0.04391643777489662,0.972953736782074,0.026026681065559387,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,3,5,0.0010527290869504213,0.0010473427828401327,0.045078251510858536,0.9634367823600769,0.03551047295331955,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,3,10,0.0010562522802501917,0.0010576744098216295,0.0468025878071785,0.9350752830505371,0.06386854499578476,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,0,1,0.8484674096107483,0.8484674096107483,0.2992077171802521,0.0024826384615153074,0.14904984831809998,0.2842003853537168,0.8550724637433312,0.2985829959483949
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,0,3,0.8466323018074036,0.8466556072235107,0.2985154092311859,0.004691009875386953,0.14867658913135529,0.2858982999763436,0.8624623882524626,0.2995951416973725
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,0,5,0.8456934690475464,0.8457809686660767,0.2958810031414032,0.006593686528503895,0.1477127969264984,0.2831144220371621,0.8639560768616745,0.2963562753006442
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,0,10,0.8468562364578247,0.8467704057693481,0.2969587445259094,0.005485085770487785,0.14765873551368713,0.28330784003424386,0.862331281545368,0.2967611336002352
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,1,1,0.769707441329956,0.769707441329956,0.34804514050483704,0.09676569700241089,0.13352681696414948,0.3155080213869999,0.7887700534548457,0.34462616822027303
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,1,3,0.7642459869384766,0.764049768447876,0.3434712886810303,0.09854487329721451,0.13720913231372833,0.3079439543377946,0.782091137708529,0.33683800622659454
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,1,5,0.7625187635421753,0.7625344395637512,0.3265543580055237,0.10181590169668198,0.13566532731056213,0.2949569988434596,0.7892228704276141,0.3205607476598065
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,1,10,0.7707348465919495,0.7703468203544617,0.3235551714897156,0.09784151613712311,0.13142362236976624,0.29354093686459937,0.7951767218515913,0.31834112149160815
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+92,0,1,0.03895943611860275,0.03895943611860275,0.07742532342672348,0.9547362327575684,0.006304406560957432,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+92,0,3,0.04172929748892784,0.041249778121709824,0.10540705174207687,0.9536526799201965,0.004618065897375345,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+92,0,5,0.06198571249842644,0.06190835312008858,0.21463966369628906,0.9327961802482605,0.005218151491135359,0.03658536585254313,0.03858520900197475,0.15584415582391636
