image_id,class,entropy,normalized_entropy,effective_query_count,dominant_share,top1_mass,top3_mass,top5_mass,top10_mass,top20_mass,gini,diffuseness_bin,weighted_target_purity,weighted_rival_mass,weighted_bg_mass,contribution_target_fraction,contribution_rival_fraction,contribution_bg_fraction,contribution_entropy,effective_contribution_count,pure_basis_fraction,best_basis_purity
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+437,1,4.927654399280227,0.9336012416218744,138.0553096299119,0.011423526565736185,0.011423526565736185,0.03372891968275127,0.055310635097598496,0.10814897937534507,0.21006379892989266,0.4191536778432947,very_diffuse,0.5918867588043213,0.0,0.40811318159103394,0.5931135416030884,0.0,0.4068865180015564,4.865546703338623,129.74184952872181,0.015306122448979591,0.8522875905036926
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+438,1,4.331774513558694,0.8207048905205504,76.07917037658758,0.025938308448296483,0.025938308448296483,0.0756430251728121,0.12273036963872241,0.2313832487660297,0.4209363107929431,0.7024815272621208,moderate,0.3202641010284424,0.05062253773212433,0.6291133165359497,0.2879498600959778,0.0903768241405487,0.6216733455657959,4.507169723510742,90.66484844494363,0.0,0.45867106318473816
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+438,2,5.119896182820996,0.970023675758384,167.31799823682215,0.00919924515882957,0.00919924515882957,0.027326504532852295,0.04524800214809744,0.08774353436664495,0.16983331190450734,0.287430034549778,very_diffuse,0.3288634419441223,0.053904302418231964,0.6172322034835815,0.35410234332084656,0.03530201315879822,0.6105955243110657,4.974499225616455,144.67635679116134,0.0,0.3914352357387543
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+439,1,4.666906164473339,0.8841994662453422,106.36814728578788,0.017733144052007502,0.017733144052007502,0.05087828194855122,0.08185640445860409,0.15538881425983275,0.2892185730585708,0.5680562515632377,diffuse,0.6857504844665527,0.16378259658813477,0.15046697854995728,0.6754142642021179,0.17901936173439026,0.14556647837162018,4.680159568786621,107.7872706832192,0.3877551020408163,0.7396031618118286
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+439,2,4.947274696806738,0.9373185344040988,140.79074313836603,0.011684663919937253,0.011684663919937253,0.03411538342249455,0.05588467668277417,0.10868214094777821,0.21004802947463225,0.41351066385146695,very_diffuse,0.5694220066070557,0.29769203066825867,0.1328859031200409,0.598472535610199,0.2675313949584961,0.1339961141347885,4.809537410736084,122.67485631823148,0.015306122448979591,0.7032492160797119
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+44,0,5.088638288307434,0.9641015053373801,162.16888436767192,0.01154756660151365,0.01154756660151365,0.03288202792595554,0.052409860327209346,0.0995861561451653,0.18689367142428825,0.3148669152734811,very_diffuse,0.8299670219421387,0.17003299295902252,0.0,0.8843668103218079,0.11563311517238617,0.0,5.041572570800781,154.71312116182253,0.5816326530612245,0.9997403025627136
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+44,1,4.60391508292213,0.8722650757256045,99.87456842464715,0.04215410437755133,0.04215410437755133,0.08911924059714038,0.13296844150204204,0.2295731948959528,0.3804463225734907,0.6174051619125016,diffuse,0.7109178304672241,0.2890821099281311,0.0,0.7054184675216675,0.2945815622806549,0.0,4.580389022827148,97.55233691218679,0.3622448979591837,0.8508856892585754
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+440,1,4.601097953032998,0.8717313378151925,99.59360473419471,0.018847918589584702,0.018847918589584702,0.0525338196677818,0.08471651578310727,0.16166539039452016,0.3080110055632595,0.5961276770349249,diffuse,0.610271692276001,0.38329464197158813,0.006433599628508091,0.6085403561592102,0.3848741948604584,0.006585408467799425,4.534303665161133,93.15862311888259,0.00510204081632653,0.8232269883155823
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+440,2,4.95868150470181,0.9394796863743622,142.40591053774796,0.010803721104764834,0.010803721104764834,0.03202897553127246,0.05297949724399367,0.10381675136283512,0.20226165357812392,0.4030976940854334,very_diffuse,0.6324706077575684,0.3666578531265259,0.0008715643780305982,0.6522527933120728,0.34719938039779663,0.0005478850798681378,4.865899562835693,129.78763825051306,0.05102040816326531,0.7172433137893677
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+441,1,4.468896224117636,0.846684187942432,87.26035396411672,0.020972142044004022,0.020972142044004022,0.06108223304614377,0.10040090109401632,0.19497759070711432,0.3645487708322971,0.6552640302304515,diffuse,0.7327103614807129,0.09408698976039886,0.1732027232646942,0.7309556007385254,0.09453153610229492,0.1745128184556961,4.442394256591797,84.97815781546566,0.3163265306122449,0.7927989959716797
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+441,2,5.0636940379201825,0.959375527976576,158.17373822522097,0.009677922504261527,0.009677922504261527,0.028404652584550674,0.046798934959446446,0.09146190856901562,0.17747457509438708,0.32942418228713866,very_diffuse,0.25618720054626465,0.32780489325523376,0.4160078763961792,0.26221898198127747,0.3144242763519287,0.42335668206214905,4.977099418640137,145.0530327476529,0.0,0.31373971700668335
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+442,1,5.0336897978056445,0.953690876912381,153.49834693338443,0.013242011189343312,0.013242011189343312,0.0388074998989961,0.06393306813831173,0.12373288191494054,0.2345887519337313,0.3836867501527639,very_diffuse,0.3788827657699585,0.08704164624214172,0.5340756177902222,0.4238787889480591,0.059808507561683655,0.516312837600708,4.760712623596191,116.82915145126887,0.0,0.5178653597831726
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+442,2,4.944927230438306,0.9368737796914807,140.46062922111514,0.01373694123824201,0.01373694123824201,0.04076008779256851,0.06642248355824783,0.12678024000506086,0.23389361781227233,0.41328083024395745,very_diffuse,0.17017093300819397,0.21249565482139587,0.6173334121704102,0.16247917711734772,0.22411176562309265,0.6134089827537537,4.950818061828613,141.29050102241953,0.0,0.19920696318149567
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+443,1,5.165253226120315,0.9786170933378974,175.08178824081978,0.009382214538090126,0.009382214538090126,0.027054702338070682,0.04433819997585702,0.08663430195020337,0.16906918001011065,0.25360704545889146,very_diffuse,0.6145614385604858,0.0022432098630815744,0.38319528102874756,0.64277583360672,0.0016632003244012594,0.35556092858314514,5.030494689941406,153.00868583453132,0.27040816326530615,0.7291423082351685
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+443,2,4.708741339082791,0.8921256249801263,110.9124708212914,0.020901117403528385,0.020901117403528385,0.06093986327631769,0.09840553275146868,0.18432883331179883,0.33460468405251714,0.562979111071735,diffuse,0.007498864084482193,0.4464517831802368,0.5460494160652161,0.00854797475039959,0.4351521134376526,0.5562998652458191,4.482074737548828,88.41792650022039,0.0,0.011973297223448753
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+444,1,4.841075397473599,0.9171978462058207,126.6054297072952,0.016926033759913542,0.016926033759913542,0.04640772565619827,0.07503401078915502,0.14170324433077325,0.261970928506797,0.4998127858690524,very_diffuse,0.808043897151947,0.1919560730457306,0.0,0.869811475276947,0.13018843531608582,0.0,4.685271739959717,108.33970853653635,0.3673469387755102,0.9945305585861206
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+444,2,4.987084291779368,0.9448609235985076,146.5086237305173,0.011070537618875612,0.011070537618875612,0.032266985387402206,0.05268790965550289,0.10302202159367384,0.1982067782202756,0.38052337639705724,very_diffuse,0.7060188055038452,0.2939811944961548,0.0,0.7000561952590942,0.2999437153339386,0.0,4.96151065826416,142.8093691809639,0.5357142857142857,0.8674513101577759
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+445,1,5.039639380329152,0.9548180942821483,154.41432014285516,0.01136354745458225,0.01136354745458225,0.033202759528304385,0.05452978426765821,0.10601710832279236,0.20478762412453339,0.3646071660700809,very_diffuse,0.6926077604293823,0.2683485150337219,0.03904380649328232,0.7446650266647339,0.21043308079242706,0.044901877641677856,4.939365386962891,139.6815776765747,0.4489795918367347,0.9242281913757324
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+445,2,4.812314017285063,0.9117486693604034,123.0159494492511,0.018031832013121512,0.018031832013121512,0.049707214372754285,0.08039178229535496,0.15296913468718623,0.2870583527520916,0.5062700445827732,very_diffuse,0.8552080392837524,0.13956128060817719,0.005230723414570093,0.8712510466575623,0.12405993789434433,0.004689011722803116,4.694457054138184,109.33942713330399,0.46938775510204084,0.9948108196258545
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+446,1,5.261613159804244,0.9968735996673709,192.79224528259724,0.006558146230119244,0.006558146230119244,0.019654843660896794,0.03253703884902019,0.06409721239401911,0.12701587317294133,0.10139307666090236,very_diffuse,0.26070937514305115,0.0,0.7392904758453369,0.2561764121055603,0.0,0.7438235282897949,5.256457328796387,191.80079910702864,0.00510204081632653,0.7050650715827942
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+447,1,5.261683219602935,0.9968868733082851,192.80575274165022,0.006543373326992007,0.006543373326992007,0.01960617893683262,0.03245020755720653,0.06401503606536948,0.12672442119039143,0.10109634350734864,very_diffuse,0.5725064873695374,0.0,0.42749348282814026,0.5651613473892212,0.0,0.4348386824131012,5.247409820556641,190.07330633326058,0.07142857142857142,0.7721328139305115
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+448,1,5.2617063208485675,0.9968912501070332,192.81020684615123,0.006557512133694042,0.006557512133694042,0.01963927654581221,0.032442726400586284,0.06397583475867064,0.12683581056984541,0.10111298246501765,very_diffuse,0.9120755195617676,0.0,0.08792455494403839,0.9319549202919006,0.0,0.06804493069648743,5.233282566070557,187.4069707099338,0.9489795918367347,0.9541206359863281
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+449,1,5.261522979188126,0.9968565139043779,192.77485994305704,0.006559209562263641,0.006559209562263641,0.019670199992127484,0.032547165818165316,0.06415659642156928,0.12709712116123534,0.1017346105142718,very_diffuse,1.0,0.0,0.0,1.0,0.0,0.0,5.239253997802734,188.5294065809352,1.0,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+45,0,5.224814723512566,0.989901709386942,185.82673801099477,0.007562128857745363,0.007562128857745363,0.022428165297080572,0.03682783965569074,0.07234002140630379,0.14097708258281014,0.16767023267237358,very_diffuse,0.8985980153083801,0.10140206664800644,0.0,0.9676987528800964,0.03230125457048416,0.0,5.094742774963379,163.16186990818272,0.7602040816326531,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+45,1,4.063123278691485,0.7698058001801419,58.15566406994905,0.04245058524891359,0.04245058524891359,0.12075038475473768,0.19551970795358015,0.3543847473068378,0.5877784970794425,0.780878235124784,moderate,0.6009365320205688,0.39906346797943115,0.0,0.523235023021698,0.4767650365829468,0.0,4.3046650886535645,74.0444129857175,0.0663265306122449,0.7383513450622559
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+450,1,4.772282497303051,0.904164233900669,118.1886997137361,0.01495662898763274,0.01495662898763274,0.043691889481246665,0.07201716123506022,0.14007208736052726,0.266387273767535,0.5260319112031941,diffuse,0.38363879919052124,0.6163610219955444,0.0,0.3894389867782593,0.6105610132217407,0.0,4.721832752227783,112.37401778341294,0.0,0.48058947920799255
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+450,2,4.942986246930935,0.9365060378683703,140.1882618721383,0.011470585328536396,0.011470585328536396,0.03363873222104051,0.055509415633542177,0.10871320454520637,0.21115443158226688,0.419489303681978,very_diffuse,0.924896240234375,0.07510381937026978,0.0,0.934708297252655,0.06529175490140915,0.0,4.896169662475586,133.77638836137294,0.5510204081632653,0.995573103427887
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+451,1,4.736981882810304,0.897476123321068,114.08934651740067,0.015543958981092497,0.015543958981092497,0.045384764388573265,0.07448500821195599,0.1459294747353022,0.27794206865906207,0.5407318284512039,diffuse,0.6355443000793457,0.34039172530174255,0.024064045399427414,0.6321849822998047,0.34371668100357056,0.024098435416817665,4.734781265258789,113.83855554772755,0.05102040816326531,0.7191755771636963
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+451,2,4.960769695722053,0.9398753183670457,142.7035919810499,0.011202391659629414,0.011202391659629414,0.03316165348841042,0.05462514337980434,0.10658406450578983,0.20616044360599425,0.4090942398001891,very_diffuse,0.7039365768432617,0.2541380822658539,0.04192521423101425,0.7297408580780029,0.22632990777492523,0.04392918571829796,4.843340873718262,126.89257643998099,0.46938775510204084,0.8309875130653381
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+452,1,4.723103901038618,0.8948467788168868,112.516952709021,0.01708470868345265,0.01708470868345265,0.04878479312606134,0.07981398816650978,0.15398249624475535,0.28534839247724314,0.5524314644255433,diffuse,0.6515322923660278,0.24065250158309937,0.10781511664390564,0.6760849356651306,0.22372014820575714,0.10019499808549881,4.620553016662598,101.55017554315823,0.37244897959183676,0.7735517621040344
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+452,2,4.892696605162609,0.9269780823359194,133.31258117814392,0.011613565732854828,0.011613565732854828,0.03471377189890644,0.05727903940575575,0.110910284721756,0.21080475449085687,0.43604869070878616,very_diffuse,0.6527159214019775,0.1467544436454773,0.20052959024906158,0.6565103530883789,0.14679235219955444,0.19669725000858307,4.847709655761719,127.44815516690336,0.2653061224489796,0.7473399043083191
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+453,1,4.819236940707674,0.9130602974453492,123.87053414612731,0.015459456826135382,0.015459456826135382,0.04421390226087716,0.0720810440626857,0.13944571869665714,0.2665829764582782,0.5100908919780407,very_diffuse,0.4662579894065857,0.37581318616867065,0.15792880952358246,0.4828924238681793,0.3828170895576477,0.13429054617881775,4.696563720703125,109.57001164573825,0.0,0.5483909845352173
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+453,2,4.94417964506269,0.936732140976924,140.3556621496721,0.011340274706604822,0.011340274706604822,0.0335128007252469,0.05523941045401984,0.10833713208992361,0.2095532176144961,0.4127443130012485,very_diffuse,0.266417920589447,0.15236207842826843,0.5812200903892517,0.26768940687179565,0.1443113386631012,0.5879992842674255,4.885862350463867,132.4045952813747,0.0,0.46665719151496887
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+454,1,5.218510659238049,0.9887073313407032,184.6589590548601,0.008011928912490295,0.008011928912490295,0.02323392459788475,0.03823467298564098,0.07517201514786032,0.14745754247376236,0.18330105173613775,very_diffuse,0.8337641358375549,0.09459248185157776,0.07164351642131805,0.8714476227760315,0.06858882308006287,0.05996362492442131,5.165157318115234,175.06499730098923,0.8367346938775511,0.9248645901679993
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+454,2,4.346485389601955,0.82349203649843,77.20663427954477,0.03242453207028844,0.03242453207028844,0.09439954776698892,0.14783783903911296,0.2728858066222717,0.4797971500739647,0.707640654212718,moderate,0.09554386883974075,0.7263217568397522,0.17813438177108765,0.06268032640218735,0.7619744539260864,0.17534524202346802,4.113225936889648,61.14364530157047,0.0,0.45842012763023376
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+455,1,5.2581373672137675,0.996215070473732,192.12330265132857,0.006819214359404096,0.006819214359404096,0.020269685880286777,0.03353734855455209,0.06624473407692667,0.13024164609804723,0.1108581444456096,very_diffuse,0.6582411527633667,0.0,0.3417588472366333,0.7153124213218689,0.0,0.2846876084804535,5.137125015258789,170.22566794544466,0.5969387755102041,0.7811155915260315
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+456,1,5.180246233021979,0.9814576922770363,177.7265677558279,0.00867540409498392,0.00867540409498392,0.02572540626221817,0.04197566308955809,0.08193092518325255,0.15951819670196152,0.23336617481816035,very_diffuse,0.5697466135025024,0.0,0.43025335669517517,0.6430239081382751,0.0,0.35697615146636963,4.949028491973877,141.03787791180096,0.061224489795918366,0.7141872048377991
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+457,1,5.094363781448667,0.96518626637629,163.1000443341251,0.009798620122746904,0.009798620122746904,0.028581156124935038,0.04690255705686524,0.09221786380707905,0.17968663336828555,0.31197318432808574,very_diffuse,0.679405689239502,0.0,0.32059431076049805,0.7181046009063721,0.0,0.28189530968666077,4.9269609451293945,137.95960778865918,0.5459183673469388,0.7999959588050842
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+458,1,4.759965285682765,0.9018305953923154,116.74187321422583,0.015983863635300626,0.015983863635300626,0.04699282231677937,0.0753702789417927,0.14412479291701347,0.2707805412533445,0.527164534247927,diffuse,0.5125834345817566,0.0,0.4874166250228882,0.5436022281646729,0.0,0.45639777183532715,4.619842529296875,101.47805105125202,0.0,0.5839120745658875
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+459,1,4.737652253501366,0.8976031328186524,114.16585431289505,0.015464444694206866,0.015464444694206866,0.04508818056362641,0.0735470573386915,0.1404398394756045,0.2671266576682306,0.5364098807779416,diffuse,0.5468853712081909,0.09815073013305664,0.35496389865875244,0.5529589653015137,0.09214449673891068,0.354896605014801,4.699946880340576,109.94133225088436,0.0,0.6298238635063171
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+459,2,4.850969232978874,0.9190723480202084,127.8642600644551,0.012760778946229156,0.012760778946229156,0.03733237018252646,0.061321538397589144,0.11900373012453114,0.22736153870494394,0.4648794126541873,very_diffuse,0.7044265270233154,0.17959466576576233,0.11597883701324463,0.7337225079536438,0.16565139591693878,0.10062604397535324,4.757976531982422,116.50993309421837,0.4846938775510204,0.7965620160102844
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+46,1,5.261359936681988,0.9968256236117895,192.74343200888555,0.0066143179625342274,0.0066143179625342274,0.019822186793121213,0.03275206470883403,0.06448156712901044,0.12752132271623864,0.10252118804522548,very_diffuse,1.0000001192092896,0.0,0.0,1.0,0.0,0.0,5.216006278991699,184.19708140552714,1.0,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+460,1,4.6519175437097875,0.8813596983109077,104.78572425943537,0.016509492126700966,0.016509492126700966,0.04838552018036907,0.0797907283990764,0.15526865047589175,0.2974870376057931,0.5778660192889864,diffuse,0.6483771204948425,0.35162293910980225,0.0,0.6536677479743958,0.346332311630249,0.0,4.651900291442871,104.78391648374557,0.18877551020408162,0.7203002572059631
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+460,2,4.9512587112882365,0.9380733521257131,141.3527743246858,0.010989894236466567,0.010989894236466567,0.032721382817076164,0.0537718772081742,0.10512783492765972,0.2032395368834968,0.40590602054811886,very_diffuse,0.6601382493972778,0.33986181020736694,0.0,0.6601740121841431,0.3398260176181793,0.0,4.78947639465332,120.23839471155817,0.22448979591836735,0.9482637643814087
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+461,1,4.392687389449914,0.8322455408898435,80.85742264776364,0.02204087675158566,0.02204087675158566,0.06457005757056306,0.10567600593938428,0.20143908942021566,0.37287334188238913,0.6748244184805539,diffuse,0.5113294124603271,0.4886704683303833,0.0,0.5104646682739258,0.4895354211330414,0.0,4.385936737060547,80.3134205448222,0.0,0.5855469703674316
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+461,2,5.101006807975512,0.9664448647500915,164.18712902364803,0.009098373604641743,0.009098373604641743,0.02680491171266356,0.04425864323214986,0.08708351252713216,0.17072578990871,0.2992035586191861,very_diffuse,0.7661309242248535,0.23386900126934052,0.0,0.783145010471344,0.21685490012168884,0.0,4.991093635559082,147.0972062962228,0.6377551020408163,0.8265765905380249
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+462,1,4.969998976246241,0.9416239125375129,144.02673992292767,0.013929320797774196,0.013929320797774196,0.04149348563949982,0.06789837736840652,0.12951028345129295,0.2406192743555858,0.42614412443903293,very_diffuse,0.7714301943778992,0.17492921650409698,0.053640544414520264,0.8350310921669006,0.10179628431797028,0.06317263841629028,4.783507347106934,119.5228237797012,0.44387755102040816,0.9321702122688293
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+462,2,4.836682212805538,0.9163655064497341,126.05044863437975,0.016360314794011614,0.016360314794011614,0.047390001756581396,0.0777322907712499,0.14631827020293867,0.2653430081783328,0.4872716062157929,very_diffuse,0.6792303919792175,0.3153823912143707,0.0053873308934271336,0.6651102304458618,0.32782116532325745,0.0070686060935258865,4.808061122894287,122.49388653396834,0.3673469387755102,0.8228797316551208
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+463,1,4.979486830401183,0.9434214964794133,145.39974777509525,0.012978843772707327,0.012978843772707327,0.038626943853262846,0.06351587631609745,0.12382967833615662,0.23457639475817088,0.4188938454741613,very_diffuse,0.5522005558013916,0.39274996519088745,0.055049434304237366,0.6276225447654724,0.311917781829834,0.06045961380004883,4.849820137023926,127.71741614546728,0.29591836734693877,0.8235079050064087
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+463,2,4.949994845764351,0.9378338981529436,141.17423627432032,0.013324201980261538,0.013324201980261538,0.03825294651353285,0.06266072961710467,0.11972434018788676,0.2234743800927544,0.4056783320932764,very_diffuse,0.8605931997299194,0.12852951884269714,0.01087711937725544,0.8683144450187683,0.12187504768371582,0.009810615330934525,4.882754325866699,131.99371738252052,0.5969387755102041,0.9630609154701233
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+464,1,4.89070717266104,0.9266011612892934,133.04762843646466,0.01348194083740083,0.01348194083740083,0.03928063283285784,0.06353096299793876,0.12312150518068429,0.23675061108145815,0.46431420845820726,very_diffuse,0.631561279296875,0.24194000661373138,0.12649878859519958,0.6356181502342224,0.23190033435821533,0.13248154520988464,4.848001480102539,127.48535306813622,0.41836734693877553,0.7827017307281494
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+464,2,4.843304538198284,0.9176201827537368,126.88796581599993,0.013080134310994466,0.013080134310994466,0.03806864358044952,0.0626407017080145,0.12305969611815545,0.23768792577595388,0.47805444452180823,very_diffuse,0.8816944360733032,0.09956961870193481,0.018735911697149277,0.9085584878921509,0.07636448740959167,0.015076993964612484,4.74921989440918,115.49415174173292,0.5153061224489796,0.9827987551689148
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+465,1,5.064974283796634,0.9596180853970011,158.37636918239386,0.011181546593434828,0.011181546593434828,0.03280144062596275,0.053584336417892876,0.10448488517673793,0.20036835335186545,0.3464797803190842,very_diffuse,0.7090132236480713,0.2861134111881256,0.004873400088399649,0.7708666324615479,0.22346124053001404,0.005672162864357233,4.946518898010254,140.68437386609344,0.4642857142857143,0.895945131778717
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+465,2,4.829346390211473,0.914975649830906,125.12914828484584,0.019472981195616728,0.019472981195616728,0.05417833008559372,0.08572407488771114,0.1600745887106348,0.288783507567239,0.4996540505802738,very_diffuse,0.726153552532196,0.27248838543891907,0.0013580472441390157,0.7102259993553162,0.2884623408317566,0.001311738626100123,4.808694839477539,122.57153754297926,0.42857142857142855,0.9147175550460815
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+466,1,5.261628326966869,0.9968764732621304,192.79516941610953,0.006584976693569611,0.006584976693569611,0.019701495918292095,0.03257224845014311,0.06411366539206421,0.12705463418006466,0.10140427707981492,very_diffuse,0.9358291625976562,0.0,0.0641709640622139,0.9345845580101013,0.0,0.06541550159454346,5.252790451049805,191.09877692637758,1.0,0.969097375869751
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+467,1,5.261653693517722,0.9968812792492093,192.80006002660755,0.0065615694600854495,0.0065615694600854495,0.01962116657326169,0.032443794725710295,0.06398374188047767,0.12680045515705785,0.1012065677036671,very_diffuse,0.985156774520874,0.0,0.014843270182609558,0.9848076105117798,0.0,0.015192296355962753,5.251394271850586,190.8321549583706,1.0,0.9940658211708069
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+468,1,5.2616440460570475,0.9968794514259622,192.7982000045826,0.006557824697782681,0.006557824697782681,0.019611165817789367,0.032460883496995586,0.0640777950080193,0.12697487785682632,0.10129708930194714,very_diffuse,0.9999999403953552,0.0,0.0,1.0,0.0,0.0,5.254764556884766,191.476398747046,1.0,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+469,1,5.261686001157663,0.996887400306069,192.8062890421494,0.006563441977653958,0.006563441977653958,0.019632611871696067,0.03249456574778711,0.06415498030539324,0.12673596954441746,0.10128889895675908,very_diffuse,1.0,0.0,0.0,1.0,0.0,0.0,5.22172737121582,185.25391012035575,1.0,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+47,1,5.1823017226302746,0.9818471286081893,178.0922585770547,0.00835925386562851,0.00835925386562851,0.0246883579553075,0.04080279592895452,0.0797689861259539,0.15572468056746275,0.22420626458646375,very_diffuse,1.0,0.0,0.0,1.0,0.0,0.0,5.12245512008667,167.74670277780572,1.0,1.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+470,1,4.6400903583851,0.8791189009640741,103.55370410602869,0.020398207345521467,0.020398207345521467,0.056830494671303154,0.09258678708307799,0.1758302050793341,0.3221964405013032,0.5943086028900884,diffuse,0.509376049041748,0.48888665437698364,0.0017372622387483716,0.5239312648773193,0.4755654036998749,0.0005033884081058204,4.51594877243042,91.464303678431,0.0,0.6092544794082642
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+470,2,5.016829671464585,0.9504965305539566,150.93204032979077,0.011015150907463744,0.011015150907463744,0.032363195593455095,0.052352388462936515,0.09974557166518074,0.18871244684722793,0.3548207910174668,very_diffuse,0.7385740876197815,0.2567145824432373,0.004711276851594448,0.7483143210411072,0.24914735555648804,0.002538268221542239,4.958426475524902,142.36959750623487,0.5867346938775511,0.7892638444900513
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+471,1,4.802411175179628,0.9098724611412212,121.80375392213416,0.014779627619896072,0.014779627619896072,0.04334091947820901,0.0713515836170314,0.13751804452826796,0.26331116694642087,0.5102763821177572,very_diffuse,0.4064822793006897,0.5650378465652466,0.02847985364496708,0.3952617645263672,0.5713891386985779,0.03334909304976463,4.827469348907471,124.89449600009138,0.0,0.4995076358318329
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+471,2,4.942817448705482,0.9364740570880443,140.16460033937358,0.011495158271999902,0.011495158271999902,0.034021628668492565,0.0562164234255501,0.10948843415974215,0.21179366565482036,0.4238830142979859,very_diffuse,0.7666274309158325,0.11452201008796692,0.11885053664445877,0.7801762223243713,0.09392527490854263,0.12589849531650543,4.79494571685791,120.89781889144751,0.5357142857142857,0.8104073405265808
