image_id,class,k,mode,mean_selected_purity,soft_iou,hard_iou
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,0,10,purity_weighted,0.7565517425537109,0.5192057941172424,0.5296950240685442
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,1,equal,0.9999855756759644,0.21539350111494038,0.2149961744444721
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,1,purity_weighted,0.9999855756759644,0.21539351827717554,0.2149961744444721
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,3,equal,0.9999846816062927,0.21540191429937272,0.2149961744444721
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,3,purity_weighted,0.9999846816062927,0.2154019254441626,0.2149961744444721
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,5,equal,0.9999837875366211,0.2152494623475558,0.21423106350338855
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,5,purity_weighted,0.9999837875366211,0.21524946632284273,0.21423106350338855
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,10,equal,0.999982476234436,0.2140360465436972,0.2127008416212215
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,10,purity_weighted,0.999982476234436,0.21403603913877367,0.2127008416212215
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,1,equal,1.0,0.2954187526341714,0.287627551019491
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,1,purity_weighted,1.0,0.29541873931790563,0.287627551019491
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,3,equal,1.0,0.2716992963478586,0.271364795917502
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,3,purity_weighted,1.0,0.27169930204966575,0.271364795917502
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,5,equal,1.0,0.23155450710902256,0.2327806122441557
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,5,purity_weighted,1.0,0.23155451793986073,0.2327806122441557
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,10,equal,1.0,0.22014809383618875,0.22161989795847697
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+6,3,10,purity_weighted,1.0,0.22014808654714957,0.22161989795847697
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,1,equal,0.9489917159080505,0.35457800843918647,0.35124760076606887
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,1,purity_weighted,0.9489917159080505,0.35457804990622477,0.35124760076606887
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,3,equal,0.9489721655845642,0.3580826304949347,0.3546065259100067
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,3,purity_weighted,0.9489721655845642,0.358082557336649,0.3546065259100067
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,5,equal,0.9489263296127319,0.36004009767348066,0.3553956834515329
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,5,purity_weighted,0.9489263296127319,0.360039933605459,0.3553956834515329
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,10,equal,0.9486771821975708,0.35612081252231537,0.35364683301173877
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,0,10,purity_weighted,0.9486771821975708,0.356121981128897,0.35364683301173877
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,1,equal,0.9978998303413391,0.2339895542413259,0.22893772893563247
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,1,purity_weighted,0.9978998303413391,0.23398952734409237,0.22893772893563247
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,3,equal,0.9977100491523743,0.2439244690655416,0.23717948717731524
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,3,purity_weighted,0.9977100491523743,0.2439211144820145,0.23717948717731524
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,5,equal,0.9975355267524719,0.2449523677675774,0.23717948717731524
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,5,purity_weighted,0.9975355267524719,0.24494977812150204,0.23717948717731524
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,10,equal,0.9971470832824707,0.2495122145450186,0.2490842490819681
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60,1,10,purity_weighted,0.9971470832824707,0.2495091225957268,0.2490842490819681
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,1,equal,1.0,0.2816407005501737,0.280293367346045
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,1,purity_weighted,1.0,0.2816406950649701,0.280293367346045
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,3,equal,1.0,0.2888363225981053,0.28635204081541343
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,3,purity_weighted,1.0,0.2888363234841615,0.28635204081541343
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,5,equal,1.0,0.2917283340407889,0.28985969387662675
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,5,purity_weighted,1.0,0.2917283116545425,0.28985969387662675
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,10,equal,1.0,0.21910762973012624,0.25669642857061004
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+61,0,10,purity_weighted,1.0,0.21910762786795365,0.25669642857061004
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,1,equal,1.0,0.41089638285700547,0.41326530612113116
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,1,purity_weighted,1.0,0.41089637911918564,0.41326530612113116
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,3,equal,1.0,0.4139552624415741,0.41677295918234447
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,3,purity_weighted,1.0,0.41395529922041946,0.41677295918234447
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,5,equal,1.0,0.37128178053535804,0.3944515306109871
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,5,purity_weighted,1.0,0.3712817600783362,0.3944515306109871
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,10,equal,1.0,0.3326862206664937,0.37117346938657153
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+62,0,10,purity_weighted,1.0,0.33268621016415756,0.37117346938657153
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,1,equal,0.9999737739562988,0.3984197458307942,0.3892128279855014
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,1,purity_weighted,0.9999737739562988,0.3984197664973577,0.3892128279855014
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,3,equal,0.9999690651893616,0.3972177780463557,0.38775510203799013
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,3,purity_weighted,0.9999690651893616,0.3972177919359723,0.38775510203799013
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,5,equal,0.9999668002128601,0.3958676740045188,0.38702623906423456
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,5,purity_weighted,0.9999668002128601,0.3958676540323396,0.38702623906423456
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,10,equal,0.9999639391899109,0.39399521817539085,0.3855685131167233
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,0,10,purity_weighted,0.9999639391899109,0.39399520453473424,0.3855685131167233
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,1,equal,0.786918044090271,0.2584913758164098,0.25118984664066
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,1,purity_weighted,0.786918044090271,0.25849137554048046,0.25118984664066
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,3,equal,0.7857924103736877,0.26000511040994206,0.25224748810019965
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,3,purity_weighted,0.7857924103736877,0.2600044547475103,0.25224748810019965
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,5,equal,0.7853678464889526,0.25821907948416356,0.25105708245110436
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,5,purity_weighted,0.7853678464889526,0.2582204436830504,0.25105708245110436
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,10,equal,0.7843970060348511,0.257721120703103,0.2505285412248915
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,1,10,purity_weighted,0.7843970060348511,0.25772288366892615,0.2505285412248915
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,1,equal,0.912247896194458,0.3037203892367105,0.3020197275702113
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,1,purity_weighted,0.912247896194458,0.3037203794892263,0.3020197275702113
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,3,equal,0.9101989269256592,0.2842631584499674,0.28787163756353057
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,3,purity_weighted,0.9101989269256592,0.28429468084951626,0.28787163756353057
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,5,equal,0.9078475832939148,0.31546175721562403,0.32104526364759195
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,5,purity_weighted,0.9078475832939148,0.3153604955212382,0.3216619981310847
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,10,equal,0.9058650732040405,0.3606657783308118,0.37146827234658886
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,0,10,purity_weighted,0.9058650732040405,0.3605176232302554,0.371005094949648
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,1,equal,0.945931077003479,0.4675189887086807,0.4715073529368428
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,1,purity_weighted,0.945931077003479,0.4675190067992545,0.4715073529368428
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,3,equal,0.9448849558830261,0.4447944162733602,0.44393382352533156
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,3,purity_weighted,0.9448849558830261,0.44480729327044166,0.44393382352533156
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,5,equal,0.9441357851028442,0.4490452187295785,0.4485294117605834
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,5,purity_weighted,0.9441357851028442,0.4490482815459754,0.4485294117605834
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,10,equal,0.9428194761276245,0.43203291957044704,0.4338235294077774
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+64,1,10,purity_weighted,0.9428194761276245,0.4320555498047604,0.4338235294077774
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,1,equal,0.9413800239562988,0.12867041446049313,0.12444690265417895
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,1,purity_weighted,0.9413800239562988,0.12867042100071313,0.12444690265417895
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,3,equal,0.9321606755256653,0.1570912546265722,0.15066225165479769
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,3,purity_weighted,0.9321606755256653,0.1569510199899248,0.15066225165479769
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,5,equal,0.9266803860664368,0.16801798341076138,0.15885273028042554
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,5,purity_weighted,0.9266803860664368,0.16783168121724926,0.15885273028042554
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,10,equal,0.9165813326835632,0.17613458970117038,0.16538037486127133
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,1,10,purity_weighted,0.9165813326835632,0.17593561616432488,0.16593164277747557
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,1,equal,0.8531372547149658,0.1264616661109904,0.12332838038541362
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,1,purity_weighted,0.8531372547149658,0.12646166393281805,0.12332838038541362
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,3,equal,0.8416447043418884,0.12883387523312714,0.12555720653695723
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,3,purity_weighted,0.8416447043418884,0.12885928061842672,0.12555720653695723
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,5,equal,0.8298112154006958,0.13704222077381734,0.13075780089055902
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,5,purity_weighted,0.8298112154006958,0.13688174700435624,0.1300148588400445
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,10,equal,0.7909581661224365,0.1143201775714565,0.11589895988026822
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,2,10,purity_weighted,0.7909581661224365,0.11546517009294019,0.11887072808232638
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,1,equal,0.9162876009941101,0.07549838564921033,0.0638739112398844
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,1,purity_weighted,0.9162876009941101,0.07549838802607067,0.0638739112398844
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,3,equal,0.9085297584533691,0.09665241404664696,0.09244737928150043
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,3,purity_weighted,0.9085297584533691,0.09655143430374923,0.09203466776685088
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,5,equal,0.904911994934082,0.10463503616194927,0.09983498349793798
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,5,purity_weighted,0.904911994934082,0.10452410559501638,0.09942244224381427
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,10,equal,0.899560272693634,0.11482002691009564,0.10515463917482411
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,1,10,purity_weighted,0.899560272693634,0.11469676127568895,0.10515463917482411
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,1,equal,0.45848211646080017,0.18905318890018052,0.19569892472907852
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,1,purity_weighted,0.45848211646080017,0.18905317193924742,0.19569892472907852
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,3,equal,0.4563359320163727,0.1874943321667983,0.1954887218024115
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,3,purity_weighted,0.4563359320163727,0.18750068062736372,0.1954887218024115
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,5,equal,0.4539451003074646,0.18477541109306783,0.19201725997635363
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,5,purity_weighted,0.4539451003074646,0.18480417419054362,0.19201725997635363
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,10,equal,0.44155415892601013,0.17479760510355138,0.17513513513324178
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66,2,10,purity_weighted,0.44155415892601013,0.17514078116362142,0.17621621621431116
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,1,equal,1.0,0.3026252600373677,0.302295918366383
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,1,purity_weighted,1.0,0.3026252668721417,0.302295918366383
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,3,equal,1.0,0.3019569464916171,0.300701530611286
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,3,purity_weighted,1.0,0.3019569552664957,0.300701530611286
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,5,equal,1.0,0.2964029376113664,0.29687499999905337
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,5,purity_weighted,1.0,0.2964029506751749,0.29687499999905337
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,10,equal,1.0,0.2680453231461827,0.27742346938687046
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,1,10,purity_weighted,1.0,0.2680453281004786,0.27742346938687046
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,1,equal,1.0,0.2766354578884231,0.27295918367259897
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,1,purity_weighted,1.0,0.2766354619231453,0.27295918367259897
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,3,equal,1.0,0.25899214549146254,0.2573341836726488
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,3,purity_weighted,1.0,0.2589921367403452,0.2573341836726488
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,5,equal,1.0,0.2603105189273709,0.2573341836726488
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,5,purity_weighted,1.0,0.2603105233631786,0.2573341836726488
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,10,equal,1.0,0.2587345835299038,0.2611607142848815
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+68,1,10,purity_weighted,1.0,0.2587345862866929,0.2611607142848815
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,1,equal,1.0,0.28557180412097044,0.2844387755092971
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,1,purity_weighted,1.0,0.2855717989854075,0.2844387755092971
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,3,equal,1.0,0.21966283531740077,0.22672193877478725
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,3,purity_weighted,1.0,0.21966282202202955,0.22672193877478725
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,5,equal,1.0,0.26609993350045513,0.2981505102031309
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,5,purity_weighted,1.0,0.26609994927146297,0.2981505102031309
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,10,equal,1.0,0.23313516235052856,0.25605867346857125
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,1,10,purity_weighted,1.0,0.23313516499970502,0.25605867346857125
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,1,equal,1.0,0.23442370818569574,0.21524234693808916
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,1,purity_weighted,1.0,0.23442369577761266,0.21524234693808916
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,3,equal,1.0,0.21511566218180453,0.2177933673462443
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,3,purity_weighted,1.0,0.21511566395593673,0.2177933673462443
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,5,equal,1.0,0.22265771990027766,0.2206632653054188
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,5,purity_weighted,1.0,0.2226577291676175,0.2206632653054188
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,10,equal,1.0,0.1980669364397009,0.18749999999940212
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+7,3,10,purity_weighted,1.0,0.19806694497804347,0.18749999999940212
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,1,equal,0.9881286025047302,0.07291409812762058,0.06678200692018414
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,1,purity_weighted,0.9881286025047302,0.07291409768303611,0.06678200692018414
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,3,equal,0.9856846332550049,0.07451061879056449,0.06955017301013997
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,3,purity_weighted,0.9856846332550049,0.07450525589612353,0.06955017301013997
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,5,equal,0.9846792221069336,0.07291177210266858,0.06851211072640653
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,5,purity_weighted,0.9846792221069336,0.0729109029929587,0.06851211072640653
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,10,equal,0.9830595850944519,0.07314535131237151,0.068858131487651
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,1,10,purity_weighted,0.9830595850944519,0.0731434860205555,0.068858131487651
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,1,equal,0.19534561038017273,0.12638083993747004,0.0995934959329351
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,1,purity_weighted,0.19534561038017273,0.12638083889384097,0.0995934959329351
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,3,equal,0.18765373528003693,0.11905468413188189,0.08659793814254436
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,3,purity_weighted,0.18765373528003693,0.11928651873476195,0.08659793814254436
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,5,equal,0.18217988312244415,0.11342622141197989,0.08280254776894262
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,5,purity_weighted,0.18217988312244415,0.11385143460717989,0.08280254776894262
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,10,equal,0.16921408474445343,0.10476367094584853,0.062499999998653015
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,2,10,purity_weighted,0.16921408474445343,0.10614728961655326,0.07096774193395768
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,1,equal,1.0,0.14055820080238496,0.1355229591832413
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,1,purity_weighted,1.0,0.14055820387192106,0.1355229591832413
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,3,equal,1.0,0.18270257510510549,0.18941326530551847
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,3,purity_weighted,1.0,0.18270259000758865,0.18941326530551847
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,5,equal,1.0,0.1783389865610881,0.1884566326524603
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,5,purity_weighted,1.0,0.17833898505329174,0.1884566326524603
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,10,equal,1.0,0.18517286926176632,0.19100765306061543
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71,1,10,purity_weighted,1.0,0.18517287896544907,0.19100765306061543
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,1,equal,0.9969679713249207,0.4243316233319161,0.4170516589650691
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,1,purity_weighted,0.9969679713249207,0.424331640445532,0.4170516589650691
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,3,equal,0.9968773722648621,0.43575062402607295,0.4325913481712197
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,3,purity_weighted,0.9968773722648621,0.4357501535552831,0.4325913481712197
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,5,equal,0.9967988729476929,0.4366744904752037,0.43343133137155215
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,5,purity_weighted,0.9967988729476929,0.4366739975037686,0.43343133137155215
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,10,equal,0.9965946078300476,0.442432515653017,0.4401511969742119
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,0,10,purity_weighted,0.9965946078300476,0.4424314798915692,0.4401511969742119
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,1,equal,0.9797490835189819,0.5691533505424023,0.5894039735021271
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,1,purity_weighted,0.9797490835189819,0.5691533316133031,0.5894039735021271
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,3,equal,0.9756038784980774,0.5930131570118957,0.619867549660664
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,3,purity_weighted,0.9756038784980774,0.5929626632801522,0.619867549660664
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,5,equal,0.9746918678283691,0.5769956537658665,0.6092715231707381
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,5,purity_weighted,0.9746918678283691,0.5769884449403158,0.6092715231707381
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,10,equal,0.9731329679489136,0.5903350751449161,0.6238410595943862
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+72,1,10,purity_weighted,0.9731329679489136,0.5902941238489541,0.6238410595943862
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+73,0,1,equal,1.0,0.39934158733600195,0.4017857142844331
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+73,0,1,purity_weighted,1.0,0.39934158325067975,0.4017857142844331
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+73,0,3,equal,1.0,0.3577405707805605,0.3641581632641449
