image_id,class,group,target_purity,rival_mass,bg_mass
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,2,bottom50pct,0.21087919175624847,0.49046042561531067,0.29866042733192444
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,1,top10pct,0.512710452079773,0.1886298954486847,0.29865971207618713
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,1,middle40pct,0.4206787645816803,0.3277299404144287,0.2515913248062134
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,1,bottom50pct,0.13730554282665253,0.7242854237556458,0.13840904831886292
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,2,top10pct,0.7278096079826355,0.1284535527229309,0.14373688399791718
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,2,middle40pct,0.7127370238304138,0.14768767356872559,0.13957533240318298
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+509,2,bottom50pct,0.3078145682811737,0.43300384283065796,0.25918155908584595
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,1,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,1,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,1,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,1,top10pct,0.6941168308258057,0.10536777973175049,0.20051541924476624
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,1,middle40pct,0.6736869812011719,0.1400115042924881,0.1863016039133072
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,1,bottom50pct,0.342496782541275,0.6465582847595215,0.010944954119622707
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,2,top10pct,0.6775324940681458,0.3213263154029846,0.001141221378929913
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,2,middle40pct,0.6322835087776184,0.35303422808647156,0.014682256616652012
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,2,bottom50pct,0.1379816085100174,0.6737897992134094,0.1882285326719284
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,1,top10pct,0.493354856967926,0.17709288001060486,0.3295522928237915
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,1,middle40pct,0.4195966422557831,0.26338857412338257,0.3170148730278015
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,1,bottom50pct,0.15768201649188995,0.5760499835014343,0.2662680149078369
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,2,top10pct,0.6312362551689148,0.11804703623056412,0.2507166862487793
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,2,middle40pct,0.587005615234375,0.14452791213989258,0.2684664726257324
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+511,2,bottom50pct,0.22579485177993774,0.4532076418399811,0.3209975063800812
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,1,top10pct,0.6819168329238892,0.20670786499977112,0.11137528717517853
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,1,middle40pct,0.601314902305603,0.268159419298172,0.1305256187915802
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,1,bottom50pct,0.08822961896657944,0.669233500957489,0.24253684282302856
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,2,top10pct,0.693220317363739,0.08489765971899033,0.22188198566436768
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,2,middle40pct,0.6644596457481384,0.0891856774687767,0.24635474383831024
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+512,2,bottom50pct,0.2545226514339447,0.6176833510398865,0.12779396772384644
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,1,top10pct,0.7247996926307678,0.06818722933530807,0.2070130854845047
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,1,middle40pct,0.5975748896598816,0.20514026284217834,0.19728480279445648
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,1,bottom50pct,0.39774128794670105,0.3608076870441437,0.24145102500915527
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,2,top10pct,0.4046049118041992,0.2765028774738312,0.3188921809196472
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,2,middle40pct,0.42063406109809875,0.35690248012542725,0.2224634438753128
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+513,2,bottom50pct,0.12063553184270859,0.6807860732078552,0.19857843220233917
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,1,top10pct,0.4825706481933594,0.0,0.5174293518066406
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,1,middle40pct,0.4835059940814972,0.0,0.5164940357208252
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,1,bottom50pct,0.17458145320415497,0.0,0.8254185914993286
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+515,1,top10pct,0.5865492224693298,0.0,0.41345077753067017
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+515,1,middle40pct,0.6529455184936523,0.0,0.3470544219017029
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+515,1,bottom50pct,0.8255197405815125,0.0,0.1744803637266159
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,1,top10pct,0.6211999654769897,0.027393009513616562,0.351406991481781
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,1,middle40pct,0.5597766041755676,0.22855864465236664,0.21166469156742096
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,1,bottom50pct,0.4738922417163849,0.4998720586299896,0.026235654950141907
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,2,top10pct,0.49422866106033325,0.49826139211654663,0.007509945891797543
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,2,middle40pct,0.5004028677940369,0.4667656719684601,0.03283141180872917
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+516,2,bottom50pct,0.18823370337486267,0.5730109214782715,0.23875543475151062
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,1,top10pct,0.76634281873703,0.0,0.23365716636180878
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,1,middle40pct,0.6621378064155579,0.0,0.3378622531890869
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,1,bottom50pct,0.44835329055786133,0.0,0.5516467690467834
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518,1,top10pct,0.9938859939575195,0.0,0.006114087998867035
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518,1,middle40pct,0.9388189315795898,0.0,0.061180975288152695
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518,1,bottom50pct,0.6869956851005554,0.0,0.31300434470176697
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+519,1,top10pct,0.996597409248352,0.0,0.0034025877248495817
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+519,1,middle40pct,0.9975733757019043,0.0,0.0024265735410153866
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+519,1,bottom50pct,0.9977442026138306,0.0,0.0022557328920811415
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,0,top10pct,0.8657668232917786,0.13423311710357666,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,0,middle40pct,0.6583907604217529,0.3416092097759247,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,0,bottom50pct,0.005903318058699369,0.9940966963768005,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,1,top10pct,0.9963656663894653,0.003634271677583456,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,1,middle40pct,0.9458827376365662,0.054117318242788315,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+52,1,bottom50pct,0.3371989130973816,0.6628010869026184,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520,1,top10pct,0.9363047480583191,0.0,0.06369515508413315
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520,1,middle40pct,0.9395036697387695,0.0,0.06049627438187599
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520,1,bottom50pct,0.9142853021621704,0.0,0.08571472764015198
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+521,1,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+521,1,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+521,1,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,1,top10pct,0.6881137490272522,0.007005688734352589,0.3048805594444275
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,1,middle40pct,0.6065049171447754,0.18511709570884705,0.20837794244289398
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,1,bottom50pct,0.14421553909778595,0.8382998704910278,0.01748463697731495
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,2,top10pct,0.8532962799072266,0.12631604075431824,0.020387712866067886
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,2,middle40pct,0.8187001347541809,0.16178938746452332,0.019510475918650627
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,2,bottom50pct,0.16130709648132324,0.6128253936767578,0.22586748003959656
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,1,top10pct,0.53412926197052,5.5939068261068314e-05,0.46581482887268066
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,1,middle40pct,0.4128080904483795,0.02230234630405903,0.5648895502090454
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,1,bottom50pct,0.14715082943439484,0.04757869616150856,0.8052704334259033
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,2,top10pct,0.01252314168959856,0.05481754615902901,0.9326592683792114
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,2,middle40pct,0.05818943306803703,0.1383819580078125,0.8034285306930542
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,2,bottom50pct,0.016471169888973236,0.4633903503417969,0.5201385021209717
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,1,top10pct,0.5055939555168152,1.6866646546986885e-05,0.49438920617103577
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,1,middle40pct,0.3991081118583679,0.0009737217333167791,0.5999182462692261
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,1,bottom50pct,0.264987587928772,0.0034249713644385338,0.7315874695777893
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,2,top10pct,0.006728264503180981,0.23075124621391296,0.762520432472229
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,2,middle40pct,0.0033337841741740704,0.21491119265556335,0.7817550301551819
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+524,2,bottom50pct,0.00017688145453575999,0.46768367290496826,0.5321395397186279
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,1,top10pct,0.7517434358596802,0.0,0.24825653433799744
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,1,middle40pct,0.8410201668739319,0.0,0.1589798629283905
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525,1,bottom50pct,0.9180331826210022,0.0,0.0819668173789978
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,1,top10pct,0.8332812190055847,0.040011078119277954,0.1267077475786209
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,1,middle40pct,0.6858476400375366,0.16869734227657318,0.14545504748821259
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,1,bottom50pct,0.3909349739551544,0.42765286564826965,0.18141213059425354
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,2,top10pct,0.4468950629234314,0.36826732754707336,0.18483760952949524
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,2,middle40pct,0.4369662404060364,0.3807966411113739,0.18223704397678375
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+526,2,bottom50pct,0.13109514117240906,0.7286313772201538,0.14027345180511475
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,1,top10pct,0.8734817504882812,0.05064602941274643,0.07587224990129471
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,1,middle40pct,0.8305909633636475,0.1038648784160614,0.06554412096738815
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,1,bottom50pct,0.2928157448768616,0.5273512005805969,0.1798330545425415
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,2,top10pct,0.5163220167160034,0.2982167601585388,0.18546125292778015
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,2,middle40pct,0.525457501411438,0.2988063097000122,0.17573624849319458
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527,2,bottom50pct,0.09676200151443481,0.8334739804267883,0.06976403295993805
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+528,1,top10pct,0.6385001540184021,0.0,0.3614998161792755
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+528,1,middle40pct,0.5818352699279785,0.0,0.4181647300720215
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+528,1,bottom50pct,0.5236491560935974,0.0,0.47635093331336975
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+529,1,top10pct,0.5459920167922974,0.0,0.45400795340538025
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+529,1,middle40pct,0.4597245752811432,0.0,0.5402754545211792
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+529,1,bottom50pct,0.3417606055736542,0.0,0.6582393050193787
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,0,top10pct,0.9424012899398804,0.05759864300489426,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,0,middle40pct,0.9418513774871826,0.05814855545759201,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,0,bottom50pct,0.9426102638244629,0.05738980323076248,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,1,top10pct,0.05899462848901749,0.9410053491592407,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,1,middle40pct,0.05803722143173218,0.9419627785682678,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+53,1,bottom50pct,0.05719352141022682,0.9428064227104187,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+530,1,top10pct,0.5212003588676453,0.0,0.47879964113235474
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+530,1,middle40pct,0.49234259128570557,0.0,0.5076574087142944
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+530,1,bottom50pct,0.4715789556503296,0.0,0.5284210443496704
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,1,top10pct,0.652733325958252,0.01901017315685749,0.3282564878463745
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,1,middle40pct,0.6272960305213928,0.06595276296138763,0.30675119161605835
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,1,bottom50pct,0.622185468673706,0.116073377430439,0.26174119114875793
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,2,top10pct,0.3808435797691345,0.5743014812469482,0.044854916632175446
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,2,middle40pct,0.0898079052567482,0.6140077710151672,0.2961843013763428
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+531,2,bottom50pct,0.023243075236678123,0.6487683653831482,0.3279885947704315
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+532,1,top10pct,0.8173530697822571,0.0,0.18264693021774292
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+532,1,middle40pct,0.8144803643226624,0.0,0.18551959097385406
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+532,1,bottom50pct,0.8148550987243652,0.0,0.18514488637447357
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+533,1,top10pct,0.7863041758537292,0.0,0.21369580924510956
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+533,1,middle40pct,0.7993466854095459,0.0,0.20065326988697052
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+533,1,bottom50pct,0.8023225665092468,0.0,0.19767749309539795
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,1,top10pct,0.40393176674842834,0.015732217580080032,0.5803360342979431
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,1,middle40pct,0.3085119426250458,0.30828192830085754,0.3832061290740967
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,1,bottom50pct,0.20585772395133972,0.7315213680267334,0.06262093037366867
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,2,top10pct,0.7137375473976135,0.23544999957084656,0.050812505185604095
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,2,middle40pct,0.7380980253219604,0.19662171602249146,0.06528021395206451
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,2,bottom50pct,0.24697276949882507,0.3292972147464752,0.4237300455570221
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+535,1,top10pct,0.6616968512535095,0.0,0.33830320835113525
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+535,1,middle40pct,0.5825510025024414,0.0,0.4174489676952362
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+535,1,bottom50pct,0.05993029847741127,0.0,0.9400696158409119
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+536,1,top10pct,0.6735654473304749,0.0,0.32643449306488037
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+536,1,middle40pct,0.6627100706100464,0.0,0.337289959192276
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+536,1,bottom50pct,0.5280622839927673,0.0,0.47193771600723267
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+537,1,top10pct,0.5711628198623657,0.0,0.4288371503353119
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+537,1,middle40pct,0.6051391959190369,0.0,0.3948608338832855
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+537,1,bottom50pct,0.5280060172080994,0.0,0.47199398279190063
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+538,1,top10pct,0.7564910054206848,0.0,0.24350902438163757
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+538,1,middle40pct,0.7142986059188843,0.0,0.28570130467414856
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+538,1,bottom50pct,0.5460588335990906,0.0,0.4539411962032318
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+539,1,top10pct,0.4396370053291321,0.0,0.5603629946708679
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+539,1,middle40pct,0.3523831367492676,0.0,0.6476169228553772
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+539,1,bottom50pct,0.11201512813568115,0.0,0.8879849314689636
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+54,0,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+54,0,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+54,0,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+540,1,top10pct,0.6115974187850952,0.0,0.3884025514125824
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+540,1,middle40pct,0.4511886537075043,0.0,0.5488113760948181
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+540,1,bottom50pct,0.2910829782485962,0.0,0.7089170217514038
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+541,1,top10pct,0.6861831545829773,0.0,0.3138168454170227
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+541,1,middle40pct,0.7013058066368103,0.0,0.2986941933631897
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+541,1,bottom50pct,0.6635792851448059,0.0,0.3364206850528717
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,1,top10pct,0.34045228362083435,0.09804792702198029,0.561499834060669
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,1,middle40pct,0.303059846162796,0.16743484139442444,0.5295053124427795
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,1,bottom50pct,0.1294206976890564,0.3831087648868561,0.4874705374240875
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,2,top10pct,0.24227765202522278,0.17361699044704437,0.584105372428894
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,2,middle40pct,0.4172894060611725,0.1232447475194931,0.4594658613204956
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+542,2,bottom50pct,0.15481026470661163,0.3065868616104126,0.5386028289794922
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+543,1,top10pct,0.5674452781677246,0.0,0.43255481123924255
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+543,1,middle40pct,0.521926760673523,0.0,0.47807326912879944
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+543,1,bottom50pct,0.2169981598854065,0.0,0.7830018997192383
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+544,1,top10pct,0.3716389834880829,0.0,0.6283610463142395
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+544,1,middle40pct,0.33423563838005066,0.0,0.6657642722129822
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+544,1,bottom50pct,0.23900249600410461,0.0,0.7609975337982178
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+545,1,top10pct,0.3531368374824524,0.0,0.6468632221221924
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+545,1,middle40pct,0.30767473578453064,0.0,0.692325234413147
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+545,1,bottom50pct,0.2705453038215637,0.0,0.729454755783081
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+546,1,top10pct,0.4139935374259949,0.0,0.5860064625740051
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+546,1,middle40pct,0.3362056016921997,0.0,0.6637944579124451
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+546,1,bottom50pct,0.1690576672554016,0.0,0.8309423327445984
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+55,0,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+55,0,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+55,0,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+56,0,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+56,0,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+56,0,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+57,0,top10pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+57,0,middle40pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+57,0,bottom50pct,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,0,top10pct,0.856610119342804,0.14338994026184082,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,0,middle40pct,0.7832691073417664,0.2167309671640396,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,0,bottom50pct,0.6089961528778076,0.39100381731987,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,1,top10pct,0.7709411382675171,0.22905893623828888,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,1,middle40pct,0.37238261103630066,0.6276174783706665,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58,1,bottom50pct,0.13904614746570587,0.8609538078308105,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,0,top10pct,0.7453737258911133,0.2546263039112091,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,0,middle40pct,0.3810400366783142,0.6189600229263306,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,0,bottom50pct,0.00033630317193455994,0.999663770198822,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,top10pct,0.9987872838973999,0.0012127092340961099,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,middle40pct,0.9953199625015259,0.004679960664361715,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,1,bottom50pct,0.5482421517372131,0.4517577290534973,0.0
