Delta_image_AUROC,DeepCapture,ShallowProtection,DeepSelectionPrecision,ADT:all:mean_dm,ADT:Top20:mean_dm,ADT:class0:mean_dm,ADT:class1:mean_dm,ADT:class2:mean_dm,ADT:class3:mean_dm,ADT:Raw_Correct:harm_rate,ADT:Raw_Wrong:benefit_rate,BRR_ADT,HHCR_ADT,ADT-RG:all:mean_dm,ADT-RG:Shallow-Win:harm_rate,ADT-RG:Deep-Win:benefit_rate,ADT:all:benefit_rate,ADT:all:harm_rate,ADT:Top20:benefit_rate,ADT:Top20:harm_rate,ADT:Deep-Win:benefit_rate,ADT:Deep-Win:harm_rate,ADT:Shallow-Win:benefit_rate,ADT:Shallow-Win:harm_rate
0.7854336496922577,0.6414273308399143,0.7878332665059044,0.8448632555220158,0.000874102775344475,0.0027491904610037563,0.0005564262009501176,0.0009785981287221224,0.0011217800263695324,0.0016760196442196242,0.03769380860276564,0.35876791867992897,0.6414210607167378,0.20548587305800434,0.00037863745040110983,-0.012859103307675366,0.33706301160286295,0.2465995173847326,0.03558984649861573,0.382571867790841,0.052147750588051295,0.6414273308399143,0.0,0.006669565659360829,0.20549716783473482
0.7905165317625471,0.6453875532875866,0.7899965799314865,0.8446318426739783,0.0008856507033937678,0.0028212556973348795,0.0005723748390815127,0.0010019475543622772,0.0011264115584331631,0.0017077675893327176,0.03741440111991868,0.3614657478579398,0.6453812142438313,0.20295022959312398,0.0003886369810067949,-0.01637147550726344,0.3417568659767674,0.25072134734475526,0.035202392781508135,0.38753315760497825,0.05081663635908643,0.6453875532875866,0.0,0.00703076379661245,0.2029670496022068
0.783170968481229,0.63493338130051,0.791259413337399,0.8375670006991377,0.0008684099896703683,0.002714078708583384,0.0005436034255616499,0.000988775706758458,0.0011328891740955134,0.0015943875031930353,0.03878657646392183,0.35040550800420456,0.6349301692127816,0.2016019689734221,0.00037678947613966436,-0.011037359310423689,0.33748763346224514,0.24593663350681014,0.03651685166645019,0.3728062719782414,0.05191831518411033,0.63493338130051,0.0,0.007127727349454666,0.20161285931314626
0.7841442424062157,0.643146147347828,0.7908287697048977,0.8429241572215261,0.0008801114089107578,0.0027853814206191007,0.0005480544607238417,0.0009975813268020197,0.0011404367311409647,0.0016391864580690238,0.037447066864068894,0.35788007084231055,0.6431397956007799,0.20137241425182362,0.000393521564955816,-0.017432321575061527,0.34171128768967907,0.24629004527155657,0.03508869116840728,0.38188693357711245,0.05138891774532006,0.643146147347828,0.0,0.007771101700552069,0.20140012859455025
0.7917186730430342,0.6436438651234979,0.7973631940422906,0.8408486146888045,0.0008754084619707462,0.0027438373387346717,0.0005627414828891716,0.000984730727836436,0.001132981481926901,0.0016883676779597672,0.03752185682428841,0.35694835136154046,0.6436373575242489,0.1950651895068978,0.00039590514813206033,-0.02079894354572466,0.3404483085122652,0.2469671464005468,0.034879124612465354,0.3771108386739572,0.05130745550405152,0.6436438651234979,0.0,0.007555379960924181,0.1950706016701936
0.7885840047470994,0.6425335487905927,0.7938919937828632,0.8440484431951824,0.000881949464644861,0.0027874969065624397,0.0005718878847459824,0.0009810440705716348,0.0011412093226533923,0.0016610277663987754,0.037987660555246806,0.35899795893148573,0.6425335487905927,0.19874444701654595,0.0003952193862259955,-0.018364804832611308,0.339611859461759,0.24608061353379573,0.03602395081908959,0.38256258764760065,0.050926886342325596,0.6425335487905927,0.0,0.007341512616157942,0.19875547030876242
0.7819375893804603,0.6371084584513995,0.7878822850548183,0.8373848785379048,0.0008700215164937612,0.002718317398160406,0.0005589498214413919,0.0009670443233532088,0.0011166122936791519,0.0017295103483699903,0.038117519581190445,0.35040411565438623,0.6371052530355288,0.20497897947407467,0.00038760716112406796,-0.010919682356497129,0.3385752567538112,0.24456200090658636,0.035763981299529575,0.3769304224702822,0.05249802430109651,0.6371084584513995,0.0,0.007111257659440002,0.20498997059874152
0.7886781836968088,0.6514567177363346,0.7900529736467237,0.8436237187962383,0.0008764976063262808,0.002738570240523176,0.0005346549613737027,0.001009641783001441,0.0011256646819151187,0.0016829304394317362,0.03727487646231282,0.3619925899189228,0.6514567177363346,0.20256855413105412,0.0003884095256833891,-0.015786369301994303,0.34538116620632486,0.24950286141151173,0.0351402401221598,0.38378789032984634,0.05193211601137302,0.6514567177363346,0.0,0.007361778846153846,0.20257411858974358
0.7827675295199266,0.6389607923799879,0.7903562782574091,0.8418581768453354,0.0008710201103730902,0.002723093598308897,0.0005454304833143502,0.0009926174558112066,0.0010630158493447684,0.0016639841126454866,0.03830914325245145,0.35195086410766957,0.6389607923799879,0.20314382675790102,0.0003863693953012476,-0.012646054187900026,0.3382709407930129,0.24398268349468752,0.03578403565721758,0.37724380810848085,0.05186924832814298,0.6389607923799879,0.0,0.00647778649834739,0.20315488100107226
0.7821387544487644,0.648118664415441,0.7832012853897723,0.8376624723594741,0.000869460640195264,0.0027619235397185627,0.0005309195382147835,0.0010098452510240118,0.0011035174991859686,0.0016358200011378828,0.039160214665179036,0.3589022466331798,0.648118664415441,0.2094465067316749,0.0003885824984494412,-0.010050418305723308,0.34873561152233784,0.2453839824088647,0.03642384105960265,0.3816700815808329,0.05377547044108959,0.648118664415441,0.0,0.007330045985927198,0.2094575876779877
0.7909378790785957,0.6434382512617217,0.7931261250717538,0.8448128096323083,0.0008928810488252747,0.002845889132175639,0.0005690789286245211,0.0010074597871392599,0.0011434874360265565,0.0016961898317221437,0.03769949955517896,0.3597125878456303,0.6434382512617217,0.19866468263920237,0.00039946586128189487,-0.01917707445118791,0.34672270780595754,0.24645465597555455,0.035282446514493686,0.37906953439140184,0.050218586764540094,0.6434382512617217,0.0,0.008198046067334326,0.19867025575005712
0.7857829978826188,0.6414576479611565,0.7858339620966668,0.8398195828163836,0.0008755772245762141,0.002724796811431097,0.0005634807095223364,0.0009829928892579592,0.0010911872282655122,0.0016342562179416627,0.038634891772381136,0.35580393395290083,0.6414544786100493,0.20643779681327948,0.00038138064592293543,-0.011578491855665528,0.3372569900038666,0.24605489577031991,0.035873534627818865,0.37963555182570363,0.052402155890608516,0.6414576479611565,0.0,0.007694953619457636,0.2064544405485775
0.7777672980317277,0.6401067504740137,0.7835042762352089,0.8290498376869123,0.000852956855393246,0.002696059016502521,0.0005409375590555501,0.0009667380376614805,0.0011232880240027844,0.0016577653212882621,0.04014262341427279,0.3495635888899024,0.640103503805096,0.20884855843478076,0.0003872602385500444,-0.0051016604360375325,0.34230279732993946,0.24053766773900856,0.03719189652955443,0.37127817694168214,0.05614379098630532,0.6401067504740137,0.0,0.007615213385734522,0.20886453440691866
0.7855654152223517,0.6440030509322117,0.7841496631925755,0.8367429180013735,0.0008663019001878874,0.002659801141705784,0.0005271210456865544,0.0009909369123736632,0.0010952758606810908,0.0016683133427757614,0.039014143518780645,0.36040820562100107,0.6439998860647722,0.20791810061272312,0.00038497301912751147,-0.011330212631773527,0.3377578180137925,0.24800528334188382,0.0366011526334309,0.37837484847619085,0.054709788540106365,0.6440030509322117,0.0,0.0079213626701027,0.20792897413732175
0.7861815060914191,0.6442716723721305,0.7896108036209939,0.8425052356990327,0.0008741940809977487,0.00275303734649914,0.000537430045386229,0.0010125440230478136,0.0011232915467657763,0.001603009744554234,0.03828657327599549,0.35719401721501387,0.6442685259766412,0.20354624352118017,0.00039129002616442515,-0.014906094899938991,0.34279349577124446,0.24462872507713979,0.03585976539222033,0.381915555802072,0.05236419513417683,0.6442716723721305,0.0,0.0068209674671181,0.20355723621653413
0.7833267591286813,0.6383550917189766,0.790309839859912,0.8397460253130357,0.0008787183025230437,0.0027761138105544198,0.0005505560042446732,0.0010188399392565988,0.0010616193029529492,0.001612304449471279,0.037966188825158065,0.3528874487282354,0.6383550917189766,0.20222174347756436,0.00038883038967973797,-0.014865021626369256,0.3389815278366131,0.24722363704546527,0.035771084886462766,0.37571369380567643,0.05207996685311788,0.6383550917189766,0.0,0.007451844732059504,0.20223279143120715
0.7778025224758164,0.6415645465370113,0.7872100347821324,0.8419206510681587,0.0008745258049829015,0.002706053072895637,0.0005604123655423417,0.0009716895901513979,0.0011016278869415998,0.0016281374008028375,0.03907083269300022,0.3562110782446168,0.6415614457233578,0.2046832634951935,0.0003862483918455963,-0.010713992276723358,0.33540571045842427,0.24471020637585658,0.03631319303889481,0.3806144722376034,0.05136585052683953,0.6415645465370113,0.0,0.008101224221510148,0.2046832634951935
0.782403358993461,0.6473905263222625,0.7861415208635764,0.8430906972367593,0.0008847284503847789,0.0027420702402130674,0.0005460365437163194,0.000993278886877546,0.0011337920328241332,0.0016681420045387605,0.039136859563925014,0.3661866211710657,0.6473905263222625,0.2058524978443336,0.0003880184212088243,-0.011651513332387387,0.34023699567701193,0.2484526795849037,0.0362360991610013,0.38855018647022593,0.051896700108933116,0.6473905263222625,0.0,0.007978694375620777,0.20586886999421516
0.7834043800969089,0.635812527886089,0.7878498434286149,0.8341802972716167,0.0008707869688142969,0.0027535930383980247,0.0005450241990819972,0.0009961683059146957,0.0011056427752865027,0.0016410430417599848,0.03940784080317136,0.3529654563828122,0.6358060615466191,0.20466078008911273,0.0003869574871361169,-0.014729107081802443,0.3391692047049086,0.24369143920145922,0.036928484858246124,0.3763770208634158,0.054612017144131136,0.635812527886089,0.0,0.007473095229050097,0.20467163425792761
0.7837659200329669,0.6313210797647729,0.7917645748649702,0.8390516195116073,0.0008698819354152138,0.0027218335167123477,0.0005680788632684612,0.0009732727175840589,0.001102123355817857,0.0016329064863296078,0.037849477484669256,0.3495392825951519,0.6313210797647729,0.2005122779664792,0.0003784470851269403,-0.01670471629823487,0.3337445921090127,0.24576720541914457,0.0358738613837304,0.371617597447762,0.05211721636131161,0.6313210797647729,0.0,0.007706442452252353,0.20052898268277744
0.7834667943340917,0.6464971765654935,0.7958473930554044,0.8454257375150923,0.0008872845955736529,0.0028119823260029345,0.0005687622958911539,0.0010176714843579285,0.0010853719224175632,0.0016092822624620357,0.03836353300847589,0.35717985068098856,0.6464971765654935,0.1970338521824317,0.0004006910167269463,-0.019821486883639924,0.3448402994857316,0.2432606771756456,0.036480400360427274,0.38168057951866796,0.051485416636748396,0.6464971765654935,0.0,0.007113312289104169,0.19703929465549144
0.7822275958158192,0.6324562729024216,0.7871486631504441,0.8434485074940173,0.0008812845284307558,0.0027610459310954205,0.0005748958442413477,0.0009873259611096986,0.001078833705696444,0.0016382507446645023,0.03739564903539936,0.3535302257296981,0.6324499767040661,0.20540219649747699,0.00038103194246991596,-0.014806950247733862,0.3331633359777366,0.24639388776337687,0.03523747361639725,0.3774569281809068,0.051487747656500306,0.6324562729024216,0.0,0.007426307737972921,0.20541932095805648
0.7819923451936244,0.63674513382592,0.791422027227563,0.8338394719596346,0.0008594784017327098,0.0027425267903071456,0.0005425496688861658,0.0009835235254923027,0.0011204842523946709,0.001673343702757465,0.039372443547935225,0.34666749866336893,0.6367418629981062,0.20114738585285072,0.0003847861518481762,-0.01522141213411618,0.3424196930001014,0.24196381200169811,0.03678924392860399,0.3697559442756887,0.05352466743479627,0.63674513382592,0.0,0.00741445684667828,0.20115813923478934
0.7801742539881378,0.6352176017938134,0.7897172293216702,0.8395091869593585,0.0008712333911586389,0.0027574951620455944,0.0005388898623314712,0.0009943131119703544,0.001121426112345987,0.0016496209251680698,0.03859294269343576,0.35204456837046194,0.6352176017938134,0.20297496594287226,0.0003886195240662579,-0.016534942337284145,0.3377796463333843,0.24438654395968962,0.03652178202489155,0.375712712564766,0.052757903589427606,0.6352176017938134,0.0,0.0072967740868001745,0.20298599659152958
0.7816637176806448,0.6353351379509813,0.7813198205939913,0.8344365579392296,0.0008618900176793221,0.0027017461886200927,0.0005456672446909201,0.0009596000557420248,0.0011395012623172435,0.0016828433699453951,0.03880368149886063,0.35360929433236044,0.6353351379509813,0.21085750084547022,0.0003739843298052455,-0.004900955242746975,0.3370043560103675,0.2474001698653682,0.036047460818809066,0.3754816330345737,0.053907588771069825,0.6353351379509813,0.0,0.007811590426505075,0.2108630449124869
0.7854829878462972,0.6355397525431609,0.7955409871593433,0.8372338773679308,0.0008652665085416276,0.002734411923482461,0.0005476037786387787,0.0009740279126183804,0.0011332501341716468,0.0016697504000686497,0.038228634764981284,0.35304912030446445,0.635536478438383,0.19740477867475756,0.00039228832730586803,-0.016595329685214284,0.3360704849276587,0.24387012744616707,0.03592269645414819,0.3738213456978855,0.05230298206381895,0.6355397525431609,0.0,0.007027144172942515,0.19742645066912282
0.7863074530680524,0.6393157281797865,0.7924325365610904,0.8396491213565543,0.0008764279861425434,0.002728656408758714,0.0005464731882759265,0.0009759740139899908,0.00112491583661777,0.0017290899771232027,0.039007360155909894,0.3584755608322378,0.6393157281797865,0.2006378458788842,0.00039363542626526054,-0.01693609233782287,0.3408076547795159,0.24391684694184085,0.036553152110580425,0.37744905537525564,0.053356800586003075,0.6393157281797865,0.0,0.006924266503994563,0.2006431969349151
0.7890930713112412,0.64263850476856,0.7949474300649059,0.8381843233574956,0.0008734254143388338,0.0027413071783687674,0.0005351415641108872,0.0010016712520930946,0.0011562232553176423,0.0016140294277014998,0.03797526205498048,0.3542197616751619,0.6426352240255373,0.19731483941633546,0.0003941145052042683,-0.02067009722320126,0.3437759383745231,0.24575510630559994,0.03580063518497069,0.3756938639023575,0.05260407958535362,0.64263850476856,0.0,0.007732308142782004,0.19732026179231216
0.7880553524526284,0.651058936272161,0.7948737355989381,0.8430566356160757,0.0008885015194152698,0.0028153830808144973,0.000556826337894213,0.0009988506464178,0.0011156161422828273,0.0016459463563982285,0.038335363556838635,0.36216708560454147,0.6510429643826865,0.19733036346631058,0.00040140630468511496,-0.020841330168839104,0.34936272160996645,0.24580002025107298,0.03620222188963488,0.38594154627757904,0.051887044912780525,0.651058936272161,0.0,0.00778508831209554,0.19733576977763842
0.7838271616365131,0.6417322096793338,0.7843013456460034,0.8394678347280334,0.0008741299866811645,0.002713479566647143,0.0005239277176231907,0.0010011914244846482,0.0010850495074355433,0.0016732295147950476,0.038918998037626065,0.3573594247646069,0.6417290861044649,0.20841866006379603,0.00038226546779953903,-0.010250188039068204,0.33549380595103484,0.24612972468953379,0.03616595431062377,0.38151360871281514,0.05300565806654048,0.6417322096793338,0.0,0.0072690139066557595,0.20842415025556843
0.7755541861292635,0.6323956622374086,0.7774748931829026,0.8323055048070962,0.0008615988377613715,0.002704884229058495,0.0005289515370919516,0.0009735221516391048,0.0011146816246001535,0.0016001185243749107,0.04013347546951213,0.34989624436571465,0.6323956622374086,0.21431431376528212,0.0003710777200281672,-0.0038119580300678474,0.3344744090222447,0.24473979447859096,0.03758148566366508,0.37620881419326263,0.05463348015453136,0.6323956622374086,0.0,0.008199823388419326,0.21431979859698005
0.7845009093359486,0.6376114952574352,0.7864745279395594,0.8302060453927413,0.0008522097540827629,0.0026452160350183686,0.0005254068014855572,0.0009568481175139548,0.0011391162382881485,0.0016977822103077058,0.04026064102869227,0.35249596645911924,0.6376114952574352,0.20662278832646747,0.00038543465160143935,-0.011164249149002214,0.3348102974063697,0.24478840515841158,0.03753288005372603,0.3742572184511555,0.05567038664666074,0.6376114952574352,0.0,0.0068921613502322815,0.20662804951833788
0.7829363703566963,0.6377750421681219,0.7916030828728673,0.8419638791291887,0.0008728097330613587,0.002734905796386211,0.000555980632218099,0.000978757471084035,0.001122036947220272,0.0016760785120967367,0.03820213742955269,0.35453883252342716,0.6377750421681219,0.20094866102171122,0.0003823510664282442,-0.014004043653832381,0.33742092488219827,0.24499426424002596,0.03567828903534799,0.37839786678061366,0.051319292652061727,0.6377750421681219,0.0,0.007437237975088007,0.20095967915204468
0.7878124586364569,0.6375622517808738,0.7956414736528095,0.8405766385744444,0.0008806033123414451,0.0027414099203990306,0.0005414220701253602,0.0010105233215404034,0.0011077405195417704,0.0016832546361661752,0.038662947496690116,0.3556581170999335,0.6375590997919688,0.19761458311137628,0.00039603699563148747,-0.0192037246169909,0.3383565529849335,0.24385667536209,0.03563176627733298,0.37430639767758056,0.051211226660460483,0.6375622517808738,0.0,0.006722635358291961,0.19761991008075686
0.7837065940237116,0.6283315419723663,0.7914583900939122,0.8431964413376758,0.0008761287363083671,0.002742814260197545,0.0005568570465212092,0.0009856444158539994,0.00111942659177284,0.001685024018992406,0.0382538403923065,0.35322366031931646,0.6283253111516115,0.20101307207713137,0.00037820765591464723,-0.012438212055668921,0.32916179883795194,0.24483852462054373,0.035541745426301126,0.37285902503293805,0.050788256395733034,0.6283315419723663,0.0,0.007489616289220401,0.20104087317694289
0.787159045082802,0.6412279043539276,0.7927740642423855,0.8373450372161718,0.000873788178132387,0.0027766319552894408,0.0005609854964865049,0.0009819401478953322,0.0011062865905968546,0.0017027694554281058,0.03918399892188132,0.35332551944592433,0.6412247003450717,0.20060553725440028,0.0004021836986262419,-0.016327118047782006,0.3395864906170601,0.24189950317033268,0.03727369499206159,0.3747037711313394,0.05290195058517555,0.6412279043539276,0.0,0.006609737636059317,0.20061086768797773
0.7843041705504141,0.6426188823824768,0.7912756610772097,0.8458005884606157,0.0008739328064299773,0.0027730312201524085,0.0005638062789259564,0.0009638149513549226,0.0011445337236810022,0.0016384948736529795,0.03797540944048102,0.3589462706585737,0.6426188823824768,0.20127742736839707,0.00037708214562085814,-0.014033468369143463,0.33885116875557675,0.24696915177627887,0.03617951465050268,0.3848696794797159,0.050751817168709766,0.6426188823824768,0.0,0.007441213840885652,0.20128312508190463
0.7859206757535759,0.6461000137219924,0.7881156340373324,0.8363869363311087,0.0008712060856705088,0.002798934753080365,0.0005622316377269536,0.0010109076053283314,0.001043236200293504,0.001680108054355824,0.038298437371314664,0.35388453878067544,0.6460934794398814,0.2044847077381474,0.00038854111746661944,-0.01337525194987293,0.3471696757035788,0.245605101396546,0.03654775181009103,0.3799025207524179,0.05554709381531406,0.6461000137219924,0.0,0.00737227236876698,0.2044956620804487
0.7855501566277746,0.6318843149423249,0.7870969891493875,0.8338684727078919,0.000866131582076702,0.0027393429887394654,0.0005605968254262144,0.0009829363152243577,0.001082418345865044,0.0016431185510892797,0.038537776695350974,0.3475536834367736,0.6318810314200249,0.20521762308281782,0.0003880330630850154,-0.012522073277729034,0.3340852599400429,0.2448860050624836,0.03600168236700456,0.3705457232148923,0.053612677491677425,0.6318843149423249,0.0,0.00765762263857576,0.20524538821203675
0.7889019714552284,0.6331092458172782,0.7993452693249388,0.8454092244987326,0.0008855924025576935,0.0027737236802462977,0.000579826012985972,0.000991742279611851,0.0010957066590116563,0.001653682389411252,0.037726026934700514,0.35639378426904317,0.6331060926158328,0.19368113850996851,0.00039757389821890054,-0.02194276845050717,0.3334163676380629,0.2442678013539322,0.03490824410129132,0.37498350297771255,0.05006227625913522,0.6331092458172782,0.0,0.0069626617698495975,0.19369206890521162
0.7847470662775934,0.6385776023208171,0.7893556774861726,0.8481182101646442,0.0008943826654604324,0.002756767434938572,0.0005560502533146667,0.0010186905424464888,0.0010793840223210771,0.0016415816067063959,0.0391594288356107,0.3618578358973107,0.6385746115771687,0.2028216654547057,0.00039098227568581137,-0.015948304356448735,0.3304053953015417,0.24675728831624083,0.03608271318332563,0.38473288159912333,0.050309631083728504,0.6385776023208171,0.0,0.007800621405433993,0.20283819219497146
0.7805459321308352,0.6350328674805281,0.7850258972509072,0.8303535010197145,0.000857283085203999,0.0026982708778129556,0.0005302295999826992,0.0009834258890090185,0.0011339200789726226,0.0015861573142677194,0.04024411141443121,0.34661440955944667,0.6350296181003473,0.20731799239773008,0.00038267069004197543,-0.006579301581832083,0.34111668199290984,0.2407692745294312,0.03698221091988317,0.3695811308781964,0.05477503333492318,0.6350328674805281,0.0,0.007634574175972089,0.2073287604854254
0.7828648238602296,0.6297983125142524,0.791865910771506,0.8395679929743971,0.0008707913924116365,0.002721714673714146,0.0005544758919087311,0.0009915407871398663,0.0010755831096808856,0.001680869435997921,0.03839542998649257,0.350965527831743,0.6297951453112727,0.20041081258729768,0.0003868746821657847,-0.018661846465642375,0.32965515493956976,0.24344059142152458,0.03600873314327607,0.37329728179602206,0.05162334337040906,0.6297983125142524,0.0,0.00770136663654041,0.20042724509078957
0.7891280769790653,0.6504643413700921,0.7883126377704177,0.8430883928681394,0.000890784706362332,0.002831166655513281,0.0005783319026758078,0.0009991834328731443,0.0011704504650536622,0.001593504429074322,0.03791280297046679,0.36536559439287397,0.6504643413700921,0.20423806728181043,0.00039149784391805413,-0.013021035258149917,0.3489940326115876,0.24766880119040283,0.03544139203656283,0.3893574779912794,0.0529784306248653,0.6504643413700921,0.0,0.007449294947771858,0.20423806728181043
0.7871570691123226,0.6396159280994997,0.789085955446338,0.8358077985161526,0.0008651281481835485,0.0027037847446394316,0.0005603304672968897,0.0009713022705857228,0.0011007589273727973,0.0016811215396796714,0.039945586841745206,0.35285323645674244,0.6396159280994997,0.20363801485122068,0.0003879761753426587,-0.013077621667824136,0.3373677644392958,0.24426012437586023,0.03714719149662939,0.3729831328652449,0.0533768016051082,0.6396159280994997,0.0,0.007260003205299429,0.20364869918264863
0.785706619547396,0.637129815986199,0.791837586039074,0.8453340327118402,0.0008835115825355671,0.0027197268421428602,0.0005202523722130897,0.0010024239785037074,0.0011634672407710939,0.001719685196386713,0.03915707785779804,0.36349796345959284,0.637129815986199,0.200241738377037,0.00038657623012036744,-0.014782408719695795,0.33095229538048687,0.24529368870634105,0.03588762207450542,0.3802632853536402,0.05117240861222642,0.637129815986199,0.0,0.00790997919552463,0.200241738377037
0.790038155496605,0.6411802486651265,0.7950657382483148,0.8448544457824223,0.0008907965356505694,0.002826183208972749,0.0005720180304881325,0.0009968087689445702,0.0011679076918697992,0.0016726959422707517,0.03748920394752822,0.35794661437147285,0.6411802486651265,0.19723699139062534,0.00039124655435560134,-0.019087450779737936,0.34236989177219435,0.24649842713017325,0.034721308834902695,0.38021764355379933,0.04990748580926396,0.6411802486651265,0.0,0.007691708749527263,0.19723699139062534
0.7849912792032624,0.634932345412049,0.7888843104062723,0.8404180539361975,0.0008747444087981378,0.002754522189117973,0.0005571553508477889,0.0009996106427126237,0.0010685907878151524,0.0015908995118244203,0.037689955587749485,0.35525925291784377,0.634929165407915,0.2033922843905916,0.0003868495588394964,-0.015140547042052744,0.33259027236735406,0.24618299594227125,0.03562362316975619,0.37664782645696815,0.05101801478295705,0.634932345412049,0.0,0.007717836778332146,0.20339785281539557
0.7905795654267259,0.6449457188049879,0.7922354018577471,0.8419621014222333,0.0008829125918666785,0.0027864113993925988,0.0005448232824382758,0.0010188409941049622,0.0010924174791992667,0.0016271947431123217,0.03819903330762164,0.3602836494205227,0.6449457188049879,0.20020932362304303,0.00039250254274819413,-0.016625964851074964,0.34359138869655254,0.24632407709819593,0.03584461345734371,0.3807677113646846,0.051709552854356564,0.6449457188049879,0.0,0.007544372247176311,0.20022022589507654
0.7783385406423023,0.6316585687645097,0.7881988737957354,0.8338615610699647,0.0008616999542278846,0.002684229736452233,0.0005251105508609819,0.0009819300726389814,0.001150349104431786,0.0016598856296389732,0.04050635959305025,0.34992789822632425,0.6316522257602091,0.2042646313148835,0.00039375375437122184,-0.010872407995516533,0.33467593591028455,0.24027357500154387,0.03727934747632993,0.3724389856530256,0.053435658523275656,0.6316585687645097,0.0,0.007499132662592405,0.2042966560807024
0.7791303228720504,0.6311269884928072,0.7809491003622233,0.8290216605891546,0.0008579871393250002,0.0026917592090381598,0.0005110626722567333,0.00098406549607596,0.0010956114929747674,0.0016580195973964914,0.04039800449849641,0.34599462742123155,0.6311205920543441,0.21142429640952223,0.00037679100685104015,-0.004714823167220138,0.33594414629934055,0.24115178250128375,0.03774972606450726,0.36894829847364435,0.05477599289055268,0.6311269884928072,0.0,0.007610456573572232,0.21143506084597707
0.7885987628778295,0.6386137546914785,0.796832076047617,0.8476684784829784,0.0008889152890493275,0.0027651698674344962,0.0005492529153695387,0.0010150925218815083,0.0011641572085961725,0.0016185594035024304,0.038152861379784166,0.3589671852749202,0.6386137546914785,0.19615837439497666,0.0003955018893385579,-0.018461387520167443,0.3389872256312521,0.24472854360299712,0.03514398224639768,0.3787412190449159,0.0500268623734174,0.6386137546914785,0.0,0.006998648236166223,0.1961692757162168
0.7919317918469282,0.6456370739120693,0.794848822957145,0.8419416719246909,0.0008767794495979225,0.002796197766820278,0.0005531575693738688,0.0009992081167316212,0.001109763669912857,0.001604546067164874,0.03738843306434181,0.35613279634018224,0.6456370739120693,0.19697810804720264,0.00039433036665694724,-0.020028690934873777,0.34676746323230945,0.246583882238849,0.035506172540812564,0.38184987836640105,0.051159447923847516,0.6456370739120693,0.0,0.008156579952621482,0.1969836043948796
0.7822783813845313,0.6407272234907466,0.7859144230186996,0.8426121900583967,0.0008798459530027892,0.0027435429848954194,0.0005519010659763217,0.00099255939314244,0.001122124994390846,0.0016148925293042462,0.039030767287518,0.360448878013398,0.6407179916420996,0.20676424769212984,0.0003800846618923572,-0.01260589779864693,0.3357838762686099,0.24751523053027194,0.03622653049727581,0.3855747597572496,0.05267716329255937,0.6407272234907466,0.0,0.007304815012578374,0.20677525720985793
0.7850941002854432,0.6318982888213658,0.7955824681568229,0.839243689625583,0.0008730747177896597,0.0027507539576994435,0.0005533388272738986,0.000987881334865281,0.0011337284260360676,0.0016526706744052213,0.03813891339463569,0.35044208023706536,0.6318950903566288,0.1976977842118341,0.00039078071132078187,-0.01770685911217225,0.33564688949304333,0.24435400743257693,0.03566736404028579,0.3708411385375396,0.05151434776121877,0.6318982888213658,0.0,0.006703542452167713,0.19771398939100937
0.7918086795818028,0.6388999689757567,0.7908605201451867,0.8378216810650814,0.0008729784772795522,0.00270542767568683,0.0005378839133947899,0.00097977837278918,0.0011512773717724633,0.0016821119277330707,0.03904927806566542,0.35417759650696407,0.6388968032366517,0.20156964356456847,0.0004030372531898868,-0.017468441170487275,0.3387657416377002,0.24440392893149726,0.03645309490893065,0.3719842853071693,0.05375157757602898,0.6388999689757567,0.0,0.007559129308221891,0.20157499705557994
0.7814451527552281,0.6404399106611459,0.7941376399258845,0.8420164744091341,0.0008777695272966868,0.0027475967155537896,0.0005787244391010813,0.000979997244814108,0.0011006260005145695,0.0016075206895129594,0.03799955962936228,0.3548216091107102,0.6404399106611459,0.19826990757491036,0.00039357901728672166,-0.017761405124494294,0.3379261354545978,0.24483213824361233,0.03611711407564342,0.378231027700377,0.05105925258154401,0.6404399106611459,0.0,0.00757600675371948,0.19828087140523412
0.7959546366445789,0.6479837166092453,0.7936816443003916,0.8500440938709519,0.000903122411630316,0.0028239998268229827,0.0005527569261412028,0.0010087562416915953,0.001195864877277502,0.0017246138414738217,0.037172418660455925,0.36735484459028345,0.6479806043403702,0.19840917644547554,0.0004012385984655407,-0.022194010818948326,0.34312141894562553,0.2508522121936595,0.03472206217762807,0.38838622552329505,0.05005626828719334,0.6479837166092453,0.0,0.007892327309699418,0.1984204110750979
0.7794336376375899,0.6387939959411498,0.7912411962408751,0.8379919591979134,0.0008662735649324126,0.0027128296306821727,0.0005246646122671968,0.001002873236475105,0.0011099909051687903,0.0016158537894263377,0.039903317851961016,0.35113520728253467,0.6387939959411498,0.2016943891422088,0.00039189691939557115,-0.01483527069552373,0.3391514407018455,0.24175419289430136,0.03731590266398192,0.3732981146785452,0.05312846417158334,0.6387939959411498,0.0,0.007037655470639865,0.20171579645922977
0.7791459232979148,0.6373971222042901,0.7871796255328333,0.8394074990940664,0.0008825327315932468,0.0027413971899522206,0.000535856803340086,0.0009872821098621237,0.0011486584155627152,0.001764306302047112,0.04006786485663177,0.35529291572776817,0.6373940304598661,0.2047968488641882,0.00038483461669635525,-0.011331139049263476,0.3368950229098262,0.24339676698890636,0.0365799894046008,0.37691445573218973,0.05210607673661861,0.6373971222042901,0.0,0.008001942480979874,0.20481303620568717
