teacher-raw_accuracy_delta,teacher_NetRepair_count,teacher_NetRepair_rate,PRG:all:mean_dm,PRG:Top20:mean_dm,PRG:class0:mean_dm,PRG:class1:mean_dm,PRG:class2:mean_dm,PRG:class3:mean_dm,PRG:Raw_Correct:harm_rate,PRG:Raw_Wrong:benefit_rate,Deep-Win:BRR,Shallow-Win:HHCR,Shallow-Win:teacher_accuracy,PRG:all:benefit_rate,PRG:all:harm_rate,PRG:Top20:benefit_rate,PRG:Top20:harm_rate,teacher-raw_mIoU_delta
0.0691723728376351,172158.0,0.0691723728376351,0.00027699989674311644,0.0008518486966714325,0.00010769298052492163,0.0003120853255555009,0.000492232754260146,0.0007271092146116822,0.1384972206701789,0.6022703798066046,0.9999871889722673,0.9624981900670881,0.3761979074494157,0.7873836901414563,0.2126130954916093,0.7125539801092728,0.2874377510372243,0.15532392389936084
0.07361470325973288,182532.0,0.07361470325973288,0.0002832297532867987,0.000867937409554742,9.335829816091708e-05,0.00031953071131829913,0.0005049836117396139,0.0007447654261417585,0.1382172096147934,0.6063471253590449,0.9999968869754164,0.9637672820529681,0.36736315463567265,0.7872904012366715,0.2127083888707629,0.7243929976254284,0.2756029844869358,0.16107688630414263
0.07365616572759018,181524.0,0.07365616572759018,0.0002834031504871805,0.0008669320316030467,0.00010086850827993963,0.0003144206763218073,0.0005045897160031467,0.0007322032250724035,0.1382374928432072,0.6061504819595078,0.9999968757224892,0.9617318328783461,0.3720245747829465,0.7874844084629686,0.2125123454135115,0.7203445950213844,0.2796391043626561,0.16304684129467034
0.06975408147187512,172656.0,0.06975408147187512,0.0002757468093473148,0.0008439815400941628,9.146690538959184e-05,0.00031225534715310883,0.000502222254056711,0.0007362485266709689,0.1417578517070553,0.6050071464147291,0.9999904721676136,0.9641221212537952,0.37126701858688865,0.785730099668311,0.21426788030106536,0.7148675588672647,0.2851242707975881,0.15565080534762388
0.07274525264023374,181110.0,0.07274525264023374,0.00027996405463710686,0.0008559516762294136,9.994101019542816e-05,0.0003065764535375407,0.00051698540175242,0.0007232382910248446,0.14247143621255706,0.6071934012444732,0.9999969065627272,0.9633820724729816,0.37856537401991947,0.7842766464482716,0.21572174689825505,0.7197266249121237,0.2802673835239982,0.15762275379347762
0.06290729442798482,154915.0,0.06290729442798482,0.0002687774255773097,0.0008339858993307744,9.064697186726749e-05,0.0003053348235518476,0.0005145274877008232,0.0007437281188486512,0.14241202644928128,0.5980869425425104,0.9999932849175891,0.9641052730677099,0.37050596763564475,0.7854841565310048,0.21451381308799833,0.7002277201135851,0.2997680511006472,0.14495229011662458
0.07097257866632109,175800.0,0.07097257866632109,0.00028229588210335304,0.0008688596202371968,9.920467740564495e-05,0.000314494824178874,0.0004996007319205805,0.0007266016965510411,0.13683974755178535,0.6033051943774413,0.9999968245802889,0.9622900729798646,0.3678998505231689,0.7883107597739697,0.21168722166577245,0.7185781553557904,0.28141567058513617,0.1577160738643052
0.07078643346410038,175495.0,0.07078643346410038,0.0002800964313723819,0.000867210901420001,9.408273272797524e-05,0.0003125859071100448,0.0005046175715003375,0.00073089022893263,0.14024977507560235,0.604952676388961,0.9999936742291258,0.9629062254759678,0.37181389148686855,0.7864653289868014,0.21353305760122748,0.7175386577134578,0.2824572553074532,0.15535680948002334
0.07271623562059341,180281.0,0.07271623562059341,0.0002858148076066763,0.000881577549568464,0.00010923626826965327,0.00032307493545069804,0.0004943902138154806,0.000729657087912281,0.13513565396889207,0.6092010348586955,0.9999905278811817,0.9618579767614448,0.3756272083827162,0.7918414514125296,0.20815572514157565,0.7218026861735501,0.27819114249803034,0.16024546989135918
0.07159973556423115,177513.0,0.07159973556423115,0.00028851310171141827,0.0009093128694047381,0.00011074059981488167,0.0003147687982378168,0.0005250030261457281,0.0007446350631905209,0.13683008140761485,0.6065260341225726,0.9999968181745867,0.9612596422350632,0.37350769996405764,0.7901297211525624,0.2098674554026817,0.72293877178915,0.27705501235918506,0.15906164307300014
0.06833632014099972,170909.0,0.06833632014099972,0.0002845425606466692,0.0009022468610486018,0.00010899334953129756,0.00032116448628718,0.0005100366239907998,0.0007124650062101,0.13593984895074837,0.5991255725917547,0.9999935399473505,0.9621459769799192,0.3702881630634838,0.7883928735648729,0.2116047273928248,0.7190702287808053,0.28092140093454226,0.14849647041635206
0.0726127050091924,179549.0,0.0726127050091924,0.0002851792009829776,0.0008820140880410799,9.105866138736388e-05,0.0003238825798796095,0.000518728853586718,0.0007258871651475886,0.1383879261826138,0.605887220711668,1.0,0.9637739139071752,0.36248710152684815,0.7872502622645584,0.21274448031175713,0.7224371667936025,0.27754049251078955,0.15687529888229623
0.07262784141958217,179859.0,0.07262784141958217,0.000287373132599209,0.0008850809653430857,0.00010427348142158307,0.00032662101173368166,0.0004961132918393827,0.0007354010713226822,0.13662666958765285,0.6094361673093207,0.999993718158918,0.962350785600362,0.36526691648408655,0.7901093784765029,0.20988860250189081,0.7236810387445507,0.276312832727971,0.15821497076463464
0.06744691955044024,166586.0,0.06744691955044024,0.0002785122053214976,0.0008619413853010269,9.597107736044633e-05,0.00031900130516410293,0.0005045929580165601,0.0007107720684091226,0.1403262154353966,0.6053490287402022,0.999996758477392,0.9634479525356872,0.3687914598725016,0.7871563146918296,0.21284085116582446,0.7131470281543274,0.286844629822732,0.14887953865344034
0.07501835120376645,186205.0,0.07501835120376645,0.00028713940190986466,0.0008852751202277308,0.00010482568191316875,0.0003222322690398305,0.0005019808953341035,0.0007517468134851442,0.1366943649502324,0.6108727835537162,0.9999969018954203,0.9610539325718149,0.3741139173857861,0.7907620322256002,0.2092359533722301,0.7266511323535707,0.2733386745275999,0.16698255483721414
0.07257523997010978,180939.0,0.07257523997010978,0.0002863441578780343,0.0008854336907829841,0.00010222011835796723,0.000323244747513723,0.0005073482883096473,0.0007392373014044323,0.13936137826836995,0.6074866919782067,0.9999968736908581,0.9605388229542924,0.3776649194752994,0.787600130438811,0.2123982651477685,0.720757395969615,0.27924057565339094,0.15807082953340473
0.0696859746215829,172430.0,0.0696859746215829,0.00028642057095046037,0.0008967072521685055,0.00011024809803904085,0.00032336289790524093,0.0005060231425669325,0.0007152239838664271,0.13610520668966586,0.6056617564214047,1.0,0.9624917720853823,0.3785615116131138,0.7916428560459039,0.20835391082878743,0.7191262957433898,0.28086320603186,0.15515414856020943
0.07048795189721838,174589.0,0.07048795189721838,0.00028253685452039835,0.0008803036152470952,9.943236820996537e-05,0.0003231875241917644,0.000503700616564418,0.0007018975139915962,0.13996645877799782,0.6002571902654867,0.9999905382475572,0.962015541551239,0.3625047926083129,0.7841818461497467,0.21581452022174824,0.7179980374529678,0.2819855051295713,0.15193729619236673
0.07171127283481145,178471.0,0.07171127283481145,0.0002847464513543613,0.0008835695837938067,0.00010818099010453201,0.00031717802351432335,0.0004859951804180035,0.0006989663263058531,0.13734905412699003,0.6047200078456646,0.9999968169187137,0.9624045579628696,0.37688461687531494,0.7886745281957486,0.21132225733140894,0.7225738829359545,0.2774138100786006,0.1547389311935375
0.07264976329736675,180763.0,0.07264976329736675,0.0002845004969733807,0.0008730684875626924,0.0001051565845614984,0.0003175395357915115,0.0004975379107479096,0.0007413402946214009,0.13781712890898182,0.610270373835566,0.9999905913346192,0.9619498595155184,0.37947082370553586,0.7897853941674574,0.21021018486477666,0.7211916304661435,0.2787941466903443,0.15787833584778627
0.07180334197119807,178195.0,0.07180334197119807,0.0002892576714703494,0.000900112613946017,0.00010609976161722189,0.0003277439820563826,0.0005006379415231677,0.0007505079900703706,0.1332229220560117,0.6068849154737181,0.999990439831486,0.9603912503023246,0.3729758309006744,0.7931022533262361,0.20689412014059666,0.7223895896096103,0.27760207674454457,0.16019228102887417
0.07172628922531442,177696.0,0.07172628922531442,0.0002881973998217263,0.0008942385018878857,0.00011904588075141846,0.00031621282951131984,0.00048737955706144767,0.0007438521835654181,0.13623656954686672,0.6079230993300321,0.9999936503098649,0.9603442177171534,0.3721674441226538,0.79037530202816,0.20962066151129927,0.7245777644961512,0.2754057479673959,0.15539930502980887
0.07250879407428588,180549.0,0.07250879407428588,0.0002876325185500314,0.0008783623648851132,0.00010835831457356637,0.0003150656011516714,0.00050998131416978,0.0007442737763633591,0.1360454389131765,0.61201538543486,0.9999906067712655,0.9617032496209874,0.3680706611297871,0.7917723046599056,0.20822528572960394,0.721852072219526,0.2781357436292119,0.1592759207226923
0.07294880257352036,180915.0,0.07294880257352036,0.0002900308278586558,0.0009009169988180916,0.00011996630138609689,0.00032886161397979415,0.00047114919321104636,0.0007447677158537589,0.1352305641275513,0.610313082280836,0.9999936722077034,0.9609665844359722,0.3746131419600807,0.7922470198913157,0.2077481414516858,0.7276701199125736,0.2723113400915052,0.15997026531714964
0.06785605096159601,167792.0,0.06785605096159601,0.00027846021288028665,0.0008619951369519471,0.00010476471009249559,0.00030516475814216013,0.0005183310130117675,0.000750754462004908,0.13956745853877184,0.6006854516500144,0.9999967716212596,0.9616205607979138,0.36285184289055566,0.7862917771368396,0.21370700964588615,0.7124607572228411,0.287533042470037,0.15295638962543034
0.06944220170038702,172447.0,0.06944220170038702,0.00028575047257747957,0.0008884805018412874,0.00010730609201526258,0.0003208123108047213,0.0004979504429098844,0.0007522965787908051,0.1362706478983457,0.6044876963083248,0.9999903715305415,0.9624956128805826,0.3644051066070018,0.7901830495260975,0.20981493703784093,0.7173012457062451,0.2826904771758474,0.15505524836118068
0.07118531129030184,177125.0,0.07118531129030184,0.0002872554852785349,0.0008856503777315849,0.00011003903470554137,0.00031913573249201167,0.0005139811110199053,0.0007188787035409428,0.13654273457573643,0.6098192756532945,0.9999968257998985,0.9624389736059134,0.37365413171290335,0.791715697622079,0.2082814891263809,0.7189396734190833,0.28104796077566574,0.15649665724078338
0.06979339818509919,172651.0,0.06979339818509919,0.00028213384873058994,0.0008733926480632885,9.341275068792394e-05,0.00032493602279061717,0.0004933038264478349,0.0007495096813279095,0.13819456137278344,0.6071980686710652,0.9999967854444927,0.9630592055087054,0.3693752587653352,0.7899673531295074,0.21002860441500817,0.7192333815914373,0.2807562328768546,0.1588151144934748
0.07055284924968123,174798.0,0.07055284924968123,0.000282108299159336,0.0008685256843261897,9.706751293495269e-05,0.00031859061965339424,0.0005071494684134051,0.0007400392121252799,0.1394541357808861,0.6092366865578778,0.9999936661757953,0.9615676481510385,0.3698192210196602,0.7888120790443128,0.21118428833035255,0.717102766741669,0.28288492660104486,0.1530680881381964
0.07100489129824077,176928.0,0.07100489129824077,0.00028595965907038807,0.0008872685401300511,0.00010960147831313091,0.0003170404238322912,0.0005123330134152302,0.0007258597003788892,0.13624586394481522,0.6037405174749391,0.9999968117226581,0.9625540482556029,0.3764179071635255,0.7898046049156986,0.21019298715933882,0.7199432186289114,0.28004646498825997,0.15458921967554978
0.07170147702225985,177683.0,0.07170147702225985,0.00028495783581534295,0.0008814244018355991,0.00010986861207853864,0.00031615560048049983,0.0004949318852403937,0.0007356863938980389,0.1377718772599307,0.6090025383679746,0.9999936708259889,0.9622039252917779,0.37354656714300527,0.78972468356729,0.21027249168110654,0.722007666428119,0.2779841077906374,0.1578852224240223
0.07276467479151642,179797.0,0.07276467479151642,0.0002844207348591496,0.0008751600313247023,0.00010366786700506856,0.00031980091019003204,0.0005071227097472238,0.0007302934287177971,0.13794620408704716,0.6074995579758832,1.0,0.9623751792891696,0.37294328735895466,0.7892197214175346,0.21077623153636393,0.7222708208997931,0.27771895975211947,0.16167795572713317
0.0698646935958941,173533.0,0.0698646935958941,0.0002810860816638214,0.0008728318541417651,0.00010212850417490106,0.0003203256585602951,0.00048062921964494703,0.0007343871028979484,0.13892976123197445,0.6005627352002737,0.9999872413584125,0.9624004254303141,0.3702003429489267,0.7859587800200013,0.21403880436935652,0.7170492080270839,0.2829425497674668,0.15415933234492435
0.07126167516289773,176374.0,0.07126167516289773,0.00028534162575589804,0.0008862307150879151,0.00011622903823203246,0.00032100600618706614,0.0004930136120272516,0.0007584734250699988,0.13502232614262177,0.6083184034602518,0.9999903608573696,0.9610436402135172,0.377069625901434,0.7934343130295162,0.2065628587093675,0.7212909431161201,0.2787048750143752,0.16264314686294923
0.06733400722898983,168461.0,0.06733400722898983,0.0002801263080690526,0.0008772594186137693,0.00010334273777018102,0.00032473957985574626,0.000500140969348537,0.0007233025734364287,0.137451694514721,0.6009800674133983,0.9999870069123227,0.9626838720805506,0.3771607832991058,0.7890047088758773,0.2109924932180756,0.7148340459552168,0.28515548969994536,0.14902279045475703
0.07498119707887523,185430.0,0.07498119707887523,0.0002869826793602966,0.0008775621536375749,0.00010164090647075712,0.00031667199200890615,0.0005061360272523227,0.0007249100681577471,0.13818892509632041,0.6088550978948593,1.0,0.9622984677247054,0.36900059713266753,0.78789698425407,0.2121009939264543,0.7258686947299657,0.2741212240964244,0.16098940933640093
0.0747749914913175,184330.0,0.0747749914913175,0.00028872116579040335,0.0008854727589263356,0.00010585603524998395,0.0003136239789193065,0.0004861078096072696,0.0007503462365777988,0.1379222600876873,0.6081679716088764,1.0,0.9607086002610981,0.3726486027949609,0.7874869834398118,0.21251017695220006,0.7246993013756874,0.27529062328089454,0.16124272439159776
0.07228526719355356,178909.0,0.07228526719355356,0.0002834253090714155,0.0008802000763665093,0.00010377914811253025,0.00032432697918703543,0.0005036167454312873,0.0007643268060059609,0.1366717170834998,0.6073885786910763,0.9999810071286577,0.9638868737496977,0.37090285563542835,0.7909141707147478,0.2090825970155646,0.7233178786652975,0.2766696746221904,0.16579949275882228
0.06923291019761124,171636.0,0.06923291019761124,0.00027845741248406575,0.0008592807028263542,0.00010326168728937469,0.0003148308668505922,0.0005031419031079526,0.0007361474761661985,0.1400152861677192,0.6028411124032741,0.999996804928079,0.9619580045472783,0.37221345459408856,0.785776750527407,0.2142200225080775,0.7146408117286303,0.28534889132812036,0.15372012021027942
0.06893832990793297,171202.0,0.06893832990793297,0.000279532073958166,0.0008655826516805737,0.00010652541078852989,0.00031133119602249325,0.0005023752736009377,0.0007168871162931465,0.13965305814223467,0.6019618242652328,0.9999935485535857,0.9633297819138527,0.3747852840773195,0.7865864167305574,0.21341156990715984,0.7178225013177718,0.28216919775709004,0.1519488345405981
0.0715797685858572,177262.0,0.0715797685858572,0.00028453371902279606,0.0008777560161145172,0.00010367337342288774,0.00032228770255754083,0.0005018422673947533,0.0007416893812678346,0.13695494769582722,0.6102469535179013,0.999987257981282,0.9612173769861961,0.3766404127445868,0.7914118976298908,0.208584064292654,0.7200451991457776,0.2799444340776679,0.15856343907177511
0.07205078262975709,178486.0,0.07205078262975709,0.0002847948129239155,0.0008801228187853159,9.706041828676553e-05,0.0003225115901261592,0.0004989034844581111,0.0007152910905755293,0.1384902252697448,0.6064523848946238,0.9999968377546793,0.9623353620517461,0.37607804404323764,0.7875077960217582,0.21248816720322133,0.7230585385151862,0.27692310829604916,0.1521006591083297
0.07302353041488677,180706.0,0.07302353041488677,0.0002826834237279963,0.0008684061068645958,9.722017227043798e-05,0.00031263871852013576,0.0005199525286237963,0.0007366733466436505,0.1389452581178813,0.6067588368332435,0.999990621658966,0.9622621928238629,0.3707361303044041,0.7870834675286417,0.2129145119648335,0.7231820333073099,0.27681392159797424,0.1593272203705487
0.07060995748951164,174920.0,0.07060995748951164,0.00027987824110324653,0.0008635333766286626,0.00010042408473827206,0.0003183466552560382,0.00048555006602959706,0.0007141006261102336,0.1389922414199115,0.6036136085173519,0.9999968187819116,0.9631764731596433,0.37337165588389576,0.7867209522091043,0.2132774331108708,0.7178652762177591,0.28212854095607104,0.15632542481780093
0.06873461908057277,170737.0,0.06873461908057277,0.00027592774295228224,0.0008481002279241209,0.00010231808081133141,0.0003069802361071716,0.0005094500943333931,0.0007335494948697709,0.14241141573935645,0.6056650668495029,0.9999967719026406,0.9621799115536371,0.3879882424595504,0.7865868116906461,0.2134103702773306,0.7092407261899839,0.29074686737521194,0.15489964845016913
0.07082812200815615,173854.0,0.07082812200815615,0.0002806924344275466,0.0008640706496043782,0.0001031801510678069,0.0003148457887109135,0.0004973713841889873,0.0007339959655700405,0.14022730600730793,0.6067124033789318,0.9999935736571354,0.961927365594632,0.37838029979055127,0.7876545573802549,0.2123425908196481,0.7170163451455583,0.2829774130727875,0.1546093225080027
0.07150629974439097,177025.0,0.07150629974439097,0.0002796640441238306,0.0008651166060190158,9.328432755501311e-05,0.00031585805198368463,0.0005058638999899782,0.0007296051832667816,0.1402800454521648,0.6009423099387554,0.9999968409513791,0.9629085170432743,0.3736873679261089,0.7845528619485098,0.21544309871807715,0.7193442220813999,0.2806476011365727,0.15457319084931576
0.07105794136207863,175768.0,0.07105794136207863,0.00028439121833867754,0.0008865803187046972,9.527776420445093e-05,0.000317375044649606,0.0005148560146796947,0.0007412145925074719,0.1378167775864371,0.605271247112019,0.9999904569529051,0.9612634186170125,0.3706524776835864,0.7888616814367152,0.21113670147846023,0.7201751774105504,0.2798165517013217,0.15687984962485974
0.07013187161862455,173288.0,0.07013187161862455,0.00028380989434257487,0.0008774002331814896,0.00011052047658613326,0.0003175079423360024,0.000503629683233008,0.0007513558008745029,0.13565090068350683,0.6077215571816517,0.9999967688987115,0.9615532273589682,0.3685771355763399,0.791719818947682,0.20827775277552038,0.7231685623416527,0.27682107122568556,0.15589939722174478
0.06939761287158454,172348.0,0.06939761287158454,0.00028182416179686775,0.0008703375472127043,9.801849243843046e-05,0.0003167691333738142,0.0005201486634750321,0.0007080748743621465,0.13995042236439842,0.6066559326690782,1.0,0.9621886948983988,0.37962869404751143,0.788376499807126,0.21161947359477767,0.7124456658735575,0.2875399884824973,0.15043449543591209
0.07192275267273918,177194.0,0.07192275267273918,0.0002901635735570257,0.0008996574196156411,0.00011703634160457328,0.0003151043436453671,0.0004997668256839131,0.0007245389425151433,0.13654071746980023,0.6061027088241003,1.0,0.9608889134580835,0.3704690566350645,0.788649133752031,0.2113472131627965,0.7221130721549378,0.2778725268937765,0.15420163010265425
0.0719226331720448,178162.0,0.0719226331720448,0.00028308516090466083,0.0008672091759739683,0.00010731832258969777,0.0003118655870493916,0.0004941940249237657,0.0007283946507450622,0.13811118393205807,0.6059955685170101,0.9999968396834626,0.9624086148982415,0.3763254956201014,0.7875706360657114,0.21242411593397853,0.7217650452228118,0.2782186472498374,0.15285507144230265
0.0683383549194564,168365.0,0.0683383549194564,0.00028042307983079635,0.0008678437723060925,0.00010181277878863665,0.0003197584647465647,0.0004916098348903029,0.0007150032770444716,0.1376435377995934,0.5991759659557188,0.9999837733460983,0.9618641977338881,0.3662451281882616,0.7865951048363496,0.21339921264668504,0.7140300562119996,0.28594700011471835,0.15052549083888295
0.06972983998820562,172634.0,0.06972983998820562,0.0002802380612104923,0.000871813770455327,0.00010602956522479318,0.00031861276092964353,0.0005136756964636467,0.0007399784771998987,0.1393036136595625,0.6072705825891115,0.9999967754521623,0.9640470853231972,0.3760869800634591,0.7898822783352957,0.21011449032719312,0.7137155601764124,0.28626767058507874,0.1603293053650922
0.07479131428091502,185226.0,0.07479131428091502,0.00028698290005804066,0.0008777206724430384,0.0001151395427739825,0.000313960747107761,0.0005105635984736021,0.0007426490309508047,0.13391491483314508,0.6151532516257416,0.9999875028899567,0.9624875437026027,0.3705980711740166,0.7950036562650535,0.20499351724622472,0.7280459259651603,0.2719479625242169,0.16484739052935182
0.07470685480774283,184827.0,0.07470685480774283,0.00028757609797253964,0.0008774181903374119,0.00010439703487930994,0.00031352862836652964,0.0005045460372776394,0.0007385583767189375,0.13722076191117946,0.6127080390825046,0.999990758738383,0.9598001600927434,0.36848381131138036,0.7897107149064482,0.21028766829828255,0.724815367264525,0.275180590420522,0.16022175617636225
0.06927662747672718,170938.0,0.06927662747672718,0.00027953749078339207,0.00086063832865627,0.0001004890257704169,0.0003106717417143402,0.0005191487853992694,0.0007291618273513174,0.13965828473542147,0.6013235302412419,0.9999871039294327,0.9628557462524441,0.37008472735172715,0.785898106157319,0.21409946220217468,0.7141207327313629,0.28587304713822165,0.15202804076833992
0.06932024856016974,171973.0,0.06932024856016974,0.00027851024702297194,0.0008592594035328942,9.90129060541716e-05,0.0003155705849546516,0.0004923138947563654,0.0007243071064440694,0.13970772362342213,0.6018961207919985,0.9999967929907606,0.9629579763142163,0.37444326560068075,0.7861569914803326,0.21384179925573837,0.7137516358727575,0.28624424224312933,0.15368881564440517
0.07499412255965249,185972.0,0.07499412255965249,0.00028694147818894523,0.0008806266359457109,0.0001066629435710955,0.00033034925600372534,0.0004950046607925369,0.0007314043696740664,0.1373039799443049,0.610622406179947,0.9999969132753852,0.9623478275259114,0.3734107043372258,0.7891912359803389,0.21080715100001168,0.7259086618247825,0.274087295410856,0.16145694980390868
0.07018018997618729,173618.0,0.07018018997618729,0.00028216819678631995,0.0008818689423219201,0.00010908450042705544,0.00031572136065464166,0.0005000899982634063,0.0007165278176575205,0.13733968644015593,0.6043130541431382,0.9999935249725621,0.9611695673132865,0.38230356222676576,0.789091588183625,0.21090558226339176,0.7186961143756383,0.2812955150419366,0.1502637971842093
0.0706697547147589,175207.0,0.0706697547147589,0.0002860586863269546,0.0008948885105146422,0.00010413952114360242,0.0003207691353448002,0.0005165110899019918,0.0007153370242266675,0.13627927370238094,0.607250486123387,0.9999968083238913,0.9613329576032843,0.3695968085047602,0.7905697561668191,0.2094282270828594,0.7210872995333227,0.27890643914411894,0.1547793112254256
0.0727372756617587,181261.0,0.0727372756617587,0.0002859965277609919,0.0008867361940831794,0.00010828923000372588,0.0003122753394577111,0.0005045248087364978,0.000729921124596858,0.1388628497056033,0.6061739762807379,0.9999968970599643,0.9619009045497502,0.3685702713649251,0.7871332859282278,0.21286470764800586,0.7233468011687939,0.27665116543883655,0.15736307725303594
0.0695525015617014,171465.0,0.0695525015617014,0.0002834208965704484,0.0008741071788942392,0.00010980492857627056,0.00031790286282133104,0.0005080238623465702,0.0007207494903703672,0.13860538408638584,0.6082864383724015,0.9999903761019363,0.961272747085104,0.36754930805274055,0.7886332476087715,0.21136310166067676,0.7175386557533953,0.28244896780474926,0.15119922887989912
0.07083232685458232,174768.0,0.07083232685458232,0.00028429550611934153,0.000886361045961017,0.00010080258171653967,0.0003230734382749313,0.0005102951929667771,0.0007183541659998816,0.13689055371377054,0.6005132883224779,0.9999967867253197,0.96231573482384,0.3719546883025788,0.7880911002420412,0.21190727858413164,0.7193567435717132,0.2806349100363277,0.15644164467641347
0.0702962102377212,174199.0,0.0702962102377212,0.0002771096121569703,0.0008565146877124655,9.053791778848038e-05,0.0003220384308657293,0.0004877633238437145,0.0007380913405941876,0.13960564392019223,0.6004081047487414,0.9999936294168049,0.9640069526433163,0.3703539726266999,0.7850182662240105,0.2149797160775458,0.7169366388463628,0.28305513029450013,0.15818417288706887
0.06867928417722623,169250.0,0.06867928417722623,0.00027986333501531214,0.0008574218635032579,0.00010365889727684906,0.0003150152626204186,0.0004927816899353198,0.0007014766722063965,0.1397673094652167,0.6046254383529825,0.9999838344649208,0.9620363919179481,0.3729010375315283,0.7869976419774277,0.21299748859031153,0.7140196189905212,0.2859617750121456,0.14976799767630444
0.06871102512246349,169332.0,0.06871102512246349,0.0002820434239619378,0.0008713953704702084,0.0001007264870027529,0.00032211543178090724,0.00048782104434739033,0.000744972947364182,0.13786779010410957,0.6014400611486107,1.0,0.9629932417702202,0.3659690429474602,0.787675579692973,0.21232279719916508,0.712626792438636,0.28736693846674666,0.15491483070951373
0.06960880982865456,173594.0,0.06960880982865456,0.00028035677266232306,0.0008729897283584083,0.00010826401888040124,0.0003197669971111262,0.00048446253430718884,0.0007377329207818333,0.13760566424161935,0.6023038590274511,0.999996811336337,0.9635078147077365,0.37049214181683804,0.7885783874016531,0.21141800372195452,0.7185721805830597,0.28141319696855754,0.1574219130308563
0.06766696930342814,167619.0,0.06766696930342814,0.00027838539798839763,0.0008614851475714152,0.00010234228348146843,0.00031624568836192,0.000494459204878876,0.0007181862558031465,0.13875218440168732,0.6014642924333881,0.9999869607028181,0.9630496825045722,0.37177446764891536,0.7882235679622722,0.21177320247691167,0.711440504017225,0.2885448345774583,0.1522876796621193
0.07107263626008949,176088.0,0.07107263626008949,0.0002846431705930241,0.0008863616666449017,0.00010155806935470218,0.0003236406327650839,0.0005181771606618751,0.0007324768577094252,0.13752391166709102,0.6088062834083732,0.9999904209665883,0.9633029543764972,0.3789586717695972,0.7905684503172049,0.20942710986293872,0.7201409561134722,0.2798424020785618,0.15543702973631102
0.06966225696167565,172240.0,0.06966225696167565,0.0002809506297264507,0.0008770772472755743,0.00011127683688987192,0.0003084946973644789,0.0004916345860881736,0.0007428551236656118,0.1374987849620117,0.6037917011019773,1.0,0.9627584293048426,0.3819286804495629,0.7889412380419664,0.21105673971415986,0.7182484386542207,0.2817431670136324,0.15397176482941682
0.0673778012878549,165586.0,0.0673778012878549,0.00027985405523364227,0.0008744691568093362,0.00010946856349425712,0.00030609908406900013,0.0004986841200203415,0.0007511831700593169,0.1385828938784386,0.6008361390153394,0.9999967255843195,0.9598353438170198,0.37358262250625296,0.7880666917591528,0.21192964609421888,0.7110785893854453,0.2889087031385348,0.1499344946133671
0.06804734325802432,168333.0,0.06804734325802432,0.00027956519585284605,0.0008692982764677055,9.755342133743028e-05,0.0003229717849167436,0.0004963553282740112,0.0007197928789079405,0.13676041802294156,0.6013604878202178,0.9999934705177553,0.9616606407084113,0.3718665474276748,0.789177459603042,0.21082092342718362,0.7131494067018688,0.2868442771363365,0.15095647502966553
0.06519719515938797,161410.0,0.06519719515938797,0.0002745241705956311,0.0008569204447239254,0.00010429436922030978,0.00030955542966606443,0.0005072448646275777,0.0007259635797841138,0.14059900073043397,0.5986616042860976,0.9999800448989773,0.9637537372105834,0.3788715897117735,0.7863906257573554,0.21360695070524938,0.7076335330654309,0.29236225021189033,0.14688121643143992
0.06989474090160792,173988.0,0.06989474090160792,0.00028571356930306177,0.0008896246552337953,0.00011100442032530964,0.00032307749953177457,0.0004973240628858324,0.0007295677063957012,0.13620595062722918,0.6061068313418727,0.9999904201101049,0.9630277826544944,0.3668363764044944,0.7906387614761823,0.20935922991572684,0.7198064629762015,0.2801873206311711,0.15458794998378433
0.07174116565978228,178471.0,0.07174116565978228,0.00028086800480959444,0.0008562497380745159,0.00010120404547187189,0.0003178521047161251,0.0004959080457443472,0.0007393421138525289,0.1399906956506427,0.6067199273967329,0.9999968812764312,0.9634868864389876,0.3651526995336802,0.7859639418950866,0.21403404822191682,0.7195570624006288,0.28043491772612533,0.15899270101564755
0.07528560713152353,187893.0,0.07528560713152353,0.0002830946952351473,0.000866372515678757,9.914717309230773e-05,0.00030893358128755423,0.0004881874282058552,0.0007275870352840399,0.1382215570700908,0.6065890263392821,0.9999877600979192,0.9620691734599339,0.373689086732708,0.7864117038020046,0.21358629278096722,0.7262894975859266,0.2737025351753589,0.16174823662327042
0.07077008814706474,175498.0,0.07077008814706474,0.0002856470796712732,0.0008820967575026767,0.00010631421464888992,0.0003204162658156042,0.0005094648312456684,0.0007377188403005587,0.13640189524855317,0.6091618183892311,0.9999904557992154,0.9606990223691508,0.37522428961362375,0.7916444373471924,0.20835354638800274,0.7191558005108214,0.28083592707870164,0.15364998852350836
0.0704087318971293,174866.0,0.0704087318971293,0.000279952110917441,0.0008668627893145752,0.00010124628420355206,0.00031192972917269414,0.0004943403176484931,0.0007486665847576899,0.13882760173355096,0.605319967632596,0.9999968080692011,0.9627069795263602,0.37564370972565864,0.7883506255475957,0.211646958588878,0.7171558079978173,0.28283179036268596,0.15761340544628
0.07043534893849544,174661.0,0.07043534893849544,0.0002812179474268062,0.0008655634324605182,0.00010446685159115866,0.0003217393362481128,0.0004919398025126978,0.0007471494785272242,0.138177126326765,0.6072968826059604,0.9999936153843698,0.9626549480156876,0.37341249579019414,0.7897053515799067,0.21029061573111643,0.7176619814171247,0.28232976869373316,0.15714511871042214
